"id","tSNE1","tSNE2","Dark1","Dark2","Dark3","Blue1","Blue2","Blue3","degs","X.","Topology","Signalp","tmhmm","Cluster","query_ko","pathway_count","level1_pathway_id","level1_pathway_name","level2_pathway_id","level2_pathway_name","level3_pathway_id","level3_pathway_name","ko","ko_name","ko_des","ec"
"g_01146",-40.6800015490492,-16.2399326810592,1.88344247283766,1.60061510302838,2.02784488991609,0.381777303528368,0.356804783812145,0.44802714603144,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K01414",1,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1002,"Peptidases and inhibitors","K01414","prlC","oligopeptidase A","[EC:3.4.24.70]"
"g_01262",-49.7773174490036,0.043499861814457,2.8805639212033,2.86597346121852,2.98253991395617,1.3275464478036,1.50061685119128,1.30986534658166,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K01255",2,9100,"Metabolism",9106,"Metabolism of other amino acids",480,"Glutathione metabolism","K01255","CARP, pepA","leucyl aminopeptidase","[EC:3.4.11.1]"
"g_01262",-49.7773174490036,0.043499861814457,2.8805639212033,2.86597346121852,2.98253991395617,1.3275464478036,1.50061685119128,1.30986534658166,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K01255",2,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1002,"Peptidases and inhibitors","K01255","CARP, pepA","leucyl aminopeptidase","[EC:3.4.11.1]"
"g_01291",-49.9509337187183,-2.3693667936552,2.67681894812449,2.561403270857,2.78081554948418,1.20369397518883,1.25116456910429,1.27152533895796,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K03641",1,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2000,"Transporters","K03641","tolB","TolB protein","-"
"g_01365",-43.0779703031399,-19.0648747344577,2.07016016888812,1.88916892259024,1.75727266252896,0.504580407786287,0.631936028575531,0.521626913033206,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K04761",2,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3000,"Transcription factors","K04761","oxyR","LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator","-"
"g_01365",-43.0779703031399,-19.0648747344577,2.07016016888812,1.88916892259024,1.75727266252896,0.504580407786287,0.631936028575531,0.521626913033206,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K04761",2,9140,"Cellular Processes",9145,"Cellular community - prokaryotes",2026,"Biofilm formation - Escherichia coli","K04761","oxyR","LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator","-"
"g_01400",-36.3311688136982,-12.0791335966773,1.48579316430163,1.44903452866591,1.6553162477608,0.363042699973994,0.271561663469915,0.41949396197343,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K00820",5,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1002,"Peptidases and inhibitors","K00820","glmS, GFPT","glutamine---fructose-6-phosphate transaminase (isomerizing)","[EC:2.6.1.16]"
"g_01400",-36.3311688136982,-12.0791335966773,1.48579316430163,1.44903452866591,1.6553162477608,0.363042699973994,0.271561663469915,0.41949396197343,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K00820",5,9160,"Human Diseases",9167,"Endocrine and metabolic disease",4931,"Insulin resistance","K00820","glmS, GFPT","glutamine---fructose-6-phosphate transaminase (isomerizing)","[EC:2.6.1.16]"
"g_01400",-36.3311688136982,-12.0791335966773,1.48579316430163,1.44903452866591,1.6553162477608,0.363042699973994,0.271561663469915,0.41949396197343,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K00820",5,9100,"Metabolism",9105,"Amino acid metabolism",250,"Alanine, aspartate and glutamate metabolism","K00820","glmS, GFPT","glutamine---fructose-6-phosphate transaminase (isomerizing)","[EC:2.6.1.16]"
"g_01400",-36.3311688136982,-12.0791335966773,1.48579316430163,1.44903452866591,1.6553162477608,0.363042699973994,0.271561663469915,0.41949396197343,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K00820",5,9160,"Human Diseases",9166,"Cardiovascular disease",5415,"Diabetic cardiomyopathy","K00820","glmS, GFPT","glutamine---fructose-6-phosphate transaminase (isomerizing)","[EC:2.6.1.16]"
"g_01400",-36.3311688136982,-12.0791335966773,1.48579316430163,1.44903452866591,1.6553162477608,0.363042699973994,0.271561663469915,0.41949396197343,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K00820",5,9100,"Metabolism",9101,"Carbohydrate metabolism",520,"Amino sugar and nucleotide sugar metabolism","K00820","glmS, GFPT","glutamine---fructose-6-phosphate transaminase (isomerizing)","[EC:2.6.1.16]"
"g_01484",-50.3185982966047,-6.65815853157007,2.37025739864156,2.32552481711067,2.29607492968149,1.04131087216482,1.06053402379478,1.02549629851162,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K01870",3,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3016,"Transfer RNA biogenesis","K01870","IARS, ileS","isoleucyl-tRNA synthetase","[EC:6.1.1.5]"
"g_01484",-50.3185982966047,-6.65815853157007,2.37025739864156,2.32552481711067,2.29607492968149,1.04131087216482,1.06053402379478,1.02549629851162,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K01870",3,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1007,"Amino acid related enzymes","K01870","IARS, ileS","isoleucyl-tRNA synthetase","[EC:6.1.1.5]"
"g_01484",-50.3185982966047,-6.65815853157007,2.37025739864156,2.32552481711067,2.29607492968149,1.04131087216482,1.06053402379478,1.02549629851162,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K01870",3,9120,"Genetic Information Processing",9122,"Translation",970,"Aminoacyl-tRNA biosynthesis","K01870","IARS, ileS","isoleucyl-tRNA synthetase","[EC:6.1.1.5]"
"g_01949",-38.1502122683834,-17.2177971180117,1.64502068558917,1.71467073147663,1.7295271933114,0.444323717103228,0.407828378106018,0.384220398926307,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K01524",1,9100,"Metabolism",9104,"Nucleotide metabolism",230,"Purine metabolism","K01524","ppx-gppA","exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase","[EC:3.6.1.11 3.6.1.40]"
"g_02011",-50.3415646723757,-14.7341739147118,2.04837303351804,2.06959763856947,2.12158615054101,0.754407588398269,0.811495109783872,0.755943575432295,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K03183",1,9100,"Metabolism",9108,"Metabolism of cofactors and vitamins",130,"Ubiquinone and other terpenoid-quinone biosynthesis","K03183","ubiE","demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase","[EC:2.1.1.163 2.1.1.201]"
"g_02160",-45.2955569338308,-22.0723760154785,1.77351206553448,1.91123782591309,1.8888236202657,0.63129498752403,0.728333730953311,0.724335355676432,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K01945",1,9100,"Metabolism",9104,"Nucleotide metabolism",230,"Purine metabolism","K01945","purD","phosphoribosylamine---glycine ligase","[EC:6.3.4.13]"
"g_02200",-34.8958942115329,-12.5457208125836,1.45476760967428,1.51004117774297,1.51505095044429,0.401117812681339,0.407922780611904,0.312737006995555,"Blue_vs_Dark","N","Topology=o38-60i89-111o121-139i160-182o192-214i",0,1,"Cluster 4","K16053",1,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2000,"Transporters","K16053","ybdG, mscM","miniconductance mechanosensitive channel","-"
"g_02228",-48.983474254221,-12.5539605844133,2.17708869765946,2.26826583693969,2.12059167111509,0.839594555908333,0.833485614862906,0.632351894651555,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K01811",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","K01811","xylS, yicI","alpha-D-xyloside xylohydrolase","[EC:3.2.1.177]"
"g_02713",-37.6957391170137,-12.3242183693864,1.63172387977835,1.60243388816966,1.47803614506266,0.390767712583483,0.233369290883393,0.272837251498339,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K03583",2,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3400,"DNA repair and recombination proteins","K03583","recC","exodeoxyribonuclease V gamma subunit","[EC:3.1.11.5]"
"g_02713",-37.6957391170137,-12.3242183693864,1.63172387977835,1.60243388816966,1.47803614506266,0.390767712583483,0.233369290883393,0.272837251498339,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K03583",2,9120,"Genetic Information Processing",9124,"Replication and repair",3440,"Homologous recombination","K03583","recC","exodeoxyribonuclease V gamma subunit","[EC:3.1.11.5]"
"g_02784",-50.9690372601595,-8.54588364390915,2.2186866233792,2.30672324577085,2.21121897285609,1.07530467428489,0.976796426144632,0.902710084641556,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K02508",1,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3000,"Transcription factors","K02508","hpaA","AraC family transcriptional regulator, 4-hydroxyphenylacetate 3-monooxygenase operon regulatory protein","-"
"g_02824",-48.0938791073965,-4.99623408054754,2.58269561609191,2.37878012081834,2.67957551801558,0.878427343415138,0.885751909281422,0.989146595647727,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K04095",1,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3036,"Chromosome and associated proteins","K04095","fic","cell filamentation protein","-"
"g_03176",-36.7502463044971,-27.1840055975583,1.75545279833045,1.93689902798373,1.80607500453755,0.901572301927821,0.967043143175852,0.846900586874664,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K00003",3,9100,"Metabolism",9105,"Amino acid metabolism",300,"Lysine biosynthesis","K00003","hom","homoserine dehydrogenase","[EC:1.1.1.3]"
"g_03176",-36.7502463044971,-27.1840055975583,1.75545279833045,1.93689902798373,1.80607500453755,0.901572301927821,0.967043143175852,0.846900586874664,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K00003",3,9100,"Metabolism",9105,"Amino acid metabolism",260,"Glycine, serine and threonine metabolism","K00003","hom","homoserine dehydrogenase","[EC:1.1.1.3]"
"g_03176",-36.7502463044971,-27.1840055975583,1.75545279833045,1.93689902798373,1.80607500453755,0.901572301927821,0.967043143175852,0.846900586874664,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K00003",3,9100,"Metabolism",9105,"Amino acid metabolism",270,"Cysteine and methionine metabolism","K00003","hom","homoserine dehydrogenase","[EC:1.1.1.3]"
"g_03263",-52.8887582926386,-10.2625024792055,1.93917885201962,1.94903395396362,2.14215952329981,0.833421886823139,0.936195042419829,1.16457003795065,"Blue_vs_Dark","Y","Topology=o",1,0,"Cluster 4","K16092",1,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2000,"Transporters","K16092","btuB","vitamin B12 transporter","-"
"g_03349",-50.2801159993438,-2.37302410670542,2.58257789136902,2.62562095698816,2.7010079281581,1.21650019354679,1.32923082184865,1.27734752748412,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K01069",1,9100,"Metabolism",9101,"Carbohydrate metabolism",620,"Pyruvate metabolism","K01069","gloB, gloC, HAGH","hydroxyacylglutathione hydrolase","[EC:3.1.2.6]"
"g_03414",-41.0427115691537,-22.4253722712664,1.79383948791305,1.76191855133196,1.765040161192,0.562944649731331,0.602122850904866,0.612328562271538,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K01259",2,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1002,"Peptidases and inhibitors","K01259","pip","proline iminopeptidase","[EC:3.4.11.5]"
"g_03414",-41.0427115691537,-22.4253722712664,1.79383948791305,1.76191855133196,1.765040161192,0.562944649731331,0.602122850904866,0.612328562271538,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K01259",2,9100,"Metabolism",9105,"Amino acid metabolism",330,"Arginine and proline metabolism","K01259","pip","proline iminopeptidase","[EC:3.4.11.5]"
"g_03502",-49.1428900611418,-6.80964638606748,2.38625060116818,2.39168798155802,2.5010357987218,0.894444614765455,0.990835921776677,0.959396366468175,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K01783",3,9100,"Metabolism",9101,"Carbohydrate metabolism",40,"Pentose and glucuronate interconversions","K01783","rpe, RPE","ribulose-phosphate 3-epimerase","[EC:5.1.3.1]"
"g_03502",-49.1428900611418,-6.80964638606748,2.38625060116818,2.39168798155802,2.5010357987218,0.894444614765455,0.990835921776677,0.959396366468175,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K01783",3,9100,"Metabolism",9102,"Energy metabolism",710,"Carbon fixation in photosynthetic organisms","K01783","rpe, RPE","ribulose-phosphate 3-epimerase","[EC:5.1.3.1]"
"g_03502",-49.1428900611418,-6.80964638606748,2.38625060116818,2.39168798155802,2.5010357987218,0.894444614765455,0.990835921776677,0.959396366468175,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K01783",3,9100,"Metabolism",9101,"Carbohydrate metabolism",30,"Pentose phosphate pathway","K01783","rpe, RPE","ribulose-phosphate 3-epimerase","[EC:5.1.3.1]"
"g_03650",-46.5507152528361,-3.80127193002079,2.71071912821374,2.83218161621404,2.64671770270412,0.605853333445254,0.788540262190181,0.672289459654674,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K06920",2,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3016,"Transfer RNA biogenesis","K06920","queC","7-cyano-7-deazaguanine synthase","[EC:6.3.4.20]"
"g_03650",-46.5507152528361,-3.80127193002079,2.71071912821374,2.83218161621404,2.64671770270412,0.605853333445254,0.788540262190181,0.672289459654674,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K06920",2,9100,"Metabolism",9108,"Metabolism of cofactors and vitamins",790,"Folate biosynthesis","K06920","queC","7-cyano-7-deazaguanine synthase","[EC:6.3.4.20]"
"g_03716",-40.6306929734892,-23.0480428514772,1.70453256222503,1.78853983816123,1.66275373418822,0.615539012520224,0.698823535540694,0.628072955311079,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K03722",1,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3400,"DNA repair and recombination proteins","K03722","dinG","ATP-dependent DNA helicase DinG","[EC:5.6.2.3]"
"g_03874",-49.4670227132821,-1.49692990304283,2.90719077454118,2.28973733417708,3.14843332560633,1.14256027170979,1.20559859691301,1.22042785695348,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K04043",7,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3029,"Mitochondrial biogenesis","K04043","dnaK, HSPA9","molecular chaperone DnaK","-"
"g_03874",-49.4670227132821,-1.49692990304283,2.90719077454118,2.28973733417708,3.14843332560633,1.14256027170979,1.20559859691301,1.22042785695348,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K04043",7,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3110,"Chaperones and folding catalysts","K04043","dnaK, HSPA9","molecular chaperone DnaK","-"
"g_03874",-49.4670227132821,-1.49692990304283,2.90719077454118,2.28973733417708,3.14843332560633,1.14256027170979,1.20559859691301,1.22042785695348,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K04043",7,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",4147,"Exosome","K04043","dnaK, HSPA9","molecular chaperone DnaK","-"
"g_03874",-49.4670227132821,-1.49692990304283,2.90719077454118,2.28973733417708,3.14843332560633,1.14256027170979,1.20559859691301,1.22042785695348,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K04043",7,9160,"Human Diseases",9171,"Infectious disease: bacterial",5152,"Tuberculosis","K04043","dnaK, HSPA9","molecular chaperone DnaK","-"
"g_03874",-49.4670227132821,-1.49692990304283,2.90719077454118,2.28973733417708,3.14843332560633,1.14256027170979,1.20559859691301,1.22042785695348,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K04043",7,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3019,"Messenger RNA biogenesis","K04043","dnaK, HSPA9","molecular chaperone DnaK","-"
"g_03874",-49.4670227132821,-1.49692990304283,2.90719077454118,2.28973733417708,3.14843332560633,1.14256027170979,1.20559859691301,1.22042785695348,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K04043",7,9150,"Organismal Systems",9149,"Aging",4212,"Longevity regulating pathway - worm","K04043","dnaK, HSPA9","molecular chaperone DnaK","-"
"g_03874",-49.4670227132821,-1.49692990304283,2.90719077454118,2.28973733417708,3.14843332560633,1.14256027170979,1.20559859691301,1.22042785695348,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K04043",7,9120,"Genetic Information Processing",9123,"Folding, sorting and degradation",3018,"RNA degradation","K04043","dnaK, HSPA9","molecular chaperone DnaK","-"
"g_04089",-51.1772575742793,-2.29508349169828,2.54289776145392,2.69536306375244,2.55096780502161,1.43294520368961,1.38629912628282,1.21783492286096,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K07259",3,9100,"Metabolism",9107,"Glycan biosynthesis and metabolism",550,"Peptidoglycan biosynthesis","K07259","dacB","serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4)","[EC:3.4.16.4 3.4.21.-]"
"g_04089",-51.1772575742793,-2.29508349169828,2.54289776145392,2.69536306375244,2.55096780502161,1.43294520368961,1.38629912628282,1.21783492286096,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K07259",3,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1002,"Peptidases and inhibitors","K07259","dacB","serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4)","[EC:3.4.16.4 3.4.21.-]"
"g_04089",-51.1772575742793,-2.29508349169828,2.54289776145392,2.69536306375244,2.55096780502161,1.43294520368961,1.38629912628282,1.21783492286096,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K07259",3,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1011,"Peptidoglycan biosynthesis and degradation proteins","K07259","dacB","serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4)","[EC:3.4.16.4 3.4.21.-]"
"g_04297",-38.3366223805965,-20.910011340163,1.89811144426452,1.78798305620792,1.59391700840263,0.483967085046333,0.400242603249666,0.484302829560793,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K03701",2,9120,"Genetic Information Processing",9124,"Replication and repair",3420,"Nucleotide excision repair","K03701","uvrA","excinuclease ABC subunit A","-"
"g_04297",-38.3366223805965,-20.910011340163,1.89811144426452,1.78798305620792,1.59391700840263,0.483967085046333,0.400242603249666,0.484302829560793,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K03701",2,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3400,"DNA repair and recombination proteins","K03701","uvrA","excinuclease ABC subunit A","-"
"g_04592",-44.4999164431549,-19.1484674202935,1.9507096456409,1.9368962005327,1.98821318506895,0.520050725783864,0.532769534459243,0.601089127376402,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K01709",2,9100,"Metabolism",9101,"Carbohydrate metabolism",520,"Amino sugar and nucleotide sugar metabolism","K01709","rfbG","CDP-glucose 4,6-dehydratase","[EC:4.2.1.45]"
"g_04592",-44.4999164431549,-19.1484674202935,1.9507096456409,1.9368962005327,1.98821318506895,0.520050725783864,0.532769534459243,0.601089127376402,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K01709",2,9100,"Metabolism",9107,"Glycan biosynthesis and metabolism",541,"O-Antigen nucleotide sugar biosynthesis","K01709","rfbG","CDP-glucose 4,6-dehydratase","[EC:4.2.1.45]"
"g_05066",-50.1171140546437,2.02092090230098,3.29098611170716,3.32276572840548,3.13599273244845,1.73482138381693,1.75586635256045,1.60128812911559,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K02406",8,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2035,"Bacterial motility proteins","K02406","fliC, hag","flagellin","-"
"g_05066",-50.1171140546437,2.02092090230098,3.29098611170716,3.32276572840548,3.13599273244845,1.73482138381693,1.75586635256045,1.60128812911559,"Blue_vs_Dark","N","Topology=o",0,0,"Cluster 4","K02406",8,9150,"Organismal Systems",9159,"Environmental adaptation",4626,"Plant-pathogen interaction","K02406","fliC, hag","flagellin","-"
