"id","tSNE1","tSNE2","Dark1.x","Dark2.x","Dark3.x","Yellow1.x","Yellow2.x","Yellow3.x","degs","Cluster","SignalP","tmhmm","SwissProt_ID","SwissProt_Description","Blue1","Blue2","Blue3","Dark1.y","Dark2.y","Dark3.y","Yellow1.y","Yellow2.y","Yellow3.y","query_ko","pathway_count","level1_pathway_id","level1_pathway_name","level2_pathway_id","level2_pathway_name","level3_pathway_id","level3_pathway_name","ko","ko_name","ko_des","ec"
"g_22116",19.7477211909858,-3.0123581762019,0.667133138386458,0.535324760146914,0.578328446477152,0.368982314944497,0.324218026740274,0.194303109626162,"Yellow_vs_Dark","Cluster 7",0,0,"P48636.2","RecName: Full=Putative cytokinin riboside 5'-monophosphate phosphoribohydrolase",4.366064,8.283824,9.690442,3.646577,2.430242,2.787289,1.338742,1.109687,0.564239,"K06966",2,9100,"Metabolism",9104,"Nucleotide metabolism",240,"Pyrimidine metabolism","K06966","ppnN","pyrimidine/purine-5'-nucleotide nucleosidase","[EC:3.2.2.10 3.2.2.-]"
"g_26490",15.7021099261414,0.919902795252545,0.76786315271657,0.914135164372701,0.527835014686604,0.371880618012976,0.489148306110701,0.276700944963881,"Yellow_vs_Dark","Cluster 7",1,0,"P72827.1","RecName: Full=Iron uptake protein A1; Flags: Precursor",3.166057,5.968337,4.595012,4.859535,7.206069,2.371592,1.354402,2.084241,0.891041,"K02012",2,9130,"Environmental Information Processing",9131,"Membrane transport",2010,"ABC transporters","K02012","afuA, fbpA","iron(III) transport system substrate-binding protein","-"
"g_26490",15.7021099261414,0.919902795252545,0.76786315271657,0.914135164372701,0.527835014686604,0.371880618012976,0.489148306110701,0.276700944963881,"Yellow_vs_Dark","Cluster 7",1,0,"P72827.1","RecName: Full=Iron uptake protein A1; Flags: Precursor",3.166057,5.968337,4.595012,4.859535,7.206069,2.371592,1.354402,2.084241,0.891041,"K02012",2,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2000,"Transporters","K02012","afuA, fbpA","iron(III) transport system substrate-binding protein","-"
"g_31102",19.4429192709811,2.20756055000477,0.597933214956649,0.853237883382525,0.692037832175777,0.263061046662917,0.174370654793489,0.260122211782886,"Yellow_vs_Dark","Cluster 7",0,0,"Q8P3L1.1","RecName: Full=Acetyl-coenzyme A synthetase; Short=AcCoA synthetase; Short=Acs; AltName: Full=Acetate--CoA ligase; AltName: Full=Acyl-activating enzyme >Q4UP35.1 RecName: Full=Acetyl-coenzyme A synthetase; Short=AcCoA synthetase; Short=Acs; AltName: Full=Acetate--CoA ligase; AltName: Full=Acyl-activating enzyme",2.615733,3.808753,3.663798,2.962171,6.132436,3.920824,0.832572,0.494069,0.820213,"K01895",7,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1004,"Lipid biosynthesis proteins","K01895","ACSS1_2, acs","acetyl-CoA synthetase","[EC:6.2.1.1]"
"g_31102",19.4429192709811,2.20756055000477,0.597933214956649,0.853237883382525,0.692037832175777,0.263061046662917,0.174370654793489,0.260122211782886,"Yellow_vs_Dark","Cluster 7",0,0,"Q8P3L1.1","RecName: Full=Acetyl-coenzyme A synthetase; Short=AcCoA synthetase; Short=Acs; AltName: Full=Acetate--CoA ligase; AltName: Full=Acyl-activating enzyme >Q4UP35.1 RecName: Full=Acetyl-coenzyme A synthetase; Short=AcCoA synthetase; Short=Acs; AltName: Full=Acetate--CoA ligase; AltName: Full=Acyl-activating enzyme",2.615733,3.808753,3.663798,2.962171,6.132436,3.920824,0.832572,0.494069,0.820213,"K01895",7,9100,"Metabolism",9101,"Carbohydrate metabolism",630,"Glyoxylate and dicarboxylate metabolism","K01895","ACSS1_2, acs","acetyl-CoA synthetase","[EC:6.2.1.1]"
"g_31102",19.4429192709811,2.20756055000477,0.597933214956649,0.853237883382525,0.692037832175777,0.263061046662917,0.174370654793489,0.260122211782886,"Yellow_vs_Dark","Cluster 7",0,0,"Q8P3L1.1","RecName: Full=Acetyl-coenzyme A synthetase; Short=AcCoA synthetase; Short=Acs; AltName: Full=Acetate--CoA ligase; AltName: Full=Acyl-activating enzyme >Q4UP35.1 RecName: Full=Acetyl-coenzyme A synthetase; Short=AcCoA synthetase; Short=Acs; AltName: Full=Acetate--CoA ligase; AltName: Full=Acyl-activating enzyme",2.615733,3.808753,3.663798,2.962171,6.132436,3.920824,0.832572,0.494069,0.820213,"K01895",7,9100,"Metabolism",9101,"Carbohydrate metabolism",640,"Propanoate metabolism","K01895","ACSS1_2, acs","acetyl-CoA synthetase","[EC:6.2.1.1]"
"g_31102",19.4429192709811,2.20756055000477,0.597933214956649,0.853237883382525,0.692037832175777,0.263061046662917,0.174370654793489,0.260122211782886,"Yellow_vs_Dark","Cluster 7",0,0,"Q8P3L1.1","RecName: Full=Acetyl-coenzyme A synthetase; Short=AcCoA synthetase; Short=Acs; AltName: Full=Acetate--CoA ligase; AltName: Full=Acyl-activating enzyme >Q4UP35.1 RecName: Full=Acetyl-coenzyme A synthetase; Short=AcCoA synthetase; Short=Acs; AltName: Full=Acetate--CoA ligase; AltName: Full=Acyl-activating enzyme",2.615733,3.808753,3.663798,2.962171,6.132436,3.920824,0.832572,0.494069,0.820213,"K01895",7,9100,"Metabolism",9101,"Carbohydrate metabolism",10,"Glycolysis / Gluconeogenesis","K01895","ACSS1_2, acs","acetyl-CoA synthetase","[EC:6.2.1.1]"
"g_31102",19.4429192709811,2.20756055000477,0.597933214956649,0.853237883382525,0.692037832175777,0.263061046662917,0.174370654793489,0.260122211782886,"Yellow_vs_Dark","Cluster 7",0,0,"Q8P3L1.1","RecName: Full=Acetyl-coenzyme A synthetase; Short=AcCoA synthetase; Short=Acs; AltName: Full=Acetate--CoA ligase; AltName: Full=Acyl-activating enzyme >Q4UP35.1 RecName: Full=Acetyl-coenzyme A synthetase; Short=AcCoA synthetase; Short=Acs; AltName: Full=Acetate--CoA ligase; AltName: Full=Acyl-activating enzyme",2.615733,3.808753,3.663798,2.962171,6.132436,3.920824,0.832572,0.494069,0.820213,"K01895",7,9100,"Metabolism",9101,"Carbohydrate metabolism",620,"Pyruvate metabolism","K01895","ACSS1_2, acs","acetyl-CoA synthetase","[EC:6.2.1.1]"
"g_31102",19.4429192709811,2.20756055000477,0.597933214956649,0.853237883382525,0.692037832175777,0.263061046662917,0.174370654793489,0.260122211782886,"Yellow_vs_Dark","Cluster 7",0,0,"Q8P3L1.1","RecName: Full=Acetyl-coenzyme A synthetase; Short=AcCoA synthetase; Short=Acs; AltName: Full=Acetate--CoA ligase; AltName: Full=Acyl-activating enzyme >Q4UP35.1 RecName: Full=Acetyl-coenzyme A synthetase; Short=AcCoA synthetase; Short=Acs; AltName: Full=Acetate--CoA ligase; AltName: Full=Acyl-activating enzyme",2.615733,3.808753,3.663798,2.962171,6.132436,3.920824,0.832572,0.494069,0.820213,"K01895",7,9100,"Metabolism",9102,"Energy metabolism",680,"Methane metabolism","K01895","ACSS1_2, acs","acetyl-CoA synthetase","[EC:6.2.1.1]"
"g_31102",19.4429192709811,2.20756055000477,0.597933214956649,0.853237883382525,0.692037832175777,0.263061046662917,0.174370654793489,0.260122211782886,"Yellow_vs_Dark","Cluster 7",0,0,"Q8P3L1.1","RecName: Full=Acetyl-coenzyme A synthetase; Short=AcCoA synthetase; Short=Acs; AltName: Full=Acetate--CoA ligase; AltName: Full=Acyl-activating enzyme >Q4UP35.1 RecName: Full=Acetyl-coenzyme A synthetase; Short=AcCoA synthetase; Short=Acs; AltName: Full=Acetate--CoA ligase; AltName: Full=Acyl-activating enzyme",2.615733,3.808753,3.663798,2.962171,6.132436,3.920824,0.832572,0.494069,0.820213,"K01895",7,9100,"Metabolism",9102,"Energy metabolism",720,"Carbon fixation pathways in prokaryotes","K01895","ACSS1_2, acs","acetyl-CoA synthetase","[EC:6.2.1.1]"
"g_32349",15.7145013463202,-2.11752883865313,0.73513441934347,0.699854022440246,0.670955733815635,0.42803998432552,0.392548001635864,0.232672427712959,"Yellow_vs_Dark","Cluster 7",0,0,"P59696.1","RecName: Full=Transposase for insertion sequence element IS200 >P59697.1 RecName: Full=Transposase for insertion sequence element IS200",0.657862,0.867456,0.852277,4.434185,4.010188,3.687656,1.679415,1.469153,0.708726,"K07491",1,9190,"Not Included in Pathway or Brite",9192,"Unclassified: genetic information processing",99976,"Replication and repair","K07491","rayT","REP-associated tyrosine transposase","-"
"g_32830",13.935247345988,2.10595292883179,0.784038203980162,1.2105783230628,0.810896292798743,0.31753308860958,0.64912535360644,0.164863892130187,"Yellow_vs_Dark","Cluster 7",0,0,"Q5NXM4.1","RecName: Full=50S ribosomal protein L19",0.54973,2.045041,1.055892,5.081885,15.239712,5.469881,1.077462,3.457849,0.461719,"K02884",2,9120,"Genetic Information Processing",9122,"Translation",3010,"Ribosome","K02884","RP-L19, MRPL19, rplS","large subunit ribosomal protein L19","-"
"g_32830",13.935247345988,2.10595292883179,0.784038203980162,1.2105783230628,0.810896292798743,0.31753308860958,0.64912535360644,0.164863892130187,"Yellow_vs_Dark","Cluster 7",0,0,"Q5NXM4.1","RecName: Full=50S ribosomal protein L19",0.54973,2.045041,1.055892,5.081885,15.239712,5.469881,1.077462,3.457849,0.461719,"K02884",2,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3011,"Ribosome","K02884","RP-L19, MRPL19, rplS","large subunit ribosomal protein L19","-"
"g_33616",18.075098270778,5.58145683288612,0.540417451188026,1.19801641508375,0.867358989077712,0.19416398997324,0.138347546626096,0.226364523413011,"Yellow_vs_Dark","Cluster 7",0,1,"Q00790.1","RecName: Full=Regulatory protein NosR",3.24465,2.715938,4.192883,2.470703,14.776709,6.368159,0.563738,0.375142,0.684087,"K19339",1,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3000,"Transcription factors","K19339","nosR","NosR/NirI family transcriptional regulator, nitrous oxide reductase regulator","-"
"g_33660",16.7574893959923,-2.30471077811973,0.619993245468729,0.764805067392113,0.805475438613841,0.228529447154695,0.388787995002427,0.207940123670581,"Yellow_vs_Dark","Cluster 7",0,0,"Q59MV9.1","RecName: Full=Flavohemoprotein; AltName: Full=Flavohemoglobin; AltName: Full=Hemoglobin-like protein; AltName: Full=Nitric oxide dioxygenase; Short=NO oxygenase; Short=NOD",1396.317483,512.267895,415.476342,3.168629,4.81842,5.389626,0.692503,1.447868,0.614136,"K05916",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","K05916","hmp, YHB1","nitric oxide dioxygenase","[EC:1.14.12.17]"
"g_35625",9.41657390219373,1.83472539499643,0.982555195919523,1.27095986064361,0.931045349344092,0.530160238386761,0.539035428850357,0.60756599540309,"Yellow_vs_Dark","Cluster 7",0,1,NA,NA,3.721729,3.342211,4.416493,8.606279,17.662072,7.531892,2.389692,2.459676,3.051035,"K07234",1,9190,"Not Included in Pathway or Brite",9193,"Unclassified: signaling and cellular processes",99994,"Others","K07234","K07234","uncharacterized protein involved in response to NO","-"
"g_36602",10.0360501278632,0.865566407432409,0.862953910090887,1.04149595600293,0.870999276449115,0.472980703777438,0.59744056647924,0.554621669260255,"Yellow_vs_Dark","Cluster 7",0,1,"P38134.2","RecName: Full=Tyrosine-protein kinase etk",3.406477,1.940695,1.756591,6.293801,10.002616,6.430179,1.971534,2.957679,2.586094,"K16692",3,9130,"Environmental Information Processing",9132,"Signal transduction",2020,"Two-component system","K16692","etk-wzc","tyrosine-protein kinase Etk/Wzc","[EC:2.7.10.3]"
"g_36602",10.0360501278632,0.865566407432409,0.862953910090887,1.04149595600293,0.870999276449115,0.472980703777438,0.59744056647924,0.554621669260255,"Yellow_vs_Dark","Cluster 7",0,1,"P38134.2","RecName: Full=Tyrosine-protein kinase etk",3.406477,1.940695,1.756591,6.293801,10.002616,6.430179,1.971534,2.957679,2.586094,"K16692",3,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2000,"Transporters","K16692","etk-wzc","tyrosine-protein kinase Etk/Wzc","[EC:2.7.10.3]"
"g_36602",10.0360501278632,0.865566407432409,0.862953910090887,1.04149595600293,0.870999276449115,0.472980703777438,0.59744056647924,0.554621669260255,"Yellow_vs_Dark","Cluster 7",0,1,"P38134.2","RecName: Full=Tyrosine-protein kinase etk",3.406477,1.940695,1.756591,6.293801,10.002616,6.430179,1.971534,2.957679,2.586094,"K16692",3,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1001,"Protein kinases","K16692","etk-wzc","tyrosine-protein kinase Etk/Wzc","[EC:2.7.10.3]"
"g_37061",19.9163033509432,-2.56926088234873,0.62673146693584,0.52951004471278,0.553111165160662,0.292698781690926,0.3046699387774,0.301818175942152,"Yellow_vs_Dark","Cluster 7",1,1,"Q88IY8.1","RecName: Full=Methyl-accepting chemotaxis protein McpP",1.247737,0.900846,0.643327,3.233811,2.384621,2.573643,0.961999,1.016833,1.003633,"K03406",3,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2035,"Bacterial motility proteins","K03406","mcp","methyl-accepting chemotaxis protein","-"
"g_37061",19.9163033509432,-2.56926088234873,0.62673146693584,0.52951004471278,0.553111165160662,0.292698781690926,0.3046699387774,0.301818175942152,"Yellow_vs_Dark","Cluster 7",1,1,"Q88IY8.1","RecName: Full=Methyl-accepting chemotaxis protein McpP",1.247737,0.900846,0.643327,3.233811,2.384621,2.573643,0.961999,1.016833,1.003633,"K03406",3,9140,"Cellular Processes",9142,"Cell motility",2030,"Bacterial chemotaxis","K03406","mcp","methyl-accepting chemotaxis protein","-"
"g_37061",19.9163033509432,-2.56926088234873,0.62673146693584,0.52951004471278,0.553111165160662,0.292698781690926,0.3046699387774,0.301818175942152,"Yellow_vs_Dark","Cluster 7",1,1,"Q88IY8.1","RecName: Full=Methyl-accepting chemotaxis protein McpP",1.247737,0.900846,0.643327,3.233811,2.384621,2.573643,0.961999,1.016833,1.003633,"K03406",3,9130,"Environmental Information Processing",9132,"Signal transduction",2020,"Two-component system","K03406","mcp","methyl-accepting chemotaxis protein","-"
"g_37177",25.6741294141888,5.82165813517826,0.492352435460081,0.480014708418196,0.847618862162598,0.302554080521848,0.23830283835877,0.165241951302786,"Yellow_vs_Dark","Cluster 7",0,0,"P0AGG3.2","RecName: Full=Acyl-CoA thioesterase 2; AltName: Full=Acyl-CoA thioesterase II; Short=TEII >P0AGG2.2 RecName: Full=Acyl-CoA thioesterase 2; AltName: Full=Acyl-CoA thioesterase II; Short=TEII",37.540797,40.415363,48.353135,2.10708,2.020054,6.040749,1.007031,0.731023,0.462992,"K10805",2,9100,"Metabolism",9103,"Lipid metabolism",1040,"Biosynthesis of unsaturated fatty acids","K10805","tesB","acyl-CoA thioesterase II","[EC:3.1.2.-]"
"g_37177",25.6741294141888,5.82165813517826,0.492352435460081,0.480014708418196,0.847618862162598,0.302554080521848,0.23830283835877,0.165241951302786,"Yellow_vs_Dark","Cluster 7",0,0,"P0AGG3.2","RecName: Full=Acyl-CoA thioesterase 2; AltName: Full=Acyl-CoA thioesterase II; Short=TEII >P0AGG2.2 RecName: Full=Acyl-CoA thioesterase 2; AltName: Full=Acyl-CoA thioesterase II; Short=TEII",37.540797,40.415363,48.353135,2.10708,2.020054,6.040749,1.007031,0.731023,0.462992,"K10805",2,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1004,"Lipid biosynthesis proteins","K10805","tesB","acyl-CoA thioesterase II","[EC:3.1.2.-]"
"g_37326",12.6116918891856,1.01582211238338,0.866844001779679,1.00243550001793,0.70352230977503,0.427913214917236,0.611046598358482,0.397527580580462,"Yellow_vs_Dark","Cluster 7",0,1,NA,NA,5.325971,4.604005,6.395706,6.359427,9.056237,4.052686,1.678633,3.083632,1.497627,"K02237",1,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2044,"Secretion system","K02237","comEA","competence protein ComEA","-"
"g_37425",10.7460226847846,-2.9334033747174,0.716535529280046,0.655584894419528,1.16028399930294,0.581360305769098,0.504220816331123,0.254441000774046,"Yellow_vs_Dark","Cluster 7",0,0,"Q8FQP8.2","RecName: Full=Fumarate hydratase class II; Short=Fumarase C; AltName: Full=Aerobic fumarase; AltName: Full=Iron-independent fumarase",214.362056,242.208529,302.690718,4.206376,3.524649,13.463853,2.813821,2.193161,0.796557,"K01679",6,9160,"Human Diseases",9161,"Cancer: overview",5200,"Pathways in cancer","K01679","E4.2.1.2B, fumC, FH","fumarate hydratase, class II","[EC:4.2.1.2]"
"g_37425",10.7460226847846,-2.9334033747174,0.716535529280046,0.655584894419528,1.16028399930294,0.581360305769098,0.504220816331123,0.254441000774046,"Yellow_vs_Dark","Cluster 7",0,0,"Q8FQP8.2","RecName: Full=Fumarate hydratase class II; Short=Fumarase C; AltName: Full=Aerobic fumarase; AltName: Full=Iron-independent fumarase",214.362056,242.208529,302.690718,4.206376,3.524649,13.463853,2.813821,2.193161,0.796557,"K01679",6,9100,"Metabolism",9102,"Energy metabolism",720,"Carbon fixation pathways in prokaryotes","K01679","E4.2.1.2B, fumC, FH","fumarate hydratase, class II","[EC:4.2.1.2]"
"g_37425",10.7460226847846,-2.9334033747174,0.716535529280046,0.655584894419528,1.16028399930294,0.581360305769098,0.504220816331123,0.254441000774046,"Yellow_vs_Dark","Cluster 7",0,0,"Q8FQP8.2","RecName: Full=Fumarate hydratase class II; Short=Fumarase C; AltName: Full=Aerobic fumarase; AltName: Full=Iron-independent fumarase",214.362056,242.208529,302.690718,4.206376,3.524649,13.463853,2.813821,2.193161,0.796557,"K01679",6,9160,"Human Diseases",9162,"Cancer: specific types",5211,"Renal cell carcinoma","K01679","E4.2.1.2B, fumC, FH","fumarate hydratase, class II","[EC:4.2.1.2]"
"g_37425",10.7460226847846,-2.9334033747174,0.716535529280046,0.655584894419528,1.16028399930294,0.581360305769098,0.504220816331123,0.254441000774046,"Yellow_vs_Dark","Cluster 7",0,0,"Q8FQP8.2","RecName: Full=Fumarate hydratase class II; Short=Fumarase C; AltName: Full=Aerobic fumarase; AltName: Full=Iron-independent fumarase",214.362056,242.208529,302.690718,4.206376,3.524649,13.463853,2.813821,2.193161,0.796557,"K01679",6,9100,"Metabolism",9101,"Carbohydrate metabolism",20,"Citrate cycle (TCA cycle)","K01679","E4.2.1.2B, fumC, FH","fumarate hydratase, class II","[EC:4.2.1.2]"
