"id","tSNE1","tSNE2","Dark1","Dark2","Dark3","Yellow1","Yellow2","Yellow3","degs","X.","Topology","Signalp","tmhmm","Cluster","query_ko","pathway_count","level1_pathway_id","level1_pathway_name","level2_pathway_id","level2_pathway_name","level3_pathway_id","level3_pathway_name","ko","ko_name","ko_des","ec"
"g_27888",-3.14957598498297,44.1191043259684,0.537602019472823,0.363380670593189,0.339885320222501,0.548434626633942,0.883359424540015,0.984361979946271,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K02931",2,9120,"Genetic Information Processing",9122,"Translation",3010,"Ribosome","K02931","RP-L5, MRPL5, rplE","large subunit ribosomal protein L5","-"
"g_27888",-3.14957598498297,44.1191043259684,0.537602019472823,0.363380670593189,0.339885320222501,0.548434626633942,0.883359424540015,0.984361979946271,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K02931",2,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3011,"Ribosome","K02931","RP-L5, MRPL5, rplE","large subunit ribosomal protein L5","-"
"g_27890",22.9635818123753,26.3989397001892,0.209591679517357,0.0501205718106096,0.0670090754010591,0.195837131633484,0.58505636544115,0.559064258384062,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K01599",1,9100,"Metabolism",9108,"Metabolism of cofactors and vitamins",860,"Porphyrin metabolism","K01599","hemE, UROD","uroporphyrinogen decarboxylase","[EC:4.1.1.37]"
"g_28290",-10.0782732131788,45.888936441688,0.563195852502376,0.422676164943974,0.534352973746644,0.685530629137004,0.925181938391076,1.38281487052547,"Yellow_vs_Dark","N","Topology=o10-32i",0,1,"Cluster 2","K07113",1,9190,"Not Included in Pathway or Brite",9194,"Poorly characterized",99996,"General function prediction only","K07113","fxsA","UPF0716 protein FxsA","-"
"g_31050",-4.019982307416,45.7919340514071,0.43653823680584,0.406264188026814,0.382499544120874,0.535789793772589,0.80733203929119,1.08876530648617,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K02658",5,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2044,"Secretion system","K02658","pilH","twitching motility two-component system response regulator PilH","-"
"g_31050",-4.019982307416,45.7919340514071,0.43653823680584,0.406264188026814,0.382499544120874,0.535789793772589,0.80733203929119,1.08876530648617,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K02658",5,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2035,"Bacterial motility proteins","K02658","pilH","twitching motility two-component system response regulator PilH","-"
"g_31050",-4.019982307416,45.7919340514071,0.43653823680584,0.406264188026814,0.382499544120874,0.535789793772589,0.80733203929119,1.08876530648617,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K02658",5,9130,"Environmental Information Processing",9132,"Signal transduction",2020,"Two-component system","K02658","pilH","twitching motility two-component system response regulator PilH","-"
"g_31050",-4.019982307416,45.7919340514071,0.43653823680584,0.406264188026814,0.382499544120874,0.535789793772589,0.80733203929119,1.08876530648617,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K02658",5,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2022,"Two-component system","K02658","pilH","twitching motility two-component system response regulator PilH","-"
"g_31050",-4.019982307416,45.7919340514071,0.43653823680584,0.406264188026814,0.382499544120874,0.535789793772589,0.80733203929119,1.08876530648617,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K02658",5,9140,"Cellular Processes",9145,"Cellular community - prokaryotes",2025,"Biofilm formation - Pseudomonas aeruginosa","K02658","pilH","twitching motility two-component system response regulator PilH","-"
"g_31510",22.6054490793092,20.6950626414084,0.182181748800908,0.170139626273201,0.187293926068358,0.375796533444917,0.30223630886198,0.643354554330833,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K08300",3,9120,"Genetic Information Processing",9123,"Folding, sorting and degradation",3018,"RNA degradation","K08300","rne","ribonuclease E","[EC:3.1.26.12]"
"g_31510",22.6054490793092,20.6950626414084,0.182181748800908,0.170139626273201,0.187293926068358,0.375796533444917,0.30223630886198,0.643354554330833,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K08300",3,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3009,"Ribosome biogenesis","K08300","rne","ribonuclease E","[EC:3.1.26.12]"
"g_31510",22.6054490793092,20.6950626414084,0.182181748800908,0.170139626273201,0.187293926068358,0.375796533444917,0.30223630886198,0.643354554330833,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K08300",3,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3019,"Messenger RNA biogenesis","K08300","rne","ribonuclease E","[EC:3.1.26.12]"
"g_32413",10.2765827887202,47.7223537437258,0.247184932494261,0.286146020150179,0.308024571324283,0.653691421205001,0.499002667234011,1.03699745015993,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K00940",5,9130,"Environmental Information Processing",9132,"Signal transduction",4016,"MAPK signaling pathway - plant","K00940","ndk, NME","nucleoside-diphosphate kinase","[EC:2.7.4.6]"
"g_32413",10.2765827887202,47.7223537437258,0.247184932494261,0.286146020150179,0.308024571324283,0.653691421205001,0.499002667234011,1.03699745015993,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K00940",5,9100,"Metabolism",9111,"Xenobiotics biodegradation and metabolism",983,"Drug metabolism - other enzymes","K00940","ndk, NME","nucleoside-diphosphate kinase","[EC:2.7.4.6]"
"g_32413",10.2765827887202,47.7223537437258,0.247184932494261,0.286146020150179,0.308024571324283,0.653691421205001,0.499002667234011,1.03699745015993,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K00940",5,9100,"Metabolism",9104,"Nucleotide metabolism",240,"Pyrimidine metabolism","K00940","ndk, NME","nucleoside-diphosphate kinase","[EC:2.7.4.6]"
"g_32413",10.2765827887202,47.7223537437258,0.247184932494261,0.286146020150179,0.308024571324283,0.653691421205001,0.499002667234011,1.03699745015993,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K00940",5,9100,"Metabolism",9104,"Nucleotide metabolism",230,"Purine metabolism","K00940","ndk, NME","nucleoside-diphosphate kinase","[EC:2.7.4.6]"
"g_32413",10.2765827887202,47.7223537437258,0.247184932494261,0.286146020150179,0.308024571324283,0.653691421205001,0.499002667234011,1.03699745015993,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K00940",5,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",4131,"Membrane trafficking","K00940","ndk, NME","nucleoside-diphosphate kinase","[EC:2.7.4.6]"
"g_33791",22.7109784207449,19.5865122104327,0.185596827756647,0.191032168325851,0.13808628664104,0.269985041151979,0.363308431716514,0.557074737328086,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K11927",2,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3019,"Messenger RNA biogenesis","K11927","rhlE","ATP-dependent RNA helicase RhlE","[EC:3.6.4.13]"
"g_33791",22.7109784207449,19.5865122104327,0.185596827756647,0.191032168325851,0.13808628664104,0.269985041151979,0.363308431716514,0.557074737328086,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K11927",2,9120,"Genetic Information Processing",9123,"Folding, sorting and degradation",3018,"RNA degradation","K11927","rhlE","ATP-dependent RNA helicase RhlE","[EC:3.6.4.13]"
"g_34464",21.4678844687306,38.0153278321982,0.375273030495955,0.12988540956981,0.21518770489309,0.446165932087724,0.577931730952144,0.903829015630846,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K00632",6,9100,"Metabolism",9111,"Xenobiotics biodegradation and metabolism",642,"Ethylbenzene degradation","K00632","fadA, fadI","acetyl-CoA acyltransferase","[EC:2.3.1.16]"
"g_34464",21.4678844687306,38.0153278321982,0.375273030495955,0.12988540956981,0.21518770489309,0.446165932087724,0.577931730952144,0.903829015630846,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K00632",6,9100,"Metabolism",9103,"Lipid metabolism",71,"Fatty acid degradation","K00632","fadA, fadI","acetyl-CoA acyltransferase","[EC:2.3.1.16]"
"g_34464",21.4678844687306,38.0153278321982,0.375273030495955,0.12988540956981,0.21518770489309,0.446165932087724,0.577931730952144,0.903829015630846,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K00632",6,9100,"Metabolism",9105,"Amino acid metabolism",280,"Valine, leucine and isoleucine degradation","K00632","fadA, fadI","acetyl-CoA acyltransferase","[EC:2.3.1.16]"
"g_34464",21.4678844687306,38.0153278321982,0.375273030495955,0.12988540956981,0.21518770489309,0.446165932087724,0.577931730952144,0.903829015630846,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K00632",6,9100,"Metabolism",9103,"Lipid metabolism",592,"alpha-Linolenic acid metabolism","K00632","fadA, fadI","acetyl-CoA acyltransferase","[EC:2.3.1.16]"
"g_34464",21.4678844687306,38.0153278321982,0.375273030495955,0.12988540956981,0.21518770489309,0.446165932087724,0.577931730952144,0.903829015630846,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K00632",6,9100,"Metabolism",9111,"Xenobiotics biodegradation and metabolism",362,"Benzoate degradation","K00632","fadA, fadI","acetyl-CoA acyltransferase","[EC:2.3.1.16]"
"g_34464",21.4678844687306,38.0153278321982,0.375273030495955,0.12988540956981,0.21518770489309,0.446165932087724,0.577931730952144,0.903829015630846,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K00632",6,9100,"Metabolism",9109,"Metabolism of terpenoids and polyketides",281,"Geraniol degradation","K00632","fadA, fadI","acetyl-CoA acyltransferase","[EC:2.3.1.16]"
"g_34612",-15.5626712455486,47.0959219580991,0.322765541687084,0.213631163438232,0.682783588479232,1.0293189939757,0.706124638029979,1.42572564934986,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K00451",2,9100,"Metabolism",9105,"Amino acid metabolism",350,"Tyrosine metabolism","K00451","HGD, hmgA","homogentisate 1,2-dioxygenase","[EC:1.13.11.5]"
"g_34612",-15.5626712455486,47.0959219580991,0.322765541687084,0.213631163438232,0.682783588479232,1.0293189939757,0.706124638029979,1.42572564934986,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K00451",2,9100,"Metabolism",9111,"Xenobiotics biodegradation and metabolism",643,"Styrene degradation","K00451","HGD, hmgA","homogentisate 1,2-dioxygenase","[EC:1.13.11.5]"
"g_36257",-3.7313286029261,49.4337254577135,0.376730392831023,0.314798268213131,0.487817719855389,0.721414625172475,0.773918906529535,1.18498716128909,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K02863",2,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3011,"Ribosome","K02863","RP-L1, MRPL1, rplA","large subunit ribosomal protein L1","-"
"g_36257",-3.7313286029261,49.4337254577135,0.376730392831023,0.314798268213131,0.487817719855389,0.721414625172475,0.773918906529535,1.18498716128909,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K02863",2,9120,"Genetic Information Processing",9122,"Translation",3010,"Ribosome","K02863","RP-L1, MRPL1, rplA","large subunit ribosomal protein L1","-"
"g_36564",-8.7150309668127,55.817837567504,0.401959593456319,0.106631090197862,0.414677927268698,0.537676194975531,0.668674635848509,1.39281562076041,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K15396",1,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3016,"Transfer RNA biogenesis","K15396","trmJ","tRNA (cytidine32/uridine32-2'-O)-methyltransferase","[EC:2.1.1.200]"
"g_36787",0.487238018184077,50.7052097458496,0.477932193519872,0.379961450562672,0.208052574908978,0.408283562217998,0.788720578311935,1.23334845707842,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K00101",1,9100,"Metabolism",9101,"Carbohydrate metabolism",620,"Pyruvate metabolism","K00101","lldD","L-lactate dehydrogenase (cytochrome)","[EC:1.1.2.3]"
"g_36927",-6.05655291166627,47.3833454404872,0.523659209065064,0.303713229606251,0.439635804540379,0.701362358817604,0.863969002056918,1.1318764381542,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K02886",2,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3011,"Ribosome","K02886","RP-L2, MRPL2, rplB","large subunit ribosomal protein L2","-"
"g_36927",-6.05655291166627,47.3833454404872,0.523659209065064,0.303713229606251,0.439635804540379,0.701362358817604,0.863969002056918,1.1318764381542,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K02886",2,9120,"Genetic Information Processing",9122,"Translation",3010,"Ribosome","K02886","RP-L2, MRPL2, rplB","large subunit ribosomal protein L2","-"
"g_37005",4.52994978229866,49.6639629972483,0.370279133016163,0.0815413645465442,0.337172632205359,0.499691343081347,0.7572044262227,1.07019769452499,"Yellow_vs_Dark","Y","Topology=o",1,0,"Cluster 2","K01716",2,9100,"Metabolism",9103,"Lipid metabolism",61,"Fatty acid biosynthesis","K01716","fabA","3-hydroxyacyl-[acyl-carrier protein] dehydratase / trans-2-decenoyl-[acyl-carrier protein] isomerase","[EC:4.2.1.59 5.3.3.14]"
"g_37005",4.52994978229866,49.6639629972483,0.370279133016163,0.0815413645465442,0.337172632205359,0.499691343081347,0.7572044262227,1.07019769452499,"Yellow_vs_Dark","Y","Topology=o",1,0,"Cluster 2","K01716",2,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1004,"Lipid biosynthesis proteins","K01716","fabA","3-hydroxyacyl-[acyl-carrier protein] dehydratase / trans-2-decenoyl-[acyl-carrier protein] isomerase","[EC:4.2.1.59 5.3.3.14]"
"g_37809",2.45430508595699,46.2532760376932,0.379484819873256,0.206215276735146,0.317805604950351,0.650561613075431,0.809606306210629,0.94408525897766,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K01695",2,9100,"Metabolism",9105,"Amino acid metabolism",260,"Glycine, serine and threonine metabolism","K01695","trpA","tryptophan synthase alpha chain","[EC:4.2.1.20]"
"g_37809",2.45430508595699,46.2532760376932,0.379484819873256,0.206215276735146,0.317805604950351,0.650561613075431,0.809606306210629,0.94408525897766,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K01695",2,9100,"Metabolism",9105,"Amino acid metabolism",400,"Phenylalanine, tyrosine and tryptophan biosynthesis","K01695","trpA","tryptophan synthase alpha chain","[EC:4.2.1.20]"
"g_38015",5.71953798326028,36.5234338313716,0.407469937175052,0.135588977548819,0.325038210711526,0.680528409746711,0.633642643429425,0.60425154823107,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K03424",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","K03424","tatD","TatD DNase family protein","[EC:3.1.21.-]"
"g_38020",-6.91530607220213,48.5549625581001,0.41599724206733,0.424158080855437,0.432881140982492,0.718949868661722,0.921338536478825,1.16139378957619,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K02878",2,9120,"Genetic Information Processing",9122,"Translation",3010,"Ribosome","K02878","RP-L16, MRPL16, rplP","large subunit ribosomal protein L16","-"
"g_38020",-6.91530607220213,48.5549625581001,0.41599724206733,0.424158080855437,0.432881140982492,0.718949868661722,0.921338536478825,1.16139378957619,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K02878",2,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3011,"Ribosome","K02878","RP-L16, MRPL16, rplP","large subunit ribosomal protein L16","-"
"g_38420",-14.7569595464982,38.8798815654994,0.761157823808952,0.298603776579478,0.609819074489781,0.927293045579033,1.09346868448955,1.46921643773018,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K07042",1,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3009,"Ribosome biogenesis","K07042","ybeY, yqfG","probable rRNA maturation factor","-"
"g_38588",-7.79890464807474,55.3111346229067,0.363962845826545,0.230046629515279,0.424667538729383,0.709104863766544,0.712648944136175,1.34905163560039,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K03088",1,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3021,"Transcription machinery","K03088","rpoE","RNA polymerase sigma-70 factor, ECF subfamily","-"
"g_39134",9.17717753741807,48.7169414692231,0.218174055446857,0.241360670392622,0.306140122726265,0.655901238842347,0.60239058071999,1.12565618445705,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K03925",1,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3000,"Transcription factors","K03925","mraZ","transcriptional regulator MraZ","-"
"g_39487",6.47065503730044,40.7105172124384,0.304373752348512,0.301331508493448,0.300046073523153,0.523220964752332,0.676556259421233,0.852646908747569,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K00616",1,9100,"Metabolism",9101,"Carbohydrate metabolism",30,"Pentose phosphate pathway","K00616","E2.2.1.2, talA, talB","transaldolase","[EC:2.2.1.2]"
"g_39567",-7.69436198669267,54.3406524911528,0.480628028687094,0.262259293319046,0.410310812150998,0.737361873219008,0.760617344429584,1.3205062895848,"Yellow_vs_Dark","N","Topology=i",0,1,"Cluster 2","K02078",2,9100,"Metabolism",9110,"Biosynthesis of other secondary metabolites",998,"Biosynthesis of various antibiotics","K02078","acpP","acyl carrier protein","-"
"g_39567",-7.69436198669267,54.3406524911528,0.480628028687094,0.262259293319046,0.410310812150998,0.737361873219008,0.760617344429584,1.3205062895848,"Yellow_vs_Dark","N","Topology=i",0,1,"Cluster 2","K02078",2,9100,"Metabolism",9103,"Lipid metabolism",61,"Fatty acid biosynthesis","K02078","acpP","acyl carrier protein","-"
"g_39590",3.21216448025787,43.9555898272543,0.412758655037367,0.388296803270158,0.292642997137293,0.443291156997978,0.835616703448517,0.971946213989713,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K02982",2,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3011,"Ribosome","K02982","RP-S3, rpsC","small subunit ribosomal protein S3","-"
"g_39590",3.21216448025787,43.9555898272543,0.412758655037367,0.388296803270158,0.292642997137293,0.443291156997978,0.835616703448517,0.971946213989713,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K02982",2,9120,"Genetic Information Processing",9122,"Translation",3010,"Ribosome","K02982","RP-S3, rpsC","small subunit ribosomal protein S3","-"
"g_40850",-7.7415137935454,55.4735844237632,0.297899419358573,0.234062504169666,0.405760817089353,0.647797601603715,0.739480729503468,1.31608012206587,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K02601",2,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3021,"Transcription machinery","K02601","nusG","transcription termination/antitermination protein NusG","-"
"g_40850",-7.7415137935454,55.4735844237632,0.297899419358573,0.234062504169666,0.405760817089353,0.647797601603715,0.739480729503468,1.31608012206587,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K02601",2,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3009,"Ribosome biogenesis","K02601","nusG","transcription termination/antitermination protein NusG","-"
"g_40956",12.7394178741452,49.4356893562173,0.338641726513316,0.194346419223407,0.400287701497205,0.628152609567155,0.511855431604915,0.965271756532806,"Yellow_vs_Dark","N","Topology=i",0,1,"Cluster 2","K02992",2,9120,"Genetic Information Processing",9122,"Translation",3010,"Ribosome","K02992","RP-S7, MRPS7, rpsG","small subunit ribosomal protein S7","-"
"g_40956",12.7394178741452,49.4356893562173,0.338641726513316,0.194346419223407,0.400287701497205,0.628152609567155,0.511855431604915,0.965271756532806,"Yellow_vs_Dark","N","Topology=i",0,1,"Cluster 2","K02992",2,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3011,"Ribosome","K02992","RP-S7, MRPS7, rpsG","small subunit ribosomal protein S7","-"
"g_40968",6.36150969236583,50.4047404602636,0.315911806168577,0.263885686581313,0.421715447269427,0.605275625195808,0.644919493822955,1.09575927713384,"Yellow_vs_Dark","N","Topology=i93-115o",0,1,"Cluster 2","K03597",1,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3021,"Transcription machinery","K03597","rseA","sigma-E factor negative regulatory protein RseA","-"
"g_41186",-12.0148762212148,44.4928441188167,0.561315733815594,0.436676973374206,0.526714857220883,0.951195451147225,0.916930253076752,1.15154485067837,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K09013",1,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2000,"Transporters","K09013","sufC","Fe-S cluster assembly ATP-binding protein","-"
"g_41330",-5.09743381632673,51.0880374497687,0.443841348482803,0.297621339537718,0.39320444709989,0.915813668905255,0.86504993627694,1.10998417136431,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K02483",1,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2022,"Two-component system","K02483","K02483","two-component system, OmpR family, response regulator","-"
"g_41479",0.283584150753339,43.1298992073821,0.481745668898765,0.407360987264642,0.167880665748094,0.768903331997491,0.693458904769365,0.943087433787827,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 2","K03527",1,9100,"Metabolism",9109,"Metabolism of terpenoids and polyketides",900,"Terpenoid backbone biosynthesis","K03527","ispH, lytB","4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase","[EC:1.17.7.4]"
