"id","tSNE1","tSNE2","Dark1.x","Dark2.x","Dark3.x","Yellow1.x","Yellow2.x","Yellow3.x","degs","Cluster","SignalP","tmhmm","SwissProt_ID","SwissProt_Description","Blue1","Blue2","Blue3","Dark1.y","Dark2.y","Dark3.y","Yellow1.y","Yellow2.y","Yellow3.y","query_ko","pathway_count","level1_pathway_id","level1_pathway_name","level2_pathway_id","level2_pathway_name","level3_pathway_id","level3_pathway_name","ko","ko_name","ko_des","ec"
"g_00071",19.5126746016649,-45.2762593594316,0.0250714468748273,0.0244622693510315,0.0543146139419535,0.921067203547079,0.813553502394804,0.268686999806401,"Yellow_vs_Dark","Cluster 2",0,0,"Q9SEI4.1","RecName: Full=26S proteasome regulatory subunit 6B homolog; AltName: Full=26S protease subunit 6B homolog; AltName: Full=26S proteasome AAA-ATPase subunit RPT3; AltName: Full=Protein BMAA insensitive morphology 409; AltName: Full=Regulatory particle triple-A ATPase subunit 3",25.965625,10.372978,10.762415,0.059428,0.057943,0.133221,7.338102,5.509588,0.856466,"K03063",10,9120,"Genetic Information Processing",9123,"Folding, sorting and degradation",3050,"Proteasome","K03063","PSMC4, RPT3","26S proteasome regulatory subunit T3","-"
"g_00071",19.5126746016649,-45.2762593594316,0.0250714468748273,0.0244622693510315,0.0543146139419535,0.921067203547079,0.813553502394804,0.268686999806401,"Yellow_vs_Dark","Cluster 2",0,0,"Q9SEI4.1","RecName: Full=26S proteasome regulatory subunit 6B homolog; AltName: Full=26S protease subunit 6B homolog; AltName: Full=26S proteasome AAA-ATPase subunit RPT3; AltName: Full=Protein BMAA insensitive morphology 409; AltName: Full=Regulatory particle triple-A ATPase subunit 3",25.965625,10.372978,10.762415,0.059428,0.057943,0.133221,7.338102,5.509588,0.856466,"K03063",10,9160,"Human Diseases",9172,"Infectious disease: viral",5169,"Epstein-Barr virus infection","K03063","PSMC4, RPT3","26S proteasome regulatory subunit T3","-"
"g_00071",19.5126746016649,-45.2762593594316,0.0250714468748273,0.0244622693510315,0.0543146139419535,0.921067203547079,0.813553502394804,0.268686999806401,"Yellow_vs_Dark","Cluster 2",0,0,"Q9SEI4.1","RecName: Full=26S proteasome regulatory subunit 6B homolog; AltName: Full=26S protease subunit 6B homolog; AltName: Full=26S proteasome AAA-ATPase subunit RPT3; AltName: Full=Protein BMAA insensitive morphology 409; AltName: Full=Regulatory particle triple-A ATPase subunit 3",25.965625,10.372978,10.762415,0.059428,0.057943,0.133221,7.338102,5.509588,0.856466,"K03063",10,9160,"Human Diseases",9164,"Neurodegenerative disease",5016,"Huntington disease","K03063","PSMC4, RPT3","26S proteasome regulatory subunit T3","-"
"g_00071",19.5126746016649,-45.2762593594316,0.0250714468748273,0.0244622693510315,0.0543146139419535,0.921067203547079,0.813553502394804,0.268686999806401,"Yellow_vs_Dark","Cluster 2",0,0,"Q9SEI4.1","RecName: Full=26S proteasome regulatory subunit 6B homolog; AltName: Full=26S protease subunit 6B homolog; AltName: Full=26S proteasome AAA-ATPase subunit RPT3; AltName: Full=Protein BMAA insensitive morphology 409; AltName: Full=Regulatory particle triple-A ATPase subunit 3",25.965625,10.372978,10.762415,0.059428,0.057943,0.133221,7.338102,5.509588,0.856466,"K03063",10,9160,"Human Diseases",9164,"Neurodegenerative disease",5012,"Parkinson disease","K03063","PSMC4, RPT3","26S proteasome regulatory subunit T3","-"
"g_00071",19.5126746016649,-45.2762593594316,0.0250714468748273,0.0244622693510315,0.0543146139419535,0.921067203547079,0.813553502394804,0.268686999806401,"Yellow_vs_Dark","Cluster 2",0,0,"Q9SEI4.1","RecName: Full=26S proteasome regulatory subunit 6B homolog; AltName: Full=26S protease subunit 6B homolog; AltName: Full=26S proteasome AAA-ATPase subunit RPT3; AltName: Full=Protein BMAA insensitive morphology 409; AltName: Full=Regulatory particle triple-A ATPase subunit 3",25.965625,10.372978,10.762415,0.059428,0.057943,0.133221,7.338102,5.509588,0.856466,"K03063",10,9160,"Human Diseases",9164,"Neurodegenerative disease",5010,"Alzheimer disease","K03063","PSMC4, RPT3","26S proteasome regulatory subunit T3","-"
"g_00071",19.5126746016649,-45.2762593594316,0.0250714468748273,0.0244622693510315,0.0543146139419535,0.921067203547079,0.813553502394804,0.268686999806401,"Yellow_vs_Dark","Cluster 2",0,0,"Q9SEI4.1","RecName: Full=26S proteasome regulatory subunit 6B homolog; AltName: Full=26S protease subunit 6B homolog; AltName: Full=26S proteasome AAA-ATPase subunit RPT3; AltName: Full=Protein BMAA insensitive morphology 409; AltName: Full=Regulatory particle triple-A ATPase subunit 3",25.965625,10.372978,10.762415,0.059428,0.057943,0.133221,7.338102,5.509588,0.856466,"K03063",10,9160,"Human Diseases",9164,"Neurodegenerative disease",5017,"Spinocerebellar ataxia","K03063","PSMC4, RPT3","26S proteasome regulatory subunit T3","-"
"g_00096",5.275630021095,-33.9612797687945,0,0,0,0.623289926051854,0.570417069640277,0.033317983858918,"Yellow_vs_Dark","Cluster 2",0,0,"A7HWS2.1","RecName: Full=50S ribosomal protein L24",17.689876,6.094256,8.137536,0,0,0,3.200393,2.718922,0.079737,"K02895",2,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3011,"Ribosome","K02895","RP-L24, MRPL24, rplX","large subunit ribosomal protein L24","-"
"g_00096",5.275630021095,-33.9612797687945,0,0,0,0.623289926051854,0.570417069640277,0.033317983858918,"Yellow_vs_Dark","Cluster 2",0,0,"A7HWS2.1","RecName: Full=50S ribosomal protein L24",17.689876,6.094256,8.137536,0,0,0,3.200393,2.718922,0.079737,"K02895",2,9120,"Genetic Information Processing",9122,"Translation",3010,"Ribosome","K02895","RP-L24, MRPL24, rplX","large subunit ribosomal protein L24","-"
"g_00152",-4.50737504826986,-28.8480439628357,0.128139713144212,0,0.0806012365085945,0.476129497476808,0.552967861065492,0.128986009892872,"Yellow_vs_Dark","Cluster 2",0,0,"Q54YQ9.1","RecName: Full=Diphosphomevalonate decarboxylase; AltName: Full=Mevalonate (diphospho)decarboxylase; Short=MDDase; AltName: Full=Mevalonate pyrophosphate decarboxylase",13.713808,6.075226,5.862727,0.343197,0,0.20393,1.993157,2.572464,0.345817,"K01597",1,9100,"Metabolism",9109,"Metabolism of terpenoids and polyketides",900,"Terpenoid backbone biosynthesis","K01597","MVD, mvaD","diphosphomevalonate decarboxylase","[EC:4.1.1.33]"
"g_00160",-8.92240718861301,-29.3996155602885,0,0.0243095333739278,0.0208454499245723,0.459670467882251,0.531442511420133,0.10446867389114,"Yellow_vs_Dark","Cluster 2",0,0,"Q9LTR9.2","RecName: Full=Glycylpeptide N-tetradecanoyltransferase 1; AltName: Full=Myristoyl-CoA:protein N-myristoyltransferase 1; Short=NMT 1; Short=Type I N-myristoyltransferase 1; AltName: Full=Peptide N-myristoyltransferase 1",12.613936,4.510473,7.295919,0,0.057571,0.049169,1.881844,2.399715,0.271946,"K00671",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","K00671","NMT","glycylpeptide N-tetradecanoyltransferase","[EC:2.3.1.97]"
"g_00216",24.216654267544,-48.1438922400091,0.184278797021436,0.226837477908417,0.117805712511116,1.02916239343612,0.656941237560429,0.124853280761991,"Yellow_vs_Dark","Cluster 2",0,1,"F4P6T0.1","RecName: Full=Ubiquinol oxidase, mitochondrial; AltName: Full=Alternative oxidase; Flags: Precursor",81.395647,54.032105,65.262581,0.528547,0.685922,0.311613,9.694547,3.538802,0.333071,"K17893",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","K17893","AOX1, AOX2","ubiquinol oxidase","[EC:1.10.3.11]"
"g_00253",-10.0688460217617,-38.9520101326715,0.0464030669711844,0.0424246840885404,0,0.400303597081238,0.662964261316139,0.0789195047647964,"Yellow_vs_Dark","Cluster 2",0,0,"Q0IIG7.1","RecName: Full=Ras-related protein Rab-5A",8.995035,5.387782,4.277599,0.112764,0.102617,0,1.513643,3.602187,0.199277,"K07889",10,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",4131,"Membrane trafficking","K07889","RAB5C","Ras-related protein Rab-5C","-"
"g_00253",-10.0688460217617,-38.9520101326715,0.0464030669711844,0.0424246840885404,0,0.400303597081238,0.662964261316139,0.0789195047647964,"Yellow_vs_Dark","Cluster 2",0,0,"Q0IIG7.1","RecName: Full=Ras-related protein Rab-5A",8.995035,5.387782,4.277599,0.112764,0.102617,0,1.513643,3.602187,0.199277,"K07889",10,9160,"Human Diseases",9171,"Infectious disease: bacterial",5152,"Tuberculosis","K07889","RAB5C","Ras-related protein Rab-5C","-"
"g_00253",-10.0688460217617,-38.9520101326715,0.0464030669711844,0.0424246840885404,0,0.400303597081238,0.662964261316139,0.0789195047647964,"Yellow_vs_Dark","Cluster 2",0,0,"Q0IIG7.1","RecName: Full=Ras-related protein Rab-5A",8.995035,5.387782,4.277599,0.112764,0.102617,0,1.513643,3.602187,0.199277,"K07889",10,9130,"Environmental Information Processing",9132,"Signal transduction",4014,"Ras signaling pathway","K07889","RAB5C","Ras-related protein Rab-5C","-"
"g_00253",-10.0688460217617,-38.9520101326715,0.0464030669711844,0.0424246840885404,0,0.400303597081238,0.662964261316139,0.0789195047647964,"Yellow_vs_Dark","Cluster 2",0,0,"Q0IIG7.1","RecName: Full=Ras-related protein Rab-5A",8.995035,5.387782,4.277599,0.112764,0.102617,0,1.513643,3.602187,0.199277,"K07889",10,9140,"Cellular Processes",9141,"Transport and catabolism",4145,"Phagosome","K07889","RAB5C","Ras-related protein Rab-5C","-"
"g_00253",-10.0688460217617,-38.9520101326715,0.0464030669711844,0.0424246840885404,0,0.400303597081238,0.662964261316139,0.0789195047647964,"Yellow_vs_Dark","Cluster 2",0,0,"Q0IIG7.1","RecName: Full=Ras-related protein Rab-5A",8.995035,5.387782,4.277599,0.112764,0.102617,0,1.513643,3.602187,0.199277,"K07889",10,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",4031,"GTP-binding proteins","K07889","RAB5C","Ras-related protein Rab-5C","-"
"g_00253",-10.0688460217617,-38.9520101326715,0.0464030669711844,0.0424246840885404,0,0.400303597081238,0.662964261316139,0.0789195047647964,"Yellow_vs_Dark","Cluster 2",0,0,"Q0IIG7.1","RecName: Full=Ras-related protein Rab-5A",8.995035,5.387782,4.277599,0.112764,0.102617,0,1.513643,3.602187,0.199277,"K07889",10,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",4147,"Exosome","K07889","RAB5C","Ras-related protein Rab-5C","-"
"g_00253",-10.0688460217617,-38.9520101326715,0.0464030669711844,0.0424246840885404,0,0.400303597081238,0.662964261316139,0.0789195047647964,"Yellow_vs_Dark","Cluster 2",0,0,"Q0IIG7.1","RecName: Full=Ras-related protein Rab-5A",8.995035,5.387782,4.277599,0.112764,0.102617,0,1.513643,3.602187,0.199277,"K07889",10,9160,"Human Diseases",9171,"Infectious disease: bacterial",5132,"Salmonella infection","K07889","RAB5C","Ras-related protein Rab-5C","-"
"g_00253",-10.0688460217617,-38.9520101326715,0.0464030669711844,0.0424246840885404,0,0.400303597081238,0.662964261316139,0.0789195047647964,"Yellow_vs_Dark","Cluster 2",0,0,"Q0IIG7.1","RecName: Full=Ras-related protein Rab-5A",8.995035,5.387782,4.277599,0.112764,0.102617,0,1.513643,3.602187,0.199277,"K07889",10,9150,"Organismal Systems",9155,"Excretory system",4962,"Vasopressin-regulated water reabsorption","K07889","RAB5C","Ras-related protein Rab-5C","-"
"g_00253",-10.0688460217617,-38.9520101326715,0.0464030669711844,0.0424246840885404,0,0.400303597081238,0.662964261316139,0.0789195047647964,"Yellow_vs_Dark","Cluster 2",0,0,"Q0IIG7.1","RecName: Full=Ras-related protein Rab-5A",8.995035,5.387782,4.277599,0.112764,0.102617,0,1.513643,3.602187,0.199277,"K07889",10,9140,"Cellular Processes",9141,"Transport and catabolism",4144,"Endocytosis","K07889","RAB5C","Ras-related protein Rab-5C","-"
"g_00253",-10.0688460217617,-38.9520101326715,0.0464030669711844,0.0424246840885404,0,0.400303597081238,0.662964261316139,0.0789195047647964,"Yellow_vs_Dark","Cluster 2",0,0,"Q0IIG7.1","RecName: Full=Ras-related protein Rab-5A",8.995035,5.387782,4.277599,0.112764,0.102617,0,1.513643,3.602187,0.199277,"K07889",10,9160,"Human Diseases",9174,"Infectious disease: parasitic",5146,"Amoebiasis","K07889","RAB5C","Ras-related protein Rab-5C","-"
"g_00260",-3.43082814172883,-40.8776139448183,0.0854422158091106,0.0236947618810495,0.0669026134308833,0.504637479992015,0.653546020360141,0.0830537603205334,"Yellow_vs_Dark","Cluster 2",0,0,"Q9LRN8.1","RecName: Full=50S ribosomal protein L3-2, mitochondrial; Flags: Precursor",19.192779,8.227174,9.24498,0.217425,0.056075,0.166548,2.196226,3.503457,0.210748,"K02906",2,9120,"Genetic Information Processing",9122,"Translation",3010,"Ribosome","K02906","RP-L3, MRPL3, rplC","large subunit ribosomal protein L3","-"
"g_00260",-3.43082814172883,-40.8776139448183,0.0854422158091106,0.0236947618810495,0.0669026134308833,0.504637479992015,0.653546020360141,0.0830537603205334,"Yellow_vs_Dark","Cluster 2",0,0,"Q9LRN8.1","RecName: Full=50S ribosomal protein L3-2, mitochondrial; Flags: Precursor",19.192779,8.227174,9.24498,0.217425,0.056075,0.166548,2.196226,3.503457,0.210748,"K02906",2,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3011,"Ribosome","K02906","RP-L3, MRPL3, rplC","large subunit ribosomal protein L3","-"
"g_00372",-2.50990637460835,-33.2609986803795,0.0479633500178068,0.0332258651445259,0.0617920158812907,0.539519706054017,0.595539208238196,0.0905680518113274,"Yellow_vs_Dark","Cluster 2",0,0,"P40383.1","RecName: Full=5'-3' exoribonuclease 1; AltName: Full=Exonuclease 2; AltName: Full=Exonuclease II; Short=Exo II; AltName: Full=p140",19.157027,7.604266,8.718701,0.116769,0.079508,0.152901,2.463536,2.94039,0.231879,"K12618",6,9120,"Genetic Information Processing",9123,"Folding, sorting and degradation",3018,"RNA degradation","K12618","XRN1, SEP1, KEM1","5'-3' exoribonuclease 1","[EC:3.1.13.-]"
"g_00372",-2.50990637460835,-33.2609986803795,0.0479633500178068,0.0332258651445259,0.0617920158812907,0.539519706054017,0.595539208238196,0.0905680518113274,"Yellow_vs_Dark","Cluster 2",0,0,"P40383.1","RecName: Full=5'-3' exoribonuclease 1; AltName: Full=Exonuclease 2; AltName: Full=Exonuclease II; Short=Exo II; AltName: Full=p140",19.157027,7.604266,8.718701,0.116769,0.079508,0.152901,2.463536,2.94039,0.231879,"K12618",6,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3009,"Ribosome biogenesis","K12618","XRN1, SEP1, KEM1","5'-3' exoribonuclease 1","[EC:3.1.13.-]"
"g_00372",-2.50990637460835,-33.2609986803795,0.0479633500178068,0.0332258651445259,0.0617920158812907,0.539519706054017,0.595539208238196,0.0905680518113274,"Yellow_vs_Dark","Cluster 2",0,0,"P40383.1","RecName: Full=5'-3' exoribonuclease 1; AltName: Full=Exonuclease 2; AltName: Full=Exonuclease II; Short=Exo II; AltName: Full=p140",19.157027,7.604266,8.718701,0.116769,0.079508,0.152901,2.463536,2.94039,0.231879,"K12618",6,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3019,"Messenger RNA biogenesis","K12618","XRN1, SEP1, KEM1","5'-3' exoribonuclease 1","[EC:3.1.13.-]"
"g_00372",-2.50990637460835,-33.2609986803795,0.0479633500178068,0.0332258651445259,0.0617920158812907,0.539519706054017,0.595539208238196,0.0905680518113274,"Yellow_vs_Dark","Cluster 2",0,0,"P40383.1","RecName: Full=5'-3' exoribonuclease 1; AltName: Full=Exonuclease 2; AltName: Full=Exonuclease II; Short=Exo II; AltName: Full=p140",19.157027,7.604266,8.718701,0.116769,0.079508,0.152901,2.463536,2.94039,0.231879,"K12618",6,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3036,"Chromosome and associated proteins","K12618","XRN1, SEP1, KEM1","5'-3' exoribonuclease 1","[EC:3.1.13.-]"
"g_00372",-2.50990637460835,-33.2609986803795,0.0479633500178068,0.0332258651445259,0.0617920158812907,0.539519706054017,0.595539208238196,0.0905680518113274,"Yellow_vs_Dark","Cluster 2",0,0,"P40383.1","RecName: Full=5'-3' exoribonuclease 1; AltName: Full=Exonuclease 2; AltName: Full=Exonuclease II; Short=Exo II; AltName: Full=p140",19.157027,7.604266,8.718701,0.116769,0.079508,0.152901,2.463536,2.94039,0.231879,"K12618",6,9120,"Genetic Information Processing",9122,"Translation",3008,"Ribosome biogenesis in eukaryotes","K12618","XRN1, SEP1, KEM1","5'-3' exoribonuclease 1","[EC:3.1.13.-]"
"g_00372",-2.50990637460835,-33.2609986803795,0.0479633500178068,0.0332258651445259,0.0617920158812907,0.539519706054017,0.595539208238196,0.0905680518113274,"Yellow_vs_Dark","Cluster 2",0,0,"P40383.1","RecName: Full=5'-3' exoribonuclease 1; AltName: Full=Exonuclease 2; AltName: Full=Exonuclease II; Short=Exo II; AltName: Full=p140",19.157027,7.604266,8.718701,0.116769,0.079508,0.152901,2.463536,2.94039,0.231879,"K12618",6,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3016,"Transfer RNA biogenesis","K12618","XRN1, SEP1, KEM1","5'-3' exoribonuclease 1","[EC:3.1.13.-]"
"g_00386",-19.6772455059924,-31.0083784897423,0.0309476657297874,0.100252304413997,0.0539047380975652,0.348732909239295,0.493069172923767,0.0805128484993543,"Yellow_vs_Dark","Cluster 2",0,1,"Q99LQ7.1","RecName: Full=Transmembrane protein 189",7.304852,7.871718,7.117458,0.07386,0.259657,0.132152,1.232199,2.112212,0.203685,"K10704",3,9160,"Human Diseases",9171,"Infectious disease: bacterial",5131,"Shigellosis","K10704","UBE2V","ubiquitin-conjugating enzyme E2 variant","-"
"g_00386",-19.6772455059924,-31.0083784897423,0.0309476657297874,0.100252304413997,0.0539047380975652,0.348732909239295,0.493069172923767,0.0805128484993543,"Yellow_vs_Dark","Cluster 2",0,1,"Q99LQ7.1","RecName: Full=Transmembrane protein 189",7.304852,7.871718,7.117458,0.07386,0.259657,0.132152,1.232199,2.112212,0.203685,"K10704",3,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3400,"DNA repair and recombination proteins","K10704","UBE2V","ubiquitin-conjugating enzyme E2 variant","-"
"g_00386",-19.6772455059924,-31.0083784897423,0.0309476657297874,0.100252304413997,0.0539047380975652,0.348732909239295,0.493069172923767,0.0805128484993543,"Yellow_vs_Dark","Cluster 2",0,1,"Q99LQ7.1","RecName: Full=Transmembrane protein 189",7.304852,7.871718,7.117458,0.07386,0.259657,0.132152,1.232199,2.112212,0.203685,"K10704",3,9150,"Organismal Systems",9151,"Immune system",4624,"Toll and Imd signaling pathway","K10704","UBE2V","ubiquitin-conjugating enzyme E2 variant","-"
"g_00434",28.7602472166805,-41.8472317447657,0.163150636793889,0.0574964601515544,0.144711167783368,0.888992767246723,0.933970816555364,0.178303988756489,"Yellow_vs_Dark","Cluster 2",0,0,"Q00610.5","RecName: Full=Clathrin heavy chain 1; AltName: Full=Clathrin heavy chain on chromosome 17; Short=CLH-17",41.733658,20.838881,24.539379,0.455964,0.141554,0.39544,6.744489,7.589558,0.507662,"K04646",8,9140,"Cellular Processes",9141,"Transport and catabolism",4144,"Endocytosis","K04646","CLTC","clathrin heavy chain","-"
"g_00434",28.7602472166805,-41.8472317447657,0.163150636793889,0.0574964601515544,0.144711167783368,0.888992767246723,0.933970816555364,0.178303988756489,"Yellow_vs_Dark","Cluster 2",0,0,"Q00610.5","RecName: Full=Clathrin heavy chain 1; AltName: Full=Clathrin heavy chain on chromosome 17; Short=CLH-17",41.733658,20.838881,24.539379,0.455964,0.141554,0.39544,6.744489,7.589558,0.507662,"K04646",8,9140,"Cellular Processes",9141,"Transport and catabolism",4142,"Lysosome","K04646","CLTC","clathrin heavy chain","-"
"g_00434",28.7602472166805,-41.8472317447657,0.163150636793889,0.0574964601515544,0.144711167783368,0.888992767246723,0.933970816555364,0.178303988756489,"Yellow_vs_Dark","Cluster 2",0,0,"Q00610.5","RecName: Full=Clathrin heavy chain 1; AltName: Full=Clathrin heavy chain on chromosome 17; Short=CLH-17",41.733658,20.838881,24.539379,0.455964,0.141554,0.39544,6.744489,7.589558,0.507662,"K04646",8,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",4147,"Exosome","K04646","CLTC","clathrin heavy chain","-"
"g_00434",28.7602472166805,-41.8472317447657,0.163150636793889,0.0574964601515544,0.144711167783368,0.888992767246723,0.933970816555364,0.178303988756489,"Yellow_vs_Dark","Cluster 2",0,0,"Q00610.5","RecName: Full=Clathrin heavy chain 1; AltName: Full=Clathrin heavy chain on chromosome 17; Short=CLH-17",41.733658,20.838881,24.539379,0.455964,0.141554,0.39544,6.744489,7.589558,0.507662,"K04646",8,9150,"Organismal Systems",9155,"Excretory system",4961,"Endocrine and other factor-regulated calcium reabsorption","K04646","CLTC","clathrin heavy chain","-"
