"id","tSNE1","tSNE2","Dark1.x","Dark2.x","Dark3.x","Yellow1.x","Yellow2.x","Yellow3.x","degs","Cluster","SignalP","tmhmm","SwissProt_ID","SwissProt_Description","Blue1","Blue2","Blue3","Dark1.y","Dark2.y","Dark3.y","Yellow1.y","Yellow2.y","Yellow3.y","query_ko","pathway_count","level1_pathway_id","level1_pathway_name","level2_pathway_id","level2_pathway_name","level3_pathway_id","level3_pathway_name","ko","ko_name","ko_des","ec"
"g_10689",51.8149691469345,-13.1974958470983,0.779644967936226,0.588435419011061,0.673022566849859,1.64909318352861,1.81032829424111,0.729372893281631,"Yellow_vs_Dark","Cluster 3",0,1,"Q9GNE2.1","RecName: Full=60S ribosomal protein L23; AltName: Full=AeRpL17A; AltName: Full=L17A",386.531973,173.12246,176.923918,5.020672,2.876461,3.710018,43.575188,63.614248,4.362569,"K02894",3,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3011,"Ribosome","K02894","RP-L23e, RPL23","large subunit ribosomal protein L23e","-"
"g_10689",51.8149691469345,-13.1974958470983,0.779644967936226,0.588435419011061,0.673022566849859,1.64909318352861,1.81032829424111,0.729372893281631,"Yellow_vs_Dark","Cluster 3",0,1,"Q9GNE2.1","RecName: Full=60S ribosomal protein L23; AltName: Full=AeRpL17A; AltName: Full=L17A",386.531973,173.12246,176.923918,5.020672,2.876461,3.710018,43.575188,63.614248,4.362569,"K02894",3,9160,"Human Diseases",9172,"Infectious disease: viral",5171,"Coronavirus disease - COVID-19","K02894","RP-L23e, RPL23","large subunit ribosomal protein L23e","-"
"g_12904",-11.2107011075228,24.3502686713949,0.87653328252862,0.60426170266082,1.07360343951647,1.3818147692255,1.19745005155329,1.73262381865565,"Yellow_vs_Dark","Cluster 3",0,0,"Q9X2T1.1","RecName: Full=Thioredoxin; Short=Trx",2.744476,3.630234,3.318783,6.525464,3.02033,10.846865,23.088778,14.756148,53.028613,"K03671",5,9160,"Human Diseases",9164,"Neurodegenerative disease",5012,"Parkinson disease","K03671","trxA","thioredoxin 1","-"
"g_12904",-11.2107011075228,24.3502686713949,0.87653328252862,0.60426170266082,1.07360343951647,1.3818147692255,1.19745005155329,1.73262381865565,"Yellow_vs_Dark","Cluster 3",0,0,"Q9X2T1.1","RecName: Full=Thioredoxin; Short=Trx",2.744476,3.630234,3.318783,6.525464,3.02033,10.846865,23.088778,14.756148,53.028613,"K03671",5,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3110,"Chaperones and folding catalysts","K03671","trxA","thioredoxin 1","-"
"g_12904",-11.2107011075228,24.3502686713949,0.87653328252862,0.60426170266082,1.07360343951647,1.3818147692255,1.19745005155329,1.73262381865565,"Yellow_vs_Dark","Cluster 3",0,0,"Q9X2T1.1","RecName: Full=Thioredoxin; Short=Trx",2.744476,3.630234,3.318783,6.525464,3.02033,10.846865,23.088778,14.756148,53.028613,"K03671",5,9160,"Human Diseases",9166,"Cardiovascular disease",5418,"Fluid shear stress and atherosclerosis","K03671","trxA","thioredoxin 1","-"
"g_12904",-11.2107011075228,24.3502686713949,0.87653328252862,0.60426170266082,1.07360343951647,1.3818147692255,1.19745005155329,1.73262381865565,"Yellow_vs_Dark","Cluster 3",0,0,"Q9X2T1.1","RecName: Full=Thioredoxin; Short=Trx",2.744476,3.630234,3.318783,6.525464,3.02033,10.846865,23.088778,14.756148,53.028613,"K03671",5,9150,"Organismal Systems",9151,"Immune system",4621,"NOD-like receptor signaling pathway","K03671","trxA","thioredoxin 1","-"
"g_12904",-11.2107011075228,24.3502686713949,0.87653328252862,0.60426170266082,1.07360343951647,1.3818147692255,1.19745005155329,1.73262381865565,"Yellow_vs_Dark","Cluster 3",0,0,"Q9X2T1.1","RecName: Full=Thioredoxin; Short=Trx",2.744476,3.630234,3.318783,6.525464,3.02033,10.846865,23.088778,14.756148,53.028613,"K03671",5,9160,"Human Diseases",9171,"Infectious disease: bacterial",5132,"Salmonella infection","K03671","trxA","thioredoxin 1","-"
"g_13980",55.1751090438539,-13.1540833517798,1.00459244372406,0.527455116945846,0.772935593927527,1.92611382612595,2.00898048547829,1.05494504418858,"Yellow_vs_Dark","Cluster 3",0,1,"Q8RXU5.1","RecName: Full=60S ribosomal protein L37a-2",643.216642,279.438877,316.920401,9.106306,2.368644,4.928374,83.355582,101.089361,10.348672,"K02921",3,9160,"Human Diseases",9172,"Infectious disease: viral",5171,"Coronavirus disease - COVID-19","K02921","RP-L37Ae, RPL37A","large subunit ribosomal protein L37Ae","-"
"g_13980",55.1751090438539,-13.1540833517798,1.00459244372406,0.527455116945846,0.772935593927527,1.92611382612595,2.00898048547829,1.05494504418858,"Yellow_vs_Dark","Cluster 3",0,1,"Q8RXU5.1","RecName: Full=60S ribosomal protein L37a-2",643.216642,279.438877,316.920401,9.106306,2.368644,4.928374,83.355582,101.089361,10.348672,"K02921",3,9120,"Genetic Information Processing",9122,"Translation",3010,"Ribosome","K02921","RP-L37Ae, RPL37A","large subunit ribosomal protein L37Ae","-"
"g_13980",55.1751090438539,-13.1540833517798,1.00459244372406,0.527455116945846,0.772935593927527,1.92611382612595,2.00898048547829,1.05494504418858,"Yellow_vs_Dark","Cluster 3",0,1,"Q8RXU5.1","RecName: Full=60S ribosomal protein L37a-2",643.216642,279.438877,316.920401,9.106306,2.368644,4.928374,83.355582,101.089361,10.348672,"K02921",3,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3011,"Ribosome","K02921","RP-L37Ae, RPL37A","large subunit ribosomal protein L37Ae","-"
"g_14008",-14.5528238959643,25.3009045368345,0.740480012118484,0.590744893178108,0.712569989491705,1.29636924278333,1.23263590299139,1.87959700246985,"Yellow_vs_Dark","Cluster 3",0,0,"A1U4C6.1","RecName: Full=tRNA dimethylallyltransferase; AltName: Full=Dimethylallyl diphosphate:tRNA dimethylallyltransferase; Short=DMAPP:tRNA dimethylallyltransferase; Short=DMATase; AltName: Full=Isopentenyl-diphosphate:tRNA isopentenyltransferase; Short=IPP transferase; Short=IPPT; Short=IPTase",1.358386,1.02677,0.808339,4.501486,2.89713,4.159053,18.786512,16.085823,74.787399,"K00791",3,9100,"Metabolism",9109,"Metabolism of terpenoids and polyketides",908,"Zeatin biosynthesis","K00791","miaA, TRIT1","tRNA dimethylallyltransferase","[EC:2.5.1.75]"
"g_14008",-14.5528238959643,25.3009045368345,0.740480012118484,0.590744893178108,0.712569989491705,1.29636924278333,1.23263590299139,1.87959700246985,"Yellow_vs_Dark","Cluster 3",0,0,"A1U4C6.1","RecName: Full=tRNA dimethylallyltransferase; AltName: Full=Dimethylallyl diphosphate:tRNA dimethylallyltransferase; Short=DMAPP:tRNA dimethylallyltransferase; Short=DMATase; AltName: Full=Isopentenyl-diphosphate:tRNA isopentenyltransferase; Short=IPP transferase; Short=IPPT; Short=IPTase",1.358386,1.02677,0.808339,4.501486,2.89713,4.159053,18.786512,16.085823,74.787399,"K00791",3,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3016,"Transfer RNA biogenesis","K00791","miaA, TRIT1","tRNA dimethylallyltransferase","[EC:2.5.1.75]"
"g_14008",-14.5528238959643,25.3009045368345,0.740480012118484,0.590744893178108,0.712569989491705,1.29636924278333,1.23263590299139,1.87959700246985,"Yellow_vs_Dark","Cluster 3",0,0,"A1U4C6.1","RecName: Full=tRNA dimethylallyltransferase; AltName: Full=Dimethylallyl diphosphate:tRNA dimethylallyltransferase; Short=DMAPP:tRNA dimethylallyltransferase; Short=DMATase; AltName: Full=Isopentenyl-diphosphate:tRNA isopentenyltransferase; Short=IPP transferase; Short=IPPT; Short=IPTase",1.358386,1.02677,0.808339,4.501486,2.89713,4.159053,18.786512,16.085823,74.787399,"K00791",3,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1006,"Prenyltransferases","K00791","miaA, TRIT1","tRNA dimethylallyltransferase","[EC:2.5.1.75]"
"g_14428",52.2134271586402,-15.9689456014415,0.959123518709646,0.319653737229686,0.448870115401401,1.84007483291525,1.55764349605082,1.1851363688551,"Yellow_vs_Dark","Cluster 3",0,0,"Q9HV43.1","RecName: Full=Chaperone protein DnaK; AltName: Full=HSP70; AltName: Full=Heat shock 70 kDa protein; AltName: Full=Heat shock protein 70 >Q02FR1.1 RecName: Full=Chaperone protein DnaK; AltName: Full=HSP70; AltName: Full=Heat shock 70 kDa protein; AltName: Full=Heat shock protein 70",202.879945,8.93976,9.001017,8.101721,1.087631,1.81106,68.195019,35.111331,14.315683,"K04043",7,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3029,"Mitochondrial biogenesis","K04043","dnaK, HSPA9","molecular chaperone DnaK","-"
