"id","tSNE1","tSNE2","Dark1.x","Dark2.x","Dark3.x","Yellow1.x","Yellow2.x","Yellow3.x","degs","Cluster","SignalP","tmhmm","SwissProt_ID","SwissProt_Description","Blue1","Blue2","Blue3","Dark1.y","Dark2.y","Dark3.y","Yellow1.y","Yellow2.y","Yellow3.y","query_ko","pathway_count","level1_pathway_id","level1_pathway_name","level2_pathway_id","level2_pathway_name","level3_pathway_id","level3_pathway_name","ko","ko_name","ko_des","ec"
"g_06237",5.56690098152575,13.9108305402508,1.91763088020163,2.1279029491899,2.06273066797263,1.76428803289518,1.53221588947281,1.73502351761028,"Yellow_vs_Dark","Cluster 4",0,0,"P06974.1","RecName: Full=Flagellar motor switch protein FliM",7.56126,5.484225,6.299946,81.723877,133.246493,114.539549,57.114972,33.057745,53.327975,"K02416",3,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2035,"Bacterial motility proteins","K02416","fliM","flagellar motor switch protein FliM","-"
"g_09747",0.990201051746546,18.648734091288,2.12397605341228,1.78937387952489,1.92714547786065,2.31793457679523,2.3551829005508,2.54117068772897,"Yellow_vs_Dark","Cluster 4",0,0,"P0A9M1.1","RecName: Full=Lon protease; AltName: Full=ATP-dependent protease La >P0A9M0.1 RecName: Full=Lon protease; AltName: Full=ATP-dependent protease La",54.283123,26.904059,23.922902,132.038106,60.57067,83.556204,206.938342,225.559825,346.672778,"K01338",2,9140,"Cellular Processes",9143,"Cell growth and death",4112,"Cell cycle - Caulobacter","K01338","lon","ATP-dependent Lon protease","[EC:3.4.21.53]"
"g_09747",0.990201051746546,18.648734091288,2.12397605341228,1.78937387952489,1.92714547786065,2.31793457679523,2.3551829005508,2.54117068772897,"Yellow_vs_Dark","Cluster 4",0,0,"P0A9M1.1","RecName: Full=Lon protease; AltName: Full=ATP-dependent protease La >P0A9M0.1 RecName: Full=Lon protease; AltName: Full=ATP-dependent protease La",54.283123,26.904059,23.922902,132.038106,60.57067,83.556204,206.938342,225.559825,346.672778,"K01338",2,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1002,"Peptidases and inhibitors","K01338","lon","ATP-dependent Lon protease","[EC:3.4.21.53]"
"g_11709",5.04585156722512,15.7533044730287,2.3240520534553,2.44480545230668,2.5563576104467,2.12541455164305,2.07973946946009,1.85585547946003,"Yellow_vs_Dark","Cluster 4",1,0,"Q8FX16.1","RecName: Full=Nitrous-oxide reductase; AltName: Full=N(2)OR; AltName: Full=N2O reductase; Flags: Precursor",1454.681112,1622.581039,1423.400992,209.88809,277.487337,359.045685,132.479494,119.154342,70.755547,"K00376",1,9100,"Metabolism",9102,"Energy metabolism",910,"Nitrogen metabolism","K00376","nosZ","nitrous-oxide reductase","[EC:1.7.2.4]"
"g_13500",3.99763257359935,18.6950806438965,2.96637437572934,2.85745706799958,3.07380840598766,3.38797217259937,3.32840062237523,3.28192907799775,"Yellow_vs_Dark","Cluster 4",0,0,"P0A9M1.1","RecName: Full=Lon protease; AltName: Full=ATP-dependent protease La >P0A9M0.1 RecName: Full=Lon protease; AltName: Full=ATP-dependent protease La",33.999124,35.142483,33.958915,924.495637,719.206552,1184.245748,2442.273995,2129.10309,1912.943345,"K01338",2,9140,"Cellular Processes",9143,"Cell growth and death",4112,"Cell cycle - Caulobacter","K01338","lon","ATP-dependent Lon protease","[EC:3.4.21.53]"
"g_13500",3.99763257359935,18.6950806438965,2.96637437572934,2.85745706799958,3.07380840598766,3.38797217259937,3.32840062237523,3.28192907799775,"Yellow_vs_Dark","Cluster 4",0,0,"P0A9M1.1","RecName: Full=Lon protease; AltName: Full=ATP-dependent protease La >P0A9M0.1 RecName: Full=Lon protease; AltName: Full=ATP-dependent protease La",33.999124,35.142483,33.958915,924.495637,719.206552,1184.245748,2442.273995,2129.10309,1912.943345,"K01338",2,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1002,"Peptidases and inhibitors","K01338","lon","ATP-dependent Lon protease","[EC:3.4.21.53]"
"g_17014",5.18228672962904,15.4195117984007,2.40723238440461,2.41066101749154,2.57956874828867,2.02120872607525,1.78350151367416,1.68559877398475,"Yellow_vs_Dark","Cluster 4",0,0,NA,NA,1.759426,4.079786,5.14538,254.406758,256.431103,378.812058,104.004697,59.743738,47.484037,"K02051",1,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2000,"Transporters","K02051","ABC.SN.S","NitT/TauT family transport system substrate-binding protein","-"
"g_17714",1.14204757587133,18.6019019999153,1.7928860694172,1.84875356078839,2.01277738070566,2.24220293430922,2.5589124563185,2.81161076600209,"Yellow_vs_Dark","Cluster 4",0,0,"P0AEP8.2","RecName: Full=Glyoxylate carboligase; AltName: Full=Tartronate-semialdehyde synthase >P0AEP7.2 RecName: Full=Glyoxylate carboligase; AltName: Full=Tartronate-semialdehyde synthase",14.293872,19.166841,3.902077,61.070618,69.591687,101.985808,173.663812,361.169986,647.053359,"K01608",1,9100,"Metabolism",9101,"Carbohydrate metabolism",630,"Glyoxylate and dicarboxylate metabolism","K01608","gcl","tartronate-semialdehyde synthase","[EC:4.1.1.47]"
"g_18026",5.00709791322415,15.8923310730795,2.47015569680117,2.59195376824845,2.42883795331831,2.00019528871491,2.10130925697961,2.11314657342554,"Yellow_vs_Dark","Cluster 4",0,0,"P47204.2","RecName: Full=Cell division protein FtsZ",5.628032,7.122544,5.07483,294.226744,389.799292,267.434266,99.044977,125.272639,128.761714,"K03531",4,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3036,"Chromosome and associated proteins","K03531","ftsZ","cell division protein FtsZ","-"
"g_18026",5.00709791322415,15.8923310730795,2.47015569680117,2.59195376824845,2.42883795331831,2.00019528871491,2.10130925697961,2.11314657342554,"Yellow_vs_Dark","Cluster 4",0,0,"P47204.2","RecName: Full=Cell division protein FtsZ",5.628032,7.122544,5.07483,294.226744,389.799292,267.434266,99.044977,125.272639,128.761714,"K03531",4,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2048,"Prokaryotic defense system","K03531","ftsZ","cell division protein FtsZ","-"
"g_18026",5.00709791322415,15.8923310730795,2.47015569680117,2.59195376824845,2.42883795331831,2.00019528871491,2.10130925697961,2.11314657342554,"Yellow_vs_Dark","Cluster 4",0,0,"P47204.2","RecName: Full=Cell division protein FtsZ",5.628032,7.122544,5.07483,294.226744,389.799292,267.434266,99.044977,125.272639,128.761714,"K03531",4,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",4812,"Cytoskeleton proteins","K03531","ftsZ","cell division protein FtsZ","-"
"g_18026",5.00709791322415,15.8923310730795,2.47015569680117,2.59195376824845,2.42883795331831,2.00019528871491,2.10130925697961,2.11314657342554,"Yellow_vs_Dark","Cluster 4",0,0,"P47204.2","RecName: Full=Cell division protein FtsZ",5.628032,7.122544,5.07483,294.226744,389.799292,267.434266,99.044977,125.272639,128.761714,"K03531",4,9140,"Cellular Processes",9143,"Cell growth and death",4112,"Cell cycle - Caulobacter","K03531","ftsZ","cell division protein FtsZ","-"
"g_19066",6.69615968410504,13.5461409227037,1.39777913357503,2.76656188568076,1.95952357322056,1.21667954436074,1.44597865581344,1.69392240778082,"Yellow_vs_Dark","Cluster 4",0,1,"Q9RA46.2","RecName: Full=Probable nitrate/nitrite antiporter NarK1",0.419002,0.584383,0.241535,23.990741,583.200448,90.10109,15.469467,26.924066,48.422238,"K02575",2,9100,"Metabolism",9102,"Energy metabolism",910,"Nitrogen metabolism","K02575","NRT, narK, nrtP, nasA","MFS transporter, NNP family, nitrate/nitrite transporter","-"
"g_19066",6.69615968410504,13.5461409227037,1.39777913357503,2.76656188568076,1.95952357322056,1.21667954436074,1.44597865581344,1.69392240778082,"Yellow_vs_Dark","Cluster 4",0,1,"Q9RA46.2","RecName: Full=Probable nitrate/nitrite antiporter NarK1",0.419002,0.584383,0.241535,23.990741,583.200448,90.10109,15.469467,26.924066,48.422238,"K02575",2,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2000,"Transporters","K02575","NRT, narK, nrtP, nasA","MFS transporter, NNP family, nitrate/nitrite transporter","-"
"g_20098",1.6865925633891,18.5233060197145,1.76154209932183,1.99181058378123,2.10247537674184,2.42124663359353,2.7186206020125,3.12119403161039,"Yellow_vs_Dark","Cluster 4",0,1,"Q07564.1","RecName: Full=Fimbrial protein EcpC; AltName: Full=Pilin; Flags: Precursor",44.906083,17.022328,12.141382,56.748685,97.131985,125.612148,262.782897,522.143221,1320.886087,"K02650",3,9130,"Environmental Information Processing",9132,"Signal transduction",2020,"Two-component system","K02650","pilA","type IV pilus assembly protein PilA","-"
"g_20098",1.6865925633891,18.5233060197145,1.76154209932183,1.99181058378123,2.10247537674184,2.42124663359353,2.7186206020125,3.12119403161039,"Yellow_vs_Dark","Cluster 4",0,1,"Q07564.1","RecName: Full=Fimbrial protein EcpC; AltName: Full=Pilin; Flags: Precursor",44.906083,17.022328,12.141382,56.748685,97.131985,125.612148,262.782897,522.143221,1320.886087,"K02650",3,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2044,"Secretion system","K02650","pilA","type IV pilus assembly protein PilA","-"
"g_20098",1.6865925633891,18.5233060197145,1.76154209932183,1.99181058378123,2.10247537674184,2.42124663359353,2.7186206020125,3.12119403161039,"Yellow_vs_Dark","Cluster 4",0,1,"Q07564.1","RecName: Full=Fimbrial protein EcpC; AltName: Full=Pilin; Flags: Precursor",44.906083,17.022328,12.141382,56.748685,97.131985,125.612148,262.782897,522.143221,1320.886087,"K02650",3,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2035,"Bacterial motility proteins","K02650","pilA","type IV pilus assembly protein PilA","-"
"g_22023",2.77259772249038,18.8762142026932,2.46317859771759,1.89778814069937,2.59638478368516,3.00507780473498,2.98801434646627,2.75991991685575,"Yellow_vs_Dark","Cluster 4",0,0,"Q7WQ31.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",5.337555,7.8324,7.490678,289.521714,78.029301,393.806945,1010.760697,971.779358,574.333837,"K04079",22,9160,"Human Diseases",9161,"Cancer: overview",5200,"Pathways in cancer","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_22023",2.77259772249038,18.8762142026932,2.46317859771759,1.89778814069937,2.59638478368516,3.00507780473498,2.98801434646627,2.75991991685575,"Yellow_vs_Dark","Cluster 4",0,0,"Q7WQ31.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",5.337555,7.8324,7.490678,289.521714,78.029301,393.806945,1010.760697,971.779358,574.333837,"K04079",22,9160,"Human Diseases",9166,"Cardiovascular disease",5417,"Lipid and atherosclerosis","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_22023",2.77259772249038,18.8762142026932,2.46317859771759,1.89778814069937,2.59638478368516,3.00507780473498,2.98801434646627,2.75991991685575,"Yellow_vs_Dark","Cluster 4",0,0,"Q7WQ31.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",5.337555,7.8324,7.490678,289.521714,78.029301,393.806945,1010.760697,971.779358,574.333837,"K04079",22,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",4147,"Exosome","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_22023",2.77259772249038,18.8762142026932,2.46317859771759,1.89778814069937,2.59638478368516,3.00507780473498,2.98801434646627,2.75991991685575,"Yellow_vs_Dark","Cluster 4",0,0,"Q7WQ31.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",5.337555,7.8324,7.490678,289.521714,78.029301,393.806945,1010.760697,971.779358,574.333837,"K04079",22,9160,"Human Diseases",9171,"Infectious disease: bacterial",5132,"Salmonella infection","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_22023",2.77259772249038,18.8762142026932,2.46317859771759,1.89778814069937,2.59638478368516,3.00507780473498,2.98801434646627,2.75991991685575,"Yellow_vs_Dark","Cluster 4",0,0,"Q7WQ31.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",5.337555,7.8324,7.490678,289.521714,78.029301,393.806945,1010.760697,971.779358,574.333837,"K04079",22,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3029,"Mitochondrial biogenesis","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_22023",2.77259772249038,18.8762142026932,2.46317859771759,1.89778814069937,2.59638478368516,3.00507780473498,2.98801434646627,2.75991991685575,"Yellow_vs_Dark","Cluster 4",0,0,"Q7WQ31.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",5.337555,7.8324,7.490678,289.521714,78.029301,393.806945,1010.760697,971.779358,574.333837,"K04079",22,9140,"Cellular Processes",9143,"Cell growth and death",4217,"Necroptosis","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_22023",2.77259772249038,18.8762142026932,2.46317859771759,1.89778814069937,2.59638478368516,3.00507780473498,2.98801434646627,2.75991991685575,"Yellow_vs_Dark","Cluster 4",0,0,"Q7WQ31.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",5.337555,7.8324,7.490678,289.521714,78.029301,393.806945,1010.760697,971.779358,574.333837,"K04079",22,9160,"Human Diseases",9166,"Cardiovascular disease",5418,"Fluid shear stress and atherosclerosis","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_22023",2.77259772249038,18.8762142026932,2.46317859771759,1.89778814069937,2.59638478368516,3.00507780473498,2.98801434646627,2.75991991685575,"Yellow_vs_Dark","Cluster 4",0,0,"Q7WQ31.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",5.337555,7.8324,7.490678,289.521714,78.029301,393.806945,1010.760697,971.779358,574.333837,"K04079",22,9160,"Human Diseases",9161,"Cancer: overview",5207,"Chemical carcinogenesis - receptor activation","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_22023",2.77259772249038,18.8762142026932,2.46317859771759,1.89778814069937,2.59638478368516,3.00507780473498,2.98801434646627,2.75991991685575,"Yellow_vs_Dark","Cluster 4",0,0,"Q7WQ31.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",5.337555,7.8324,7.490678,289.521714,78.029301,393.806945,1010.760697,971.779358,574.333837,"K04079",22,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",4131,"Membrane trafficking","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_22023",2.77259772249038,18.8762142026932,2.46317859771759,1.89778814069937,2.59638478368516,3.00507780473498,2.98801434646627,2.75991991685575,"Yellow_vs_Dark","Cluster 4",0,0,"Q7WQ31.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",5.337555,7.8324,7.490678,289.521714,78.029301,393.806945,1010.760697,971.779358,574.333837,"K04079",22,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1009,"Protein phosphatases and associated proteins","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_22023",2.77259772249038,18.8762142026932,2.46317859771759,1.89778814069937,2.59638478368516,3.00507780473498,2.98801434646627,2.75991991685575,"Yellow_vs_Dark","Cluster 4",0,0,"Q7WQ31.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",5.337555,7.8324,7.490678,289.521714,78.029301,393.806945,1010.760697,971.779358,574.333837,"K04079",22,9150,"Organismal Systems",9151,"Immune system",4621,"NOD-like receptor signaling pathway","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_22023",2.77259772249038,18.8762142026932,2.46317859771759,1.89778814069937,2.59638478368516,3.00507780473498,2.98801434646627,2.75991991685575,"Yellow_vs_Dark","Cluster 4",0,0,"Q7WQ31.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",5.337555,7.8324,7.490678,289.521714,78.029301,393.806945,1010.760697,971.779358,574.333837,"K04079",22,9150,"Organismal Systems",9159,"Environmental adaptation",4626,"Plant-pathogen interaction","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_22023",2.77259772249038,18.8762142026932,2.46317859771759,1.89778814069937,2.59638478368516,3.00507780473498,2.98801434646627,2.75991991685575,"Yellow_vs_Dark","Cluster 4",0,0,"Q7WQ31.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",5.337555,7.8324,7.490678,289.521714,78.029301,393.806945,1010.760697,971.779358,574.333837,"K04079",22,9150,"Organismal Systems",9151,"Immune system",4659,"Th17 cell differentiation","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_22023",2.77259772249038,18.8762142026932,2.46317859771759,1.89778814069937,2.59638478368516,3.00507780473498,2.98801434646627,2.75991991685575,"Yellow_vs_Dark","Cluster 4",0,0,"Q7WQ31.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",5.337555,7.8324,7.490678,289.521714,78.029301,393.806945,1010.760697,971.779358,574.333837,"K04079",22,9130,"Environmental Information Processing",9132,"Signal transduction",4151,"PI3K-Akt signaling pathway","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_22023",2.77259772249038,18.8762142026932,2.46317859771759,1.89778814069937,2.59638478368516,3.00507780473498,2.98801434646627,2.75991991685575,"Yellow_vs_Dark","Cluster 4",0,0,"Q7WQ31.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",5.337555,7.8324,7.490678,289.521714,78.029301,393.806945,1010.760697,971.779358,574.333837,"K04079",22,9150,"Organismal Systems",9151,"Immune system",4612,"Antigen processing and presentation","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_22023",2.77259772249038,18.8762142026932,2.46317859771759,1.89778814069937,2.59638478368516,3.00507780473498,2.98801434646627,2.75991991685575,"Yellow_vs_Dark","Cluster 4",0,0,"Q7WQ31.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",5.337555,7.8324,7.490678,289.521714,78.029301,393.806945,1010.760697,971.779358,574.333837,"K04079",22,9150,"Organismal Systems",9152,"Endocrine system",4915,"Estrogen signaling pathway","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_22023",2.77259772249038,18.8762142026932,2.46317859771759,1.89778814069937,2.59638478368516,3.00507780473498,2.98801434646627,2.75991991685575,"Yellow_vs_Dark","Cluster 4",0,0,"Q7WQ31.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",5.337555,7.8324,7.490678,289.521714,78.029301,393.806945,1010.760697,971.779358,574.333837,"K04079",22,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3051,"Proteasome","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_22023",2.77259772249038,18.8762142026932,2.46317859771759,1.89778814069937,2.59638478368516,3.00507780473498,2.98801434646627,2.75991991685575,"Yellow_vs_Dark","Cluster 4",0,0,"Q7WQ31.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",5.337555,7.8324,7.490678,289.521714,78.029301,393.806945,1010.760697,971.779358,574.333837,"K04079",22,9120,"Genetic Information Processing",9123,"Folding, sorting and degradation",4141,"Protein processing in endoplasmic reticulum","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_22023",2.77259772249038,18.8762142026932,2.46317859771759,1.89778814069937,2.59638478368516,3.00507780473498,2.98801434646627,2.75991991685575,"Yellow_vs_Dark","Cluster 4",0,0,"Q7WQ31.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",5.337555,7.8324,7.490678,289.521714,78.029301,393.806945,1010.760697,971.779358,574.333837,"K04079",22,9150,"Organismal Systems",9152,"Endocrine system",4914,"Progesterone-mediated oocyte maturation","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_22023",2.77259772249038,18.8762142026932,2.46317859771759,1.89778814069937,2.59638478368516,3.00507780473498,2.98801434646627,2.75991991685575,"Yellow_vs_Dark","Cluster 4",0,0,"Q7WQ31.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",5.337555,7.8324,7.490678,289.521714,78.029301,393.806945,1010.760697,971.779358,574.333837,"K04079",22,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3110,"Chaperones and folding catalysts","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_22023",2.77259772249038,18.8762142026932,2.46317859771759,1.89778814069937,2.59638478368516,3.00507780473498,2.98801434646627,2.75991991685575,"Yellow_vs_Dark","Cluster 4",0,0,"Q7WQ31.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",5.337555,7.8324,7.490678,289.521714,78.029301,393.806945,1010.760697,971.779358,574.333837,"K04079",22,9150,"Organismal Systems",9151,"Immune system",4657,"IL-17 signaling pathway","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
