"id","tSNE1","tSNE2","Dark1","Dark2","Dark3","Yellow1","Yellow2","Yellow3","degs","X.","Topology","Signalp","tmhmm","Cluster","query_ko","pathway_count","level1_pathway_id","level1_pathway_name","level2_pathway_id","level2_pathway_name","level3_pathway_id","level3_pathway_name","ko","ko_name","ko_des","ec"
"g_09995",30.3893844634033,2.49493517610976,0.406005925211395,0.446941295344396,0.407856904767698,0.0306478842937618,0.161083071509689,0.198282002449505,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 6","K02969",3,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3011,"Ribosome","K02969","RP-S20e, RPS20","small subunit ribosomal protein S20e","-"
"g_09995",30.3893844634033,2.49493517610976,0.406005925211395,0.446941295344396,0.407856904767698,0.0306478842937618,0.161083071509689,0.198282002449505,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 6","K02969",3,9160,"Human Diseases",9172,"Infectious disease: viral",5171,"Coronavirus disease - COVID-19","K02969","RP-S20e, RPS20","small subunit ribosomal protein S20e","-"
"g_09995",30.3893844634033,2.49493517610976,0.406005925211395,0.446941295344396,0.407856904767698,0.0306478842937618,0.161083071509689,0.198282002449505,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 6","K02969",3,9120,"Genetic Information Processing",9122,"Translation",3010,"Ribosome","K02969","RP-S20e, RPS20","small subunit ribosomal protein S20e","-"
"g_12787",29.141626921294,-1.73125303192464,0.365862776506174,0.638722914405353,0.297578222317263,0.0546034800580083,0.0644096899997432,0.117183764894183,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 6","K02935",2,9120,"Genetic Information Processing",9122,"Translation",3010,"Ribosome","K02935","RP-L7, MRPL12, rplL","large subunit ribosomal protein L7/L12","-"
"g_12787",29.141626921294,-1.73125303192464,0.365862776506174,0.638722914405353,0.297578222317263,0.0546034800580083,0.0644096899997432,0.117183764894183,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 6","K02935",2,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3011,"Ribosome","K02935","RP-L7, MRPL12, rplL","large subunit ribosomal protein L7/L12","-"
"g_12847",8.94275530181439,2.86542342841731,1.05073621095496,1.14135481401672,1.16101635093788,0.676894984139971,0.661538113293033,0.326592674265645,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 6","K02448",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99982,"Energy metabolism","K02448","norD","nitric oxide reductase NorD protein","-"
"g_13707",19.4427963639727,-2.62234921911546,0.600124485789498,0.609296917008071,0.604169764007681,0.352425847860962,0.257314910971985,0.385863378450481,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 6","K02014",1,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2000,"Transporters","K02014","TC.FEV.OM","iron complex outermembrane recepter protein","-"
"g_17275",19.0569151674115,-0.737470516247779,0.712287722914221,0.694065549006739,0.421652782250982,0.271480783248544,0.383165591943296,0.282478457039284,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 6","K03595",2,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3029,"Mitochondrial biogenesis","K03595","era, ERAL1","GTPase","-"
"g_17275",19.0569151674115,-0.737470516247779,0.712287722914221,0.694065549006739,0.421652782250982,0.271480783248544,0.383165591943296,0.282478457039284,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 6","K03595",2,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3009,"Ribosome biogenesis","K03595","era, ERAL1","GTPase","-"
"g_17954",31.2413135157738,1.63972473794605,0.414279927952834,0.484557634067016,0.292755223053418,0.217223552687191,0.192832186341941,0.109872701179005,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 6","K01596",12,9130,"Environmental Information Processing",9132,"Signal transduction",4068,"FoxO signaling pathway","K01596","E4.1.1.32, pckA, PCK","phosphoenolpyruvate carboxykinase (GTP)","[EC:4.1.1.32]"
"g_17954",31.2413135157738,1.63972473794605,0.414279927952834,0.484557634067016,0.292755223053418,0.217223552687191,0.192832186341941,0.109872701179005,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 6","K01596",12,9150,"Organismal Systems",9155,"Excretory system",4964,"Proximal tubule bicarbonate reclamation","K01596","E4.1.1.32, pckA, PCK","phosphoenolpyruvate carboxykinase (GTP)","[EC:4.1.1.32]"
"g_17954",31.2413135157738,1.63972473794605,0.414279927952834,0.484557634067016,0.292755223053418,0.217223552687191,0.192832186341941,0.109872701179005,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 6","K01596",12,9150,"Organismal Systems",9152,"Endocrine system",4910,"Insulin signaling pathway","K01596","E4.1.1.32, pckA, PCK","phosphoenolpyruvate carboxykinase (GTP)","[EC:4.1.1.32]"
"g_17954",31.2413135157738,1.63972473794605,0.414279927952834,0.484557634067016,0.292755223053418,0.217223552687191,0.192832186341941,0.109872701179005,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 6","K01596",12,9130,"Environmental Information Processing",9132,"Signal transduction",4152,"AMPK signaling pathway","K01596","E4.1.1.32, pckA, PCK","phosphoenolpyruvate carboxykinase (GTP)","[EC:4.1.1.32]"
"g_17954",31.2413135157738,1.63972473794605,0.414279927952834,0.484557634067016,0.292755223053418,0.217223552687191,0.192832186341941,0.109872701179005,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 6","K01596",12,9130,"Environmental Information Processing",9132,"Signal transduction",4151,"PI3K-Akt signaling pathway","K01596","E4.1.1.32, pckA, PCK","phosphoenolpyruvate carboxykinase (GTP)","[EC:4.1.1.32]"
"g_17954",31.2413135157738,1.63972473794605,0.414279927952834,0.484557634067016,0.292755223053418,0.217223552687191,0.192832186341941,0.109872701179005,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 6","K01596",12,9150,"Organismal Systems",9152,"Endocrine system",4920,"Adipocytokine signaling pathway","K01596","E4.1.1.32, pckA, PCK","phosphoenolpyruvate carboxykinase (GTP)","[EC:4.1.1.32]"
"g_17954",31.2413135157738,1.63972473794605,0.414279927952834,0.484557634067016,0.292755223053418,0.217223552687191,0.192832186341941,0.109872701179005,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 6","K01596",12,9160,"Human Diseases",9167,"Endocrine and metabolic disease",4931,"Insulin resistance","K01596","E4.1.1.32, pckA, PCK","phosphoenolpyruvate carboxykinase (GTP)","[EC:4.1.1.32]"
"g_17954",31.2413135157738,1.63972473794605,0.414279927952834,0.484557634067016,0.292755223053418,0.217223552687191,0.192832186341941,0.109872701179005,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 6","K01596",12,9100,"Metabolism",9101,"Carbohydrate metabolism",10,"Glycolysis / Gluconeogenesis","K01596","E4.1.1.32, pckA, PCK","phosphoenolpyruvate carboxykinase (GTP)","[EC:4.1.1.32]"
"g_17954",31.2413135157738,1.63972473794605,0.414279927952834,0.484557634067016,0.292755223053418,0.217223552687191,0.192832186341941,0.109872701179005,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 6","K01596",12,9150,"Organismal Systems",9152,"Endocrine system",3320,"PPAR signaling pathway","K01596","E4.1.1.32, pckA, PCK","phosphoenolpyruvate carboxykinase (GTP)","[EC:4.1.1.32]"
"g_17954",31.2413135157738,1.63972473794605,0.414279927952834,0.484557634067016,0.292755223053418,0.217223552687191,0.192832186341941,0.109872701179005,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 6","K01596",12,9100,"Metabolism",9101,"Carbohydrate metabolism",20,"Citrate cycle (TCA cycle)","K01596","E4.1.1.32, pckA, PCK","phosphoenolpyruvate carboxykinase (GTP)","[EC:4.1.1.32]"
"g_17954",31.2413135157738,1.63972473794605,0.414279927952834,0.484557634067016,0.292755223053418,0.217223552687191,0.192832186341941,0.109872701179005,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 6","K01596",12,9150,"Organismal Systems",9152,"Endocrine system",4922,"Glucagon signaling pathway","K01596","E4.1.1.32, pckA, PCK","phosphoenolpyruvate carboxykinase (GTP)","[EC:4.1.1.32]"
"g_17954",31.2413135157738,1.63972473794605,0.414279927952834,0.484557634067016,0.292755223053418,0.217223552687191,0.192832186341941,0.109872701179005,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 6","K01596",12,9100,"Metabolism",9101,"Carbohydrate metabolism",620,"Pyruvate metabolism","K01596","E4.1.1.32, pckA, PCK","phosphoenolpyruvate carboxykinase (GTP)","[EC:4.1.1.32]"
"g_18721",32.4785383426554,0.699444603258402,0.417580294763498,0.482600635203008,0.268171098263268,0.0434554153567234,0.0541846764850387,0.0263461057884517,"Yellow_vs_Dark","Y","Topology=o",1,0,"Cluster 6","K02014",1,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2000,"Transporters","K02014","TC.FEV.OM","iron complex outermembrane recepter protein","-"
"g_20355",32.9348242233549,7.90081230695904,0.324981908582959,0.263271439538633,0.622494306386581,0.150017357251107,0.103383928110527,0.155183552076259,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 6","K02313",4,9130,"Environmental Information Processing",9132,"Signal transduction",2020,"Two-component system","K02313","dnaA","chromosomal replication initiator protein","-"
"g_20355",32.9348242233549,7.90081230695904,0.324981908582959,0.263271439538633,0.622494306386581,0.150017357251107,0.103383928110527,0.155183552076259,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 6","K02313",4,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3032,"DNA replication proteins","K02313","dnaA","chromosomal replication initiator protein","-"
"g_20355",32.9348242233549,7.90081230695904,0.324981908582959,0.263271439538633,0.622494306386581,0.150017357251107,0.103383928110527,0.155183552076259,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 6","K02313",4,9140,"Cellular Processes",9143,"Cell growth and death",4112,"Cell cycle - Caulobacter","K02313","dnaA","chromosomal replication initiator protein","-"
"g_20355",32.9348242233549,7.90081230695904,0.324981908582959,0.263271439538633,0.622494306386581,0.150017357251107,0.103383928110527,0.155183552076259,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 6","K02313",4,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3036,"Chromosome and associated proteins","K02313","dnaA","chromosomal replication initiator protein","-"
"g_20730",27.5563401086675,3.14463930538066,0.419334742477827,0.534309574804574,0.51506342011484,0.264647848432466,0.227061017670255,0.181268910585072,"Yellow_vs_Dark","N","Topology=i11-33o48-70i166-188o203-225i",0,1,"Cluster 6","K03799",1,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1002,"Peptidases and inhibitors","K03799","htpX","heat shock protein HtpX","[EC:3.4.24.-]"
"g_22116",19.7477211909858,-3.0123581762019,0.667133138386458,0.535324760146914,0.578328446477152,0.368982314944497,0.324218026740274,0.194303109626162,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 6","K06966",2,9100,"Metabolism",9104,"Nucleotide metabolism",230,"Purine metabolism","K06966","ppnN","pyrimidine/purine-5'-nucleotide nucleosidase","[EC:3.2.2.10 3.2.2.-]"
"g_22116",19.7477211909858,-3.0123581762019,0.667133138386458,0.535324760146914,0.578328446477152,0.368982314944497,0.324218026740274,0.194303109626162,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 6","K06966",2,9100,"Metabolism",9104,"Nucleotide metabolism",240,"Pyrimidine metabolism","K06966","ppnN","pyrimidine/purine-5'-nucleotide nucleosidase","[EC:3.2.2.10 3.2.2.-]"
"g_26235",28.7205977780923,-2.19325697723841,0.30192025484699,0.701246937475475,0.230858497801987,0.1461807682352,0.180750477102873,0.0497950182108016,"Yellow_vs_Dark","Y","Topology=o",1,0,"Cluster 6","K02012",2,9130,"Environmental Information Processing",9131,"Membrane transport",2010,"ABC transporters","K02012","afuA, fbpA","iron(III) transport system substrate-binding protein","-"
"g_26235",28.7205977780923,-2.19325697723841,0.30192025484699,0.701246937475475,0.230858497801987,0.1461807682352,0.180750477102873,0.0497950182108016,"Yellow_vs_Dark","Y","Topology=o",1,0,"Cluster 6","K02012",2,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2000,"Transporters","K02012","afuA, fbpA","iron(III) transport system substrate-binding protein","-"
"g_26490",15.7021099261414,0.919902795252545,0.76786315271657,0.914135164372701,0.527835014686604,0.371880618012976,0.489148306110701,0.276700944963881,"Yellow_vs_Dark","Y","Topology=o",1,0,"Cluster 6","K02012",2,9130,"Environmental Information Processing",9131,"Membrane transport",2010,"ABC transporters","K02012","afuA, fbpA","iron(III) transport system substrate-binding protein","-"
"g_26490",15.7021099261414,0.919902795252545,0.76786315271657,0.914135164372701,0.527835014686604,0.371880618012976,0.489148306110701,0.276700944963881,"Yellow_vs_Dark","Y","Topology=o",1,0,"Cluster 6","K02012",2,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2000,"Transporters","K02012","afuA, fbpA","iron(III) transport system substrate-binding protein","-"
"g_27385",27.6846112670973,3.65578579331328,0.415749873423202,0.44333278197227,0.557938394983456,0.252277634377856,0.266123227156077,0.253508829766996,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 6","K03521",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99982,"Energy metabolism","K03521","fixA, etfB","electron transfer flavoprotein beta subunit","-"
"g_31102",19.4429192709811,2.20756055000477,0.597933214956649,0.853237883382525,0.692037832175777,0.263061046662917,0.174370654793489,0.260122211782886,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 6","K01895",7,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1004,"Lipid biosynthesis proteins","K01895","ACSS1_2, acs","acetyl-CoA synthetase","[EC:6.2.1.1]"
"g_31102",19.4429192709811,2.20756055000477,0.597933214956649,0.853237883382525,0.692037832175777,0.263061046662917,0.174370654793489,0.260122211782886,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 6","K01895",7,9100,"Metabolism",9101,"Carbohydrate metabolism",630,"Glyoxylate and dicarboxylate metabolism","K01895","ACSS1_2, acs","acetyl-CoA synthetase","[EC:6.2.1.1]"
"g_31102",19.4429192709811,2.20756055000477,0.597933214956649,0.853237883382525,0.692037832175777,0.263061046662917,0.174370654793489,0.260122211782886,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 6","K01895",7,9100,"Metabolism",9101,"Carbohydrate metabolism",640,"Propanoate metabolism","K01895","ACSS1_2, acs","acetyl-CoA synthetase","[EC:6.2.1.1]"
"g_31102",19.4429192709811,2.20756055000477,0.597933214956649,0.853237883382525,0.692037832175777,0.263061046662917,0.174370654793489,0.260122211782886,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 6","K01895",7,9100,"Metabolism",9101,"Carbohydrate metabolism",10,"Glycolysis / Gluconeogenesis","K01895","ACSS1_2, acs","acetyl-CoA synthetase","[EC:6.2.1.1]"
"g_31102",19.4429192709811,2.20756055000477,0.597933214956649,0.853237883382525,0.692037832175777,0.263061046662917,0.174370654793489,0.260122211782886,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 6","K01895",7,9100,"Metabolism",9101,"Carbohydrate metabolism",620,"Pyruvate metabolism","K01895","ACSS1_2, acs","acetyl-CoA synthetase","[EC:6.2.1.1]"
"g_31102",19.4429192709811,2.20756055000477,0.597933214956649,0.853237883382525,0.692037832175777,0.263061046662917,0.174370654793489,0.260122211782886,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 6","K01895",7,9100,"Metabolism",9102,"Energy metabolism",680,"Methane metabolism","K01895","ACSS1_2, acs","acetyl-CoA synthetase","[EC:6.2.1.1]"
"g_31102",19.4429192709811,2.20756055000477,0.597933214956649,0.853237883382525,0.692037832175777,0.263061046662917,0.174370654793489,0.260122211782886,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 6","K01895",7,9100,"Metabolism",9102,"Energy metabolism",720,"Carbon fixation pathways in prokaryotes","K01895","ACSS1_2, acs","acetyl-CoA synthetase","[EC:6.2.1.1]"
"g_32349",15.7145013463202,-2.11752883865313,0.73513441934347,0.699854022440246,0.670955733815635,0.42803998432552,0.392548001635864,0.232672427712959,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 6","K07491",1,9190,"Not Included in Pathway or Brite",9192,"Unclassified: genetic information processing",99976,"Replication and repair","K07491","rayT","REP-associated tyrosine transposase","-"
"g_32830",13.935247345988,2.10595292883179,0.784038203980162,1.2105783230628,0.810896292798743,0.31753308860958,0.64912535360644,0.164863892130187,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 6","K02884",2,9120,"Genetic Information Processing",9122,"Translation",3010,"Ribosome","K02884","RP-L19, MRPL19, rplS","large subunit ribosomal protein L19","-"
"g_32830",13.935247345988,2.10595292883179,0.784038203980162,1.2105783230628,0.810896292798743,0.31753308860958,0.64912535360644,0.164863892130187,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 6","K02884",2,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3011,"Ribosome","K02884","RP-L19, MRPL19, rplS","large subunit ribosomal protein L19","-"
"g_33573",29.568154710808,3.47081499848729,0.366756442034944,0.373427513600428,0.460715521029069,0.1536008644523,0.226826658549367,0.206852580275242,"Yellow_vs_Dark","Y","Topology=o",1,0,"Cluster 6","K01251",3,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",4147,"Exosome","K01251","AHCY, ahcY","adenosylhomocysteinase","[EC:3.13.2.1]"
"g_33573",29.568154710808,3.47081499848729,0.366756442034944,0.373427513600428,0.460715521029069,0.1536008644523,0.226826658549367,0.206852580275242,"Yellow_vs_Dark","Y","Topology=o",1,0,"Cluster 6","K01251",3,9100,"Metabolism",9105,"Amino acid metabolism",270,"Cysteine and methionine metabolism","K01251","AHCY, ahcY","adenosylhomocysteinase","[EC:3.13.2.1]"
"g_33573",29.568154710808,3.47081499848729,0.366756442034944,0.373427513600428,0.460715521029069,0.1536008644523,0.226826658549367,0.206852580275242,"Yellow_vs_Dark","Y","Topology=o",1,0,"Cluster 6","K01251",3,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1009,"Protein phosphatases and associated proteins","K01251","AHCY, ahcY","adenosylhomocysteinase","[EC:3.13.2.1]"
"g_33616",18.075098270778,5.58145683288612,0.540417451188026,1.19801641508375,0.867358989077712,0.19416398997324,0.138347546626096,0.226364523413011,"Yellow_vs_Dark","N","Topology=o431-450i471-493o503-525i",0,1,"Cluster 6","K19339",1,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3000,"Transcription factors","K19339","nosR","NosR/NirI family transcriptional regulator, nitrous oxide reductase regulator","-"
"g_33660",16.7574893959923,-2.30471077811973,0.619993245468729,0.764805067392113,0.805475438613841,0.228529447154695,0.388787995002427,0.207940123670581,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 6","K05916",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","K05916","hmp, YHB1","nitric oxide dioxygenase","[EC:1.14.12.17]"
"g_34014",29.3734602728788,-4.3638099472554,0.153087994128512,0.899839700663102,0.457771417535941,0.0599475626043498,0.163518268468323,0.0619656385416932,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 6","K15864",1,9100,"Metabolism",9102,"Energy metabolism",910,"Nitrogen metabolism","K15864","nirS","nitrite reductase (NO-forming) / hydroxylamine reductase","[EC:1.7.2.1 1.7.99.1]"
"g_35456",23.9978359053052,1.34856902009444,0.309373133810828,0.809592436986705,0.453925774403098,0.156513110057143,0.0999832989475505,0.246593356947608,"Yellow_vs_Dark","N","Topology=i13-35o431-450i467-489o504-526i566-588o608-625i",0,1,"Cluster 6","K19339",1,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3000,"Transcription factors","K19339","nosR","NosR/NirI family transcriptional regulator, nitrous oxide reductase regulator","-"
"g_35625",9.41657390219373,1.83472539499643,0.982555195919523,1.27095986064361,0.931045349344092,0.530160238386761,0.539035428850357,0.60756599540309,"Yellow_vs_Dark","N","Topology=i13-32o37-59i71-89o99-121i150-167o171-190i202-224o234-253i266-285o295-317i",0,1,"Cluster 6","K07234",1,9190,"Not Included in Pathway or Brite",9193,"Unclassified: signaling and cellular processes",99994,"Others","K07234","K07234","uncharacterized protein involved in response to NO","-"
"g_36602",10.0360501278632,0.865566407432409,0.862953910090887,1.04149595600293,0.870999276449115,0.472980703777438,0.59744056647924,0.554621669260255,"Yellow_vs_Dark","N","Topology=i32-54o445-464i",0,1,"Cluster 6","K16692",3,9130,"Environmental Information Processing",9132,"Signal transduction",2020,"Two-component system","K16692","etk-wzc","tyrosine-protein kinase Etk/Wzc","[EC:2.7.10.3]"
"g_36602",10.0360501278632,0.865566407432409,0.862953910090887,1.04149595600293,0.870999276449115,0.472980703777438,0.59744056647924,0.554621669260255,"Yellow_vs_Dark","N","Topology=i32-54o445-464i",0,1,"Cluster 6","K16692",3,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2000,"Transporters","K16692","etk-wzc","tyrosine-protein kinase Etk/Wzc","[EC:2.7.10.3]"
"g_36602",10.0360501278632,0.865566407432409,0.862953910090887,1.04149595600293,0.870999276449115,0.472980703777438,0.59744056647924,0.554621669260255,"Yellow_vs_Dark","N","Topology=i32-54o445-464i",0,1,"Cluster 6","K16692",3,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1001,"Protein kinases","K16692","etk-wzc","tyrosine-protein kinase Etk/Wzc","[EC:2.7.10.3]"
"g_37061",19.9163033509432,-2.56926088234873,0.62673146693584,0.52951004471278,0.553111165160662,0.292698781690926,0.3046699387774,0.301818175942152,"Yellow_vs_Dark","Y","Topology=o4-26i184-206o",1,1,"Cluster 6","K03406",3,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2035,"Bacterial motility proteins","K03406","mcp","methyl-accepting chemotaxis protein","-"
"g_37061",19.9163033509432,-2.56926088234873,0.62673146693584,0.52951004471278,0.553111165160662,0.292698781690926,0.3046699387774,0.301818175942152,"Yellow_vs_Dark","Y","Topology=o4-26i184-206o",1,1,"Cluster 6","K03406",3,9140,"Cellular Processes",9142,"Cell motility",2030,"Bacterial chemotaxis","K03406","mcp","methyl-accepting chemotaxis protein","-"
