"id","tSNE1","tSNE2","Dark1.x","Dark2.x","Dark3.x","Yellow1.x","Yellow2.x","Yellow3.x","degs","Cluster","SignalP","tmhmm","SwissProt_ID","SwissProt_Description","Blue1","Blue2","Blue3","Dark1.y","Dark2.y","Dark3.y","Yellow1.y","Yellow2.y","Yellow3.y","query_ko","pathway_count","level1_pathway_id","level1_pathway_name","level2_pathway_id","level2_pathway_name","level3_pathway_id","level3_pathway_name","ko","ko_name","ko_des","ec"
"g_00382",-14.7768648771706,-0.726528407284329,0,0.00540661291847716,0.0144394684885506,0.4286828259138,0.31138656805996,0.0269869326330196,"Yellow_vs_Dark","Cluster 5",0,1,NA,NA,9.332539,2.774386,3.208215,0,0.012527,0.033807,1.683384,1.048267,0.064111,"K02599",11,9160,"Human Diseases",9176,"Drug resistance: antineoplastic",1522,"Endocrine resistance","K02599","NOTCH1","Notch 1","-"
"g_00382",-14.7768648771706,-0.726528407284329,0,0.00540661291847716,0.0144394684885506,0.4286828259138,0.31138656805996,0.0269869326330196,"Yellow_vs_Dark","Cluster 5",0,1,NA,NA,9.332539,2.774386,3.208215,0,0.012527,0.033807,1.683384,1.048267,0.064111,"K02599",11,9160,"Human Diseases",9172,"Infectious disease: viral",5165,"Human papillomavirus infection","K02599","NOTCH1","Notch 1","-"
"g_00382",-14.7768648771706,-0.726528407284329,0,0.00540661291847716,0.0144394684885506,0.4286828259138,0.31138656805996,0.0269869326330196,"Yellow_vs_Dark","Cluster 5",0,1,NA,NA,9.332539,2.774386,3.208215,0,0.012527,0.033807,1.683384,1.048267,0.064111,"K02599",11,9160,"Human Diseases",9164,"Neurodegenerative disease",5020,"Prion disease","K02599","NOTCH1","Notch 1","-"
"g_00382",-14.7768648771706,-0.726528407284329,0,0.00540661291847716,0.0144394684885506,0.4286828259138,0.31138656805996,0.0269869326330196,"Yellow_vs_Dark","Cluster 5",0,1,NA,NA,9.332539,2.774386,3.208215,0,0.012527,0.033807,1.683384,1.048267,0.064111,"K02599",11,9150,"Organismal Systems",9151,"Immune system",4658,"Th1 and Th2 cell differentiation","K02599","NOTCH1","Notch 1","-"
"g_00382",-14.7768648771706,-0.726528407284329,0,0.00540661291847716,0.0144394684885506,0.4286828259138,0.31138656805996,0.0269869326330196,"Yellow_vs_Dark","Cluster 5",0,1,NA,NA,9.332539,2.774386,3.208215,0,0.012527,0.033807,1.683384,1.048267,0.064111,"K02599",11,9150,"Organismal Systems",9158,"Development and regeneration",4361,"Axon regeneration","K02599","NOTCH1","Notch 1","-"
"g_00382",-14.7768648771706,-0.726528407284329,0,0.00540661291847716,0.0144394684885506,0.4286828259138,0.31138656805996,0.0269869326330196,"Yellow_vs_Dark","Cluster 5",0,1,NA,NA,9.332539,2.774386,3.208215,0,0.012527,0.033807,1.683384,1.048267,0.064111,"K02599",11,9150,"Organismal Systems",9152,"Endocrine system",4919,"Thyroid hormone signaling pathway","K02599","NOTCH1","Notch 1","-"
"g_00382",-14.7768648771706,-0.726528407284329,0,0.00540661291847716,0.0144394684885506,0.4286828259138,0.31138656805996,0.0269869326330196,"Yellow_vs_Dark","Cluster 5",0,1,NA,NA,9.332539,2.774386,3.208215,0,0.012527,0.033807,1.683384,1.048267,0.064111,"K02599",11,9160,"Human Diseases",9161,"Cancer: overview",5206,"MicroRNAs in cancer","K02599","NOTCH1","Notch 1","-"
"g_00382",-14.7768648771706,-0.726528407284329,0,0.00540661291847716,0.0144394684885506,0.4286828259138,0.31138656805996,0.0269869326330196,"Yellow_vs_Dark","Cluster 5",0,1,NA,NA,9.332539,2.774386,3.208215,0,0.012527,0.033807,1.683384,1.048267,0.064111,"K02599",11,9160,"Human Diseases",9162,"Cancer: specific types",5224,"Breast cancer","K02599","NOTCH1","Notch 1","-"
"g_00382",-14.7768648771706,-0.726528407284329,0,0.00540661291847716,0.0144394684885506,0.4286828259138,0.31138656805996,0.0269869326330196,"Yellow_vs_Dark","Cluster 5",0,1,NA,NA,9.332539,2.774386,3.208215,0,0.012527,0.033807,1.683384,1.048267,0.064111,"K02599",11,9130,"Environmental Information Processing",9132,"Signal transduction",4330,"Notch signaling pathway","K02599","NOTCH1","Notch 1","-"
"g_00382",-14.7768648771706,-0.726528407284329,0,0.00540661291847716,0.0144394684885506,0.4286828259138,0.31138656805996,0.0269869326330196,"Yellow_vs_Dark","Cluster 5",0,1,NA,NA,9.332539,2.774386,3.208215,0,0.012527,0.033807,1.683384,1.048267,0.064111,"K02599",11,9160,"Human Diseases",9161,"Cancer: overview",5200,"Pathways in cancer","K02599","NOTCH1","Notch 1","-"
"g_00387",-56.8163271052222,17.4173554014253,0,0,0.0148115109681233,0.119990202639403,0.192805441703551,0,"Yellow_vs_Dark","Cluster 5",0,0,NA,NA,4.729368,2.15201,2.516091,0,0,0.034693,0.318227,0.558854,0,"K14794",1,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3009,"Ribosome biogenesis","K14794","RRP12","ribosomal RNA-processing protein 12","-"
"g_00459",35.2477115521129,-0.0371470283175237,0.205067610054422,0.394525049381715,0.264897829677282,0.0803522609890256,0.113120754968672,0.063385155896075,"Yellow_vs_Dark","Cluster 5",0,0,"P65671.1","RecName: Full=Sulfate adenylyltransferase subunit 2; AltName: Full=ATP-sulfurylase small subunit; AltName: Full=Sulfate adenylate transferase; Short=SAT >A1KI72.2 RecName: Full=Sulfate adenylyltransferase subunit 2; AltName: Full=ATP-sulfurylase small subunit; AltName: Full=Sulfate adenylate transferase; Short=SAT >A5U1Y3.2 RecName: Full=Sulfate adenylyltransferase subunit 2; AltName: Full=ATP-sulfurylase small subunit; AltName: Full=Sulfate adenylate transferase; Short=SAT >P9WIK0.1 RecName: Full=Sulfate adenylyltransferase subunit 2; AltName: Full=ATP-sulfurylase small subunit; AltName: Full=Sulfate adenylate transferase; Short=SAT >P9WIK1.1 RecName: Full=Sulfate adenylyltransferase subunit 2; AltName: Full=ATP-sulfurylase small subunit; AltName: Full=Sulfate adenylate transferase; Short=SAT",2.070649,2.554343,2.240098,0.603495,1.480419,0.840339,0.20324,0.29754,0.157138,"K00957",4,9100,"Metabolism",9104,"Nucleotide metabolism",230,"Purine metabolism","K00957","cysD","sulfate adenylyltransferase subunit 2","[EC:2.7.7.4]"
"g_00459",35.2477115521129,-0.0371470283175237,0.205067610054422,0.394525049381715,0.264897829677282,0.0803522609890256,0.113120754968672,0.063385155896075,"Yellow_vs_Dark","Cluster 5",0,0,"P65671.1","RecName: Full=Sulfate adenylyltransferase subunit 2; AltName: Full=ATP-sulfurylase small subunit; AltName: Full=Sulfate adenylate transferase; Short=SAT >A1KI72.2 RecName: Full=Sulfate adenylyltransferase subunit 2; AltName: Full=ATP-sulfurylase small subunit; AltName: Full=Sulfate adenylate transferase; Short=SAT >A5U1Y3.2 RecName: Full=Sulfate adenylyltransferase subunit 2; AltName: Full=ATP-sulfurylase small subunit; AltName: Full=Sulfate adenylate transferase; Short=SAT >P9WIK0.1 RecName: Full=Sulfate adenylyltransferase subunit 2; AltName: Full=ATP-sulfurylase small subunit; AltName: Full=Sulfate adenylate transferase; Short=SAT >P9WIK1.1 RecName: Full=Sulfate adenylyltransferase subunit 2; AltName: Full=ATP-sulfurylase small subunit; AltName: Full=Sulfate adenylate transferase; Short=SAT",2.070649,2.554343,2.240098,0.603495,1.480419,0.840339,0.20324,0.29754,0.157138,"K00957",4,9100,"Metabolism",9110,"Biosynthesis of other secondary metabolites",261,"Monobactam biosynthesis","K00957","cysD","sulfate adenylyltransferase subunit 2","[EC:2.7.7.4]"
