"id","umap1","umap2","W_1","W_2","W_3","B_1","B_2","B_3","degs","X.","Topology","Signalp","tmhmm","Cluster","id_raw","Gene","KO","Definition","Pathway","Enzyme","Modules","Hyperlink"
"comp110013_c0_seq1.1.384.minus.Z1_2",-1.84351177226107,6.01414345866677,-0.609596017183206,-0.689463849005058,-0.681244256557003,-0.884168414624302,-0.884168414624302,-0.884168414624302,"Blue_vs_White","N","Y",0,1,"Cluster 6","comp110013_c0_seq1.1.384.minus.Z1_2_1","ppn:Palpr_1179","K03075","preprotein translocase subunit SecG","map02024,map03060,map03070","-","M00335","http://www.genome.jp/dbget-bin/www_bget?ko:K03075"
"comp11292_c0_seq1.1.346.minus.Z3_3",-4.42212366873921,5.64546278073237,-0.669127384041902,-0.715889461829878,-0.612768260108304,-0.715889461829878,-0.715889461829878,-0.715889461829878,"Blue_vs_White","N","N",0,0,"Cluster 6","comp11292_c0_seq1.1.346.minus.Z3_3_1","eba:ebA3738","K01847","methylmalonyl-CoA mutase [EC:5.4.99.2]","map00280,map00630,map00640,map00720,map01100,map01120,map01200","5.4.99.2","M00376,M00373,M00741","http://www.genome.jp/dbget-bin/www_bget?ko:K01847"
"comp11301_c0_seq1.417.932.minus.Z3_2",-1.27262763649501,7.17483132308775,-0.557764253290087,-0.416963913235002,-0.440310755487644,-0.826178013514298,-0.826178013514298,-0.826178013514298,"Blue_vs_White","N","N",0,0,"Cluster 6","comp11301_c0_seq1.417.932.minus.Z3_2_1","bacc:BRDCF_p165","K03718","Lrp/AsnC family transcriptional regulator, regulator for asnA, asnC and gidA","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K03718"
"comp114818_c0_seq1.20.448.plus.Z1_1",-1.09759204791767,2.84383695592778,-1.1016722281579,-1.09653674962969,-1.02879734237662,-0.0433968314516826,-0.170071968480872,-0.418225627361896,"Blue_vs_White","N","N",0,0,"Cluster 6","comp114818_c0_seq1.20.448.plus.Z1_1_1","htn:KI616_02940","K13993","HSP20 family protein","map04141","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K13993"
"comp12380_c0_seq1.1.559.minus.Z3_3",-10.016922800588,6.17530978112082,-0.566359553603281,-0.566359553603281,-0.566359553603281,-0.566359553603281,-0.566359553603281,-0.566359553603281,"Blue_vs_White","Y","N",1,0,"Cluster 6","comp12380_c0_seq1.1.559.minus.Z3_3_1","arad:KI609_07355","K08086","pilus assembly protein FimV","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K08086"
"comp12390_c0_seq1.769.1818.plus.Z3_1",-8.64265472811137,5.22123967162674,-0.612438068259385,-0.612438068259385,-0.60680546728562,-0.557399510172878,-0.444103764871998,-0.612438068259385,"Blue_vs_White","N","N",0,0,"Cluster 6","comp12390_c0_seq1.769.1818.plus.Z3_1_1","cke:B5M06_15790","K00254","dihydroorotate dehydrogenase [EC:1.3.5.2]","map00240,map01100,map01240","1.3.5.2","M00051","http://www.genome.jp/dbget-bin/www_bget?ko:K00254"
"comp125748_c0_seq1.1.363.minus.Z3_3",-8.23585195338459,6.63856596134294,-0.52277512635697,-0.52277512635697,-0.52277512635697,-0.52277512635697,-0.52277512635697,-0.52277512635697,"Blue_vs_White","N","N",0,0,"Cluster 6","comp125748_c0_seq1.1.363.minus.Z3_3_1","aant:HUK68_08215","K00626","acetyl-CoA C-acetyltransferase [EC:2.3.1.9]","map00071,map00280,map00310,map00362,map00380,map00620,map00630,map00650,map00720,map00900,map01100,map01110,map01120,map01200,map01212,map02020,map04975","2.3.1.9","M00375,M00374,M00373,M00088,M00095","http://www.genome.jp/dbget-bin/www_bget?ko:K00626"
"comp126626_c0_seq1.1.210.minus.Z3_2",-8.70251793822101,2.2534018022312,-0.618795070850896,-0.618795070850896,-0.618795070850896,-0.618795070850896,-0.618795070850896,-0.618795070850896,"Blue_vs_White","N","N",0,0,"Cluster 6","comp126626_c0_seq1.1.210.minus.Z3_2_1","melm:C7H73_03810","K03411","chemotaxis protein CheD [EC:3.5.1.44]","map02030","3.5.1.44","-","http://www.genome.jp/dbget-bin/www_bget?ko:K03411"
"comp12743_c0_seq1.1.1060.minus.Z3_3",-8.90008230558414,2.29502805093636,-0.61862037195207,-0.61862037195207,-0.608701454476193,-0.61862037195207,-0.61862037195207,-0.61862037195207,"Blue_vs_White","N","Y",0,1,"Cluster 6","comp12743_c0_seq1.1.1060.minus.Z3_3_1","cke:B5M06_07685","K05366","penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]","map00550,map01100,map01501","2.4.1.129,3.4.16.4","-","http://www.genome.jp/dbget-bin/www_bget?ko:K05366"
"comp129137_c0_seq1.1.361.minus.Z4_2",0.184556450692048,6.14426079122505,-0.752756367156171,-0.425582586277426,-0.455236294008549,-1.08517279249567,-1.08517279249567,-1.08517279249567,"Blue_vs_White","N","N",0,0,"Cluster 6","comp129137_c0_seq1.1.361.minus.Z4_2_1","tcl:Tchl_0258","K01775","alanine racemase [EC:5.1.1.1]","map00470,map01100,map01502","5.1.1.1","-","http://www.genome.jp/dbget-bin/www_bget?ko:K01775"
"comp13172_c0_seq1.322.771.plus.Z3_1",-9.78317936748657,2.30307946091132,-0.611919931169685,-0.5975146221368,-0.611919931169685,-0.611919931169685,-0.611919931169685,-0.611919931169685,"Blue_vs_White","N","N",0,0,"Cluster 6","comp13172_c0_seq1.322.771.plus.Z3_1_1","dla:I6G47_24940","K06929","uncharacterized protein","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K06929"
"comp13501_c0_seq1.21.358.minus.Z3_1",-8.87559306510356,2.25450535079835,-0.616486826268355,-0.61570750622041,-0.617136893235177,-0.617136893235177,-0.617136893235177,-0.617136893235177,"Blue_vs_White","N","N",0,0,"Cluster 6","comp13501_c0_seq1.21.358.minus.Z3_1_1","cke:B5M06_11640","K10022","arginine/ornithine transport system substrate-binding protein","map02010","-","M00235","http://www.genome.jp/dbget-bin/www_bget?ko:K10022"
"comp135170_c0_seq1.1.377.minus.W_2",-2.69928456924206,7.26673364034616,-0.61140074831226,-0.459078030106361,-0.459489713128539,-0.702176854702533,-0.702176854702533,-0.702176854702533,"Blue_vs_White","N","N",0,0,"Cluster 6","comp135170_c0_seq1.1.377.minus.W_2_1","ppn:Palpr_1220","K04762","ribosome-associated heat shock protein Hsp15","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K04762"
"comp13599_c0_seq1.1.372.minus.Z2_1",0.333429965932577,7.17491363259657,-0.529220858971516,-0.177320860271896,-0.603932779225233,-0.854389069690448,-0.854389069690448,-0.854389069690448,"Blue_vs_White","N","N",0,0,"Cluster 6","comp13599_c0_seq1.1.372.minus.Z2_1_1","bacc:BRDCF_p1413","K06881","bifunctional oligoribonuclease and PAP phosphatase NrnA [EC:3.1.3.7 3.1.13.3]","map00920,map01100,map01120","3.1.3.7,3.1.13.3","-","http://www.genome.jp/dbget-bin/www_bget?ko:K06881"
"comp136491_c0_seq1.1.398.minus.Z2_1",-9.34296086206758,3.8324567004031,-0.57889252655167,-0.575603290306918,-0.620451765453624,-0.620451765453624,-0.579205787146409,-0.620451765453624,"Blue_vs_White","N","N",0,0,"Cluster 6","comp136491_c0_seq1.1.398.minus.Z2_1_1","caqt:KAQ61_13780","K03719","Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K03719"
"comp13669_c0_seq1.85.383.minus.Z1_1",-3.5358307951616,2.90109122356088,-0.598478160386282,-0.57708836687169,-0.505024041082185,-0.598478160386282,-0.301866903538013,-0.598478160386282,"Blue_vs_White","N","N",0,0,"Cluster 6","comp13669_c0_seq1.85.383.minus.Z1_1_1","wsu:WS0817","K02968","small subunit ribosomal protein S20","map03010","-","M00178","http://www.genome.jp/dbget-bin/www_bget?ko:K02968"
"comp13694_c0_seq1.1.279.minus.Z4_1",-8.30128607616746,7.1546103549147,-0.541878584519564,-0.541878584519564,-0.541878584519564,-0.541878584519564,-0.541878584519564,-0.541878584519564,"Blue_vs_White","N","N",0,0,"Cluster 6","comp13694_c0_seq1.1.279.minus.Z4_1_1","msec:LN244_02145","K07712","two-component system, NtrC family, nitrogen regulation response regulator GlnG","map02020","-","M00497","http://www.genome.jp/dbget-bin/www_bget?ko:K07712"
"comp13895_c0_seq1.1.696.minus.Z4_2",-1.32455042080902,4.30058641927653,-0.938077874506275,-0.887488899368317,-0.925541571456738,-0.938077874506275,-0.938077874506275,-0.938077874506275,"Blue_vs_White","N","N",0,0,"Cluster 6","comp13895_c0_seq1.1.696.minus.Z4_2_1","psac:PSM36_2731","K08307","membrane-bound lytic murein transglycosylase D [EC:4.2.2.-]","-","4.2.2.-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K08307"
"comp13916_c0_seq1.1.459.minus.Y_1",-7.36769648621039,3.16038842270113,-0.632492173957696,-0.632492173957696,-0.632492173957696,-0.632492173957696,-0.632492173957696,-0.632492173957696,"Blue_vs_White","Y","N",1,0,"Cluster 6","comp13916_c0_seq1.1.459.minus.Y_1_1","cke:B5M06_13960","K01989","putative tryptophan/tyrosine transport system substrate-binding protein","-","-","M00247","http://www.genome.jp/dbget-bin/www_bget?ko:K01989"
"comp13997_c0_seq1.18.254.plus.Z3_3",-10.6387228142077,2.99671462768914,-0.598710922843545,-0.598710922843545,-0.598710922843545,-0.598710922843545,-0.598710922843545,-0.598710922843545,"Blue_vs_White","N","Y",0,1,"Cluster 6","comp13997_c0_seq1.18.254.plus.Z3_3_1","cof:FOZ74_13890","K03116","sec-independent protein translocase protein TatA","map03060,map03070","-","M00336","http://www.genome.jp/dbget-bin/www_bget?ko:K03116"
"comp14113_c0_seq1.1.533.minus.Z3_3",-7.60353319636726,2.94281583704226,-0.629771145186096,-0.629771145186096,-0.629771145186096,-0.629771145186096,-0.629771145186096,-0.629771145186096,"Blue_vs_White","N","N",0,0,"Cluster 6","comp14113_c0_seq1.1.533.minus.Z3_3_1","cke:B5M06_07330","K04079","molecular chaperone HtpG","map04141,map04151,map04217,map04612,map04621,map04626,map04657,map04659,map04914,map04915,map05132,map05200,map05207,map05215,map05417,map05418","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K04079"
"comp14122_c0_seq1.26.880.minus.Z1_1",-1.09112845286531,2.52430373966397,-1.09941587302902,-1.38736595823261,-1.30005206142894,-0.584821204632917,0.432292806005583,-0.117366751798373,"Blue_vs_White","N","N",0,0,"Cluster 6","comp14122_c0_seq1.26.880.minus.Z1_1_1","paeb:NCGM1900_0381","K03089","RNA polymerase sigma-32 factor","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K03089"
"comp14230_c0_seq1.1.360.minus.Z3_1",-3.5418316049128,5.15739108384284,-0.745212144191245,-0.742533757959654,-0.7091376296345,-0.77099161167031,-0.77099161167031,-0.77099161167031,"Blue_vs_White","N","N",0,0,"Cluster 6","comp14230_c0_seq1.1.360.minus.Z3_1_1","tmz:Tmz1t_4017","K01139","GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase [EC:2.7.6.5 3.1.7.2]","map00230,map01100","2.7.6.5,3.1.7.2","-","http://www.genome.jp/dbget-bin/www_bget?ko:K01139"
"comp14436_c1_seq2.983.1822.minus.Z3_3",-7.61901441028203,3.06366291623608,-0.613729266320827,-0.637391922373133,-0.611648185821113,-0.639473002872848,-0.639473002872848,-0.639473002872848,"Blue_vs_White","Y","Y",1,1,"Cluster 6","comp14436_c1_seq2.983.1822.minus.Z3_3_1","caqt:KAQ61_04230","K01420","CRP/FNR family transcriptional regulator, anaerobic regulatory protein","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K01420"
"comp14599_c0_seq1.289.608.minus.Z3_1",-1.61907205738712,2.15713149749229,-0.669499009223063,-0.667577445176253,-0.670922389998479,-0.696899089149808,0.894511786803304,-0.62466251479748,"Blue_vs_White","N","N",0,0,"Cluster 6","comp14599_c0_seq1.289.608.minus.Z3_1_1","hms:HMU05270","K02956","small subunit ribosomal protein S15","map03010","-","M00178,M00179","http://www.genome.jp/dbget-bin/www_bget?ko:K02956"
"comp14632_c0_seq1.111.732.minus.W_1",-0.0256292152714354,6.6115202408262,-0.560900406102434,-0.336912766195324,-0.636624077531568,-0.945953243378489,-0.945953243378489,-0.945953243378489,"Blue_vs_White","N","N",0,0,"Cluster 6","comp14632_c0_seq1.111.732.minus.W_1_1","bacc:BRDCF_p1212","K02121","V/A-type H+/Na+-transporting ATPase subunit E","map00190,map01100","-","M00159","http://www.genome.jp/dbget-bin/www_bget?ko:K02121"
"comp14651_c0_seq1.13.751.minus.W_1",-0.850876912457177,2.06967567148499,-0.822435376491859,-0.813096065172534,-0.818052306197591,-0.144812708997998,0.883455582037318,-0.0855738281746962,"Blue_vs_White","Y","Y",1,1,"Cluster 6","comp14651_c0_seq1.13.751.minus.W_1_1","aak:AA2016_4502","K16079","outer membrane immunogenic protein","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K16079"
"comp14654_c0_seq1.706.1389.plus.Z3_1",-8.84548941580768,5.6321223203791,-0.561436339841129,-0.561436339841129,-0.556160362677192,-0.561436339841129,-0.494155958485087,-0.561436339841129,"Blue_vs_White","N","N",0,0,"Cluster 6","comp14654_c0_seq1.706.1389.plus.Z3_1_1","cke:B5M06_15975","K06181","23S rRNA pseudouridine2457 synthase [EC:5.4.99.20]","-","5.4.99.20","-","http://www.genome.jp/dbget-bin/www_bget?ko:K06181"
"comp14718_c0_seq1.1.387.minus.Y_2",-3.04743482449654,4.88213110811745,-0.788256566352294,-0.788256566352294,-0.77930751466347,-0.788256566352294,-0.788256566352294,-0.788256566352294,"Blue_vs_White","N","N",0,0,"Cluster 6","comp14718_c0_seq1.1.387.minus.Y_2_1","lmb:C9I47_2074","K09946","uncharacterized protein","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K09946"
"comp14787_c0_seq1.1.812.minus.Y_1",-1.43406132399989,4.24153055271167,-0.911761181338914,-0.911761181338914,-0.911761181338914,-0.911761181338914,-0.911761181338914,-0.911761181338914,"Blue_vs_White","Y","Y",1,1,"Cluster 6","comp14787_c0_seq1.1.812.minus.Y_1_1","sted:SPTER_30370","K03406","methyl-accepting chemotaxis protein","map02020,map02030","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K03406"
"comp14795_c0_seq1.1.560.minus.Z3_1",-8.65582527775124,5.54645044475494,-0.560593449281231,-0.560593449281231,-0.55386917277607,-0.560593449281231,-0.438349550764329,-0.560593449281231,"Blue_vs_White","N","N",0,0,"Cluster 6","comp14795_c0_seq1.1.560.minus.Z3_1_1","cke:B5M06_16305","K01940","argininosuccinate synthase [EC:6.3.4.5]","map00220,map00250,map01100,map01110,map01230,map05418","6.3.4.5","M00029","http://www.genome.jp/dbget-bin/www_bget?ko:K01940"
"comp148725_c0_seq1.131.545.minus.Z2_2",-3.35024071314756,6.22546944028212,-0.634529441574889,-0.588352796188844,-0.689482349972902,-0.761717745532944,-0.761717745532944,-0.761717745532944,"Blue_vs_White","N","N",0,0,"Cluster 6","comp148725_c0_seq1.131.545.minus.Z2_2_1","wsu:WS0149","K06603","flagellar protein FlaG","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K06603"
"comp149052_c0_seq1.302.637.minus.Z2_1",-10.1236704730751,5.89770157576045,-0.574650989122383,-0.569165432230129,-0.555101398070202,-0.574650989122383,-0.574650989122383,-0.574650989122383,"Blue_vs_White","N","N",0,0,"Cluster 6","comp149052_c0_seq1.302.637.minus.Z2_1_1","mje:LVC68_08740","K01012","biotin synthase [EC:2.8.1.6]","map00780,map01100,map01240","2.8.1.6","M00123,M00573,M00577","http://www.genome.jp/dbget-bin/www_bget?ko:K01012"
"comp14927_c0_seq1.1259.2718.minus.W_1",0.077275711762226,5.9132653266375,-0.708840781539465,-0.468607497036163,-0.779796179986381,-1.19876143589313,-1.19876143589313,-1.18064939870191,"Blue_vs_White","Y","N",1,0,"Cluster 6","comp14927_c0_seq1.1259.2718.minus.W_1_1","kda:EIB71_04105","K03797","carboxyl-terminal processing protease [EC:3.4.21.102]","-","3.4.21.102","-","http://www.genome.jp/dbget-bin/www_bget?ko:K03797"
"comp149754_c0_seq1.1.542.minus.Y_3",-7.32070165600383,3.57480579718187,-0.641057538868404,-0.641057538868404,-0.641057538868404,-0.619675162028012,-0.641057538868404,-0.641057538868404,"Blue_vs_White","Y","N",1,0,"Cluster 6","comp149754_c0_seq1.1.542.minus.Y_3_1","kgy:EHF36_12315","K02014","iron complex outermembrane recepter protein","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K02014"
"comp15020_c0_seq1.215.695.minus.Y_1",-4.81102185896696,5.24995437934403,-0.69688311379315,-0.704748080224373,-0.704748080224373,-0.704748080224373,-0.704748080224373,-0.704748080224373,"Blue_vs_White","N","N",0,0,"Cluster 6","comp15020_c0_seq1.215.695.minus.Y_1_1","sted:SPTER_21720","K17472","Rrf2 family transcriptional regulator, cysteine metabolism repressor","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K17472"
"comp15196_c0_seq1.113.745.plus.Z3_1",-10.3028104884269,5.4622641633636,-0.575038395016509,-0.575038395016509,-0.575038395016509,-0.575038395016509,-0.575038395016509,-0.575038395016509,"Blue_vs_White","N","N",0,0,"Cluster 6","comp15196_c0_seq1.113.745.plus.Z3_1_1","cke:B5M06_14105","K00761","uracil phosphoribosyltransferase [EC:2.4.2.9]","map00240,map01100,map01232","2.4.2.9","-","http://www.genome.jp/dbget-bin/www_bget?ko:K00761"
"comp15246_c0_seq1.47.1597.minus.Y_1",-6.97439844116222,8.11769703229545,-0.516374890761117,-0.524653843515342,-0.51183881784488,-0.55284937871873,-0.551126662501907,-0.560607798515354,"Blue_vs_White","N","N",0,0,"Cluster 6","comp15246_c0_seq1.47.1597.minus.Y_1_1","rpd:RPD_4410","K01897","long-chain acyl-CoA synthetase [EC:6.2.1.3]","map00061,map00071,map01100,map01212,map02024,map03320,map04146,map04216,map04714,map04920","6.2.1.3","M00086","http://www.genome.jp/dbget-bin/www_bget?ko:K01897"
"comp15280_c0_seq1.14.1080.minus.Y_1",-2.88630912414197,4.76549205655594,-0.799644476404303,-0.802662981842456,-0.790636495608554,-0.792347774282153,-0.786096853571647,-0.808200869772296,"Blue_vs_White","Y","N",1,0,"Cluster 6","comp15280_c0_seq1.14.1080.minus.Y_1_1","aaqu:D3M96_04015","K00428","cytochrome c peroxidase [EC:1.11.1.5]","-","1.11.1.5","-","http://www.genome.jp/dbget-bin/www_bget?ko:K00428"
"comp15347_c0_seq1.40.1473.minus.Z3_1",-10.6317146020846,3.58989460707862,-0.602544274321331,-0.602544274321331,-0.586165106656147,-0.602544274321331,-0.602544274321331,-0.576128510299609,"Blue_vs_White","Y","N",1,0,"Cluster 6","comp15347_c0_seq1.40.1473.minus.Z3_1_1","cke:B5M06_09075","K07263","zinc protease [EC:3.4.24.-]","-","3.4.24.-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K07263"
"comp153608_c0_seq1.24.689.plus.Z4_1",-9.38433102985162,6.59650376930525,-0.565124493222834,-0.565124493222834,-0.531024569264107,-0.565124493222834,-0.565124493222834,-0.565124493222834,"Blue_vs_White","N","N",0,0,"Cluster 6","comp153608_c0_seq1.24.689.plus.Z4_1_1","hpse:HPF_07430","K04748","nitric oxide reductase NorQ protein","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K04748"
"comp15370_c0_seq1.5.316.minus.Y_1",-1.81808712289612,2.34804047274698,-1.23775699041562,-0.636392759092467,-1.2415118114459,-0.816031302067408,0.708623658385471,-0.82314569980899,"Blue_vs_White","N","N",0,0,"Cluster 6","comp15370_c0_seq1.5.316.minus.Y_1_1","hyc:E5678_00825","K03746","DNA-binding protein H-NS","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K03746"
"comp15408_c0_seq1.1.353.minus.W_3",-2.3961722766631,5.94120534123749,-0.778472636374843,-0.575146625873981,-0.723033011046013,-0.840119604368696,-0.840119604368696,-0.840119604368696,"Blue_vs_White","N","N",0,0,"Cluster 6","comp15408_c0_seq1.1.353.minus.W_3_1","thu:AC731_018770","K01962","acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]","map00061,map00620,map00640,map00720,map01100,map01110,map01120,map01200,map01212","2.1.3.15,6.4.1.2","M00376,M00082","http://www.genome.jp/dbget-bin/www_bget?ko:K01962"
"comp15415_c1_seq1.380.853.minus.Y_1",-7.16532481558849,3.44579520430474,-0.633310668421664,-0.637289675075673,-0.637289675075673,-0.637289675075673,-0.637289675075673,-0.637289675075673,"Blue_vs_White","N","N",0,0,"Cluster 6","comp15415_c1_seq1.380.853.minus.Y_1_1","cke:B5M06_01440","K07574","RNA-binding protein","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K07574"
"comp15458_c0_seq1.34.384.plus.Y_1",-7.99298024874872,2.58497148612091,-0.623577150598441,-0.625195800368301,-0.625195800368301,-0.625195800368301,-0.625195800368301,-0.622331662601873,"Blue_vs_White","Y","N",1,0,"Cluster 6","comp15458_c0_seq1.34.384.plus.Y_1_1","caqt:KAQ61_05055","K02237","competence protein ComEA","-","-","M00429","http://www.genome.jp/dbget-bin/www_bget?ko:K02237"
"comp15492_c0_seq1.1.456.minus.Y_2",-10.6419304492016,4.78073125369951,-0.581044753246538,-0.581044753246538,-0.581044753246538,-0.581044753246538,-0.581044753246538,-0.581044753246538,"Blue_vs_White","N","N",0,0,"Cluster 6","comp15492_c0_seq1.1.456.minus.Y_2_1","pju:L1P09_08260","K11811","arsenical resistance protein ArsH","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K11811"
"comp155099_c0_seq1.1.418.minus.Y_1",-10.9358722534069,4.13137709681287,-0.584772603906608,-0.588969682899723,-0.584702652590056,-0.588969682899723,-0.588969682899723,-0.588969682899723,"Blue_vs_White","N","N",0,0,"Cluster 6","comp155099_c0_seq1.1.418.minus.Y_1_1","mela:C6568_07860","K18364","2-oxopent-4-enoate/cis-2-oxohex-4-enoate hydratase [EC:4.2.1.80 4.2.1.132]","map00362,map00621,map00622,map01100,map01120,map01220","4.2.1.80,4.2.1.132","M00569","http://www.genome.jp/dbget-bin/www_bget?ko:K18364"
