"id","umap1","umap2","W_1","W_2","W_3","B_1","B_2","B_3","degs","X.","Topology","Signalp","tmhmm","Cluster","id_raw","Gene","KO","Definition","Pathway","Enzyme","Modules","Hyperlink"
"comp16981_c0_seq1.378.948.minus.W_1",8.3523893051849,3.24847769044839,1.65280246486089,1.22779611675381,1.0407701624778,-1.13984823939044,-1.32996234151827,-1.32996234151827,"Blue_vs_White","N","N",0,0,"Cluster 5","comp16981_c0_seq1.378.948.minus.W_1_1","dden:KI615_02680","K00575","chemotaxis protein methyltransferase CheR [EC:2.1.1.80]","map02020,map02030","2.1.1.80","-","http://www.genome.jp/dbget-bin/www_bget?ko:K00575"
"comp17071_c0_seq1.1.775.minus.W_1",8.46480303776036,2.03194203851284,1.22460826832236,1.51543965255502,1.88059084209335,-0.891526583813183,-0.891526583813183,-0.891526583813183,"Blue_vs_White","N","Y",0,1,"Cluster 5","comp17071_c0_seq1.1.775.minus.W_1_1","dvm:DvMF_0927","K06890","uncharacterized protein","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K06890"
"comp17314_c0_seq1.1715.2536.plus.W_1",8.6357031755256,2.96163074663805,1.10837272990191,1.36224254116863,1.84012504968598,-1.17544346593867,-1.06304352070674,-1.11066871010717,"Blue_vs_White","N","N",0,0,"Cluster 5","comp17314_c0_seq1.1715.2536.plus.W_1_1","efal:FH779_02180","K02886","large subunit ribosomal protein L2","map03010","-","M00178,M00179","http://www.genome.jp/dbget-bin/www_bget?ko:K02886"
"comp17314_c0_seq1.2540.2818.plus.W_1",8.76162617463874,2.65641528736672,1.28688974754135,1.57314747812955,1.53091698226507,-1.03656550768716,-1.03656550768716,-1.01933019903014,"Blue_vs_White","N","N",0,0,"Cluster 5","comp17314_c0_seq1.2540.2818.plus.W_1_1","wvi:Weevi_1377","K02965","small subunit ribosomal protein S19","map03010","-","M00178,M00179","http://www.genome.jp/dbget-bin/www_bget?ko:K02965"
"comp17314_c0_seq1.3995.4414.plus.W_1",9.42129319929627,2.86308194926751,1.22366559141341,1.8495606959227,1.13511257855213,-1.09347157845665,-1.09347157845665,-1.09347157845665,"Blue_vs_White","N","N",0,0,"Cluster 5","comp17314_c0_seq1.3995.4414.plus.W_1_1","wvi:Weevi_1380","K02878","large subunit ribosomal protein L16","map03010","-","M00178","http://www.genome.jp/dbget-bin/www_bget?ko:K02878"
"comp17416_c0_seq1.252.1418.minus.W_1",8.98073206039327,1.97351449692266,1.4256889904052,1.97538891794387,1.36301211687644,-0.828015948799361,-0.828015948799361,-0.828015948799361,"Blue_vs_White","N","N",0,0,"Cluster 5","comp17416_c0_seq1.252.1418.minus.W_1_1","flu:CHH17_00335","K11927","ATP-dependent RNA helicase RhlE [EC:3.6.4.13]","map03018","3.6.4.13","-","http://www.genome.jp/dbget-bin/www_bget?ko:K11927"
"comp17447_c1_seq1.1.1449.minus.W_1",7.85373677918379,1.47962462767428,1.66704307366052,1.60024313180764,1.67873977030625,-0.58285408434516,-0.671920673482341,-0.639191384703015,"Blue_vs_White","N","N",0,0,"Cluster 5","comp17447_c1_seq1.1.1449.minus.W_1_1","cid:P73_2085","K00640","serine O-acetyltransferase [EC:2.3.1.30]","map00270,map00543,map00920,map01100,map01110,map01120,map01200,map01230,map05111","2.3.1.30","M00021","http://www.genome.jp/dbget-bin/www_bget?ko:K00640"
"comp17574_c0_seq1.41.945.minus.W_2",8.55917978953357,1.54721204021087,1.38687294375492,1.85125486052411,1.66471280612353,-0.716472813182996,-0.718671164810889,-0.716658216332337,"Blue_vs_White","N","N",0,0,"Cluster 5","comp17574_c0_seq1.41.945.minus.W_2_1","patl:KGI96_09410","K09759","nondiscriminating aspartyl-tRNA synthetase [EC:6.1.1.23]","map00970","6.1.1.23","M00360","http://www.genome.jp/dbget-bin/www_bget?ko:K09759"
"comp17988_c0_seq1.3071.3379.plus.W_3",8.8766405643713,2.13818334511966,1.44774347416389,1.78940256753984,1.32883926715649,-0.873501158187545,-0.855166334742381,-0.887823781082367,"Blue_vs_White","N","N",0,0,"Cluster 5","comp17988_c0_seq1.3071.3379.plus.W_3_1","rae:G148_0161","K02946","small subunit ribosomal protein S10","map03010","-","M00178,M00179","http://www.genome.jp/dbget-bin/www_bget?ko:K02946"
"comp18532_c0_seq1.464.1999.minus.Z4_2",7.2251252709914,2.7763000639258,1.30695804501709,1.01247652388333,1.59433390455729,-0.63481364679323,-0.952824538185512,-0.431664603797915,"Blue_vs_White","N","N",0,0,"Cluster 5","comp18532_c0_seq1.464.1999.minus.Z4_2_1","ppan:ESD82_05930","K02434","aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]","map00970,map01100","6.3.5.6,6.3.5.7","-","http://www.genome.jp/dbget-bin/www_bget?ko:K02434"
"comp18596_c0_seq1.95.990.minus.W_1",9.4411860984481,2.99741749628378,1.02479258405274,1.85636689420511,1.47236967301439,-1.10466085854221,-1.17815540866355,-1.17815540866355,"Blue_vs_White","N","N",0,0,"Cluster 5","comp18596_c0_seq1.95.990.minus.W_1_1","fbo:J9309_10485","K00645","[acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]","map00061,map00333,map01100,map01110,map01212","2.3.1.39","M00082","http://www.genome.jp/dbget-bin/www_bget?ko:K00645"
"comp18826_c0_seq1.1.385.minus.Y_3",9.37654926443553,2.82577377536174,1.07159397791809,1.75961534730325,1.10656289019216,-1.03513861952594,-1.03513861952594,-1.03513861952594,"Blue_vs_White","N","N",0,0,"Cluster 5","comp18826_c0_seq1.1.385.minus.Y_3_1","qau:KI612_07370","K00381","sulfite reductase (NADPH) hemoprotein beta-component [EC:1.8.1.2]","map00920,map01100,map01120","1.8.1.2","M00176","http://www.genome.jp/dbget-bin/www_bget?ko:K00381"
"comp19488_c0_seq1.86.733.minus.Y_3",6.37392047908338,2.90644852087176,1.08365743906533,0.592328398715969,1.34600726624609,-1.14116849725651,-0.318973369041832,0.258267252062252,"Blue_vs_White","N","N",0,0,"Cluster 5","comp19488_c0_seq1.86.733.minus.Y_3_1","ppan:ESD82_21465","K06177","tRNA pseudouridine32 synthase / 23S rRNA pseudouridine746 synthase [EC:5.4.99.28 5.4.99.29]","-","5.4.99.28,5.4.99.29","-","http://www.genome.jp/dbget-bin/www_bget?ko:K06177"
"comp20353_c0_seq1.119.425.minus.Y_3",7.78926671380435,2.15596793708968,2.25690280731787,1.36454842826953,1.11497204763935,-0.669446909736665,-0.669446909736665,-0.669446909736665,"Blue_vs_White","N","N",0,0,"Cluster 5","comp20353_c0_seq1.119.425.minus.Y_3_1","ppn:Palpr_2235","K02316","DNA primase [EC:2.7.7.101]","map03030","2.7.7.101","-","http://www.genome.jp/dbget-bin/www_bget?ko:K02316"
"comp21142_c0_seq1.10.1245.plus.W_1",9.43923001670954,3.35437971905648,1.17809421968457,1.89354171819846,1.14339454961323,-1.21301154001621,-1.21301154001621,-1.21301154001621,"Blue_vs_White","N","N",0,0,"Cluster 5","comp21142_c0_seq1.10.1245.plus.W_1_1","ebv:F0358_11905","K01258","tripeptide aminopeptidase [EC:3.4.11.4]","-","3.4.11.4","-","http://www.genome.jp/dbget-bin/www_bget?ko:K01258"
"comp21553_c2_seq2.4957.6252.plus.Z3_3",5.57408218635783,2.97835636861195,0.0342345415905375,0.95811932896192,0.718527297336283,-0.223270912960381,-0.36553334669199,0.470277111296759,"Blue_vs_White","N","N",0,0,"Cluster 5","comp21553_c2_seq2.4957.6252.plus.Z3_3_1","ppan:ESD82_02610","K11473","glycolate dehydrogenase iron-sulfur subunit [EC:1.1.99.14]","map00630,map01100,map01110,map01120","1.1.99.14","-","http://www.genome.jp/dbget-bin/www_bget?ko:K11473"
"comp21638_c27_seq5.14682.16319.plus.Z3_3",9.01546723651164,1.20824037129793,1.07654537719974,1.44125292031093,1.31396091299774,-1.57855987360732,-0.215137390651665,-0.763792921209644,"Blue_vs_White","N","N",0,0,"Cluster 5","comp21638_c27_seq5.14682.16319.plus.Z3_3_1","ppan:ESD82_17030","K01069","hydroxyacylglutathione hydrolase [EC:3.1.2.6]","map00620,map01100","3.1.2.6","-","http://www.genome.jp/dbget-bin/www_bget?ko:K01069"
"comp21692_c0_seq2.2.616.plus.Z3_3",8.18612432312536,1.84532170650229,1.38620952479706,1.32362160420344,1.56929532344076,-1.31700793218195,-0.413838428564246,-0.592891500365577,"Blue_vs_White","N","N",0,0,"Cluster 5","comp21692_c0_seq2.2.616.plus.Z3_3_1","ppan:ESD82_17115","K00375","GntR family transcriptional regulator / MocR family aminotransferase","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K00375"
"comp21753_c6_seq1.29540.30172.plus.Z3_3",6.29191969725237,2.93906930758375,1.0081576472494,0.503731422643567,1.12520505473899,-0.272629600732608,-1.41007385926846,0.122445484273359,"Blue_vs_White","N","N",0,0,"Cluster 5","comp21753_c6_seq1.29540.30172.plus.Z3_3_1","ppan:ESD82_10605","K00573","protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]","-","2.1.1.77","-","http://www.genome.jp/dbget-bin/www_bget?ko:K00573"
"comp21757_c1_seq8.1.3022.minus.Z3_3",8.9523915503024,0.900921304040187,0.871714099418178,1.92302371396,1.2489064201987,-0.888902014160361,0.0803422639910164,-0.587995780728709,"Blue_vs_White","N","N",0,0,"Cluster 5","comp21757_c1_seq8.1.3022.minus.Z3_3_1","ppan:ESD82_08135","K13926","ribosome-dependent ATPase","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K13926"
"comp21757_c44_seq3.3199.5076.minus.Z3_3",7.59559294887504,2.01804015988715,1.04477391975779,1.39482226372911,1.38685820087685,-0.941981945734463,-0.338750487366955,-0.390053868996614,"Blue_vs_White","N","N",0,0,"Cluster 5","comp21757_c44_seq3.3199.5076.minus.Z3_3_1","pde:Pden_2506","K15633","2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","map00010,map00260,map00680,map01100,map01110,map01120,map01200,map01230","5.4.2.12","M00001,M00002,M00003","http://www.genome.jp/dbget-bin/www_bget?ko:K15633"
"comp21770_c0_seq2.22605.24293.plus.Z3_3",8.02457722934163,2.83313179425635,1.35757718315507,1.20705437484289,1.38145753618517,-0.978798580647018,-1.01096395411613,-0.84992822070907,"Blue_vs_White","N","Y",0,1,"Cluster 5","comp21770_c0_seq2.22605.24293.plus.Z3_3_1","ppan:ESD82_00905","K14699","ATP-binding cassette, subfamily B, bacterial IrtB/YbtQ [EC:7.-.-.-]","map02010","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K14699"
"comp21930_c0_seq2.1794.2876.minus.Z1_1",8.27346942076805,1.76543476717848,1.70071256858989,1.67169551541052,1.48418380054684,-0.969790585094325,-0.479248508050608,-0.80338218163383,"Blue_vs_White","N","N",0,0,"Cluster 5","comp21930_c0_seq2.1794.2876.minus.Z1_1_1","ppan:ESD82_09460","K06164","alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI [EC:2.7.8.37]","map00440,map01100","2.7.8.37","-","http://www.genome.jp/dbget-bin/www_bget?ko:K06164"
"comp21974_c3_seq1.36.1733.plus.Z1_1",9.26045292467418,0.729573894168444,1.03324224112026,2.25018612874588,1.14707813614355,-1.23965867667201,0.25109758566937,-0.85537833282123,"Blue_vs_White","N","N",0,0,"Cluster 5","comp21974_c3_seq1.36.1733.plus.Z1_1_1","ppan:ESD82_09875","K00217","maleylacetate reductase [EC:1.3.1.32]","map00361,map00362,map00364,map00623,map01100,map01120,map01220","1.3.1.32","-","http://www.genome.jp/dbget-bin/www_bget?ko:K00217"
"comp22185_c1_seq1.47.698.minus.Z3_1",8.85750369263441,1.25208540173472,1.19666293861973,2.23084258145972,1.38534229042513,-0.667367110060208,-0.49826705185329,-0.506193617081739,"Blue_vs_White","Y","Y",1,1,"Cluster 5","comp22185_c1_seq1.47.698.minus.Z3_1_1","pkd:F8A10_15770","K07344","type IV secretion system protein TrbL","map02024","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K07344"
"comp22251_c25_seq2.2023.3825.minus.Z3_1",8.68382784982847,0.937163057791367,1.90649568032265,0.875445118285573,0.816226132263574,-1.86644728497083,0.406814872143918,-1.30007903667395,"Blue_vs_White","N","Y",0,1,"Cluster 5","comp22251_c25_seq2.2023.3825.minus.Z3_1_1","ppan:ESD82_01255","K03321","sulfate permease, SulP family","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K03321"
"comp22269_c0_seq1.29.856.plus.R_1",8.50235644400508,1.30325271863656,1.51880527306666,1.99473916350543,1.38251407496454,-0.751762675197975,-0.505570276279218,-0.66276783586725,"Blue_vs_White","Y","N",1,0,"Cluster 5","comp22269_c0_seq1.29.856.plus.R_1_1","acio:EAG14_14495","K02030","polar amino acid transport system substrate-binding protein","-","-","M00236","http://www.genome.jp/dbget-bin/www_bget?ko:K02030"
"comp22287_c0_seq1.311.663.minus.R_1",9.12702633235657,3.28593488589785,0.923153448921657,1.47463271626718,1.23989788266817,-0.912372844207432,-0.915838038579861,-1.35142580524747,"Blue_vs_White","N","N",0,0,"Cluster 5","comp22287_c0_seq1.311.663.minus.R_1_1","fbu:UJ101_01616","K01579","aspartate 1-decarboxylase [EC:4.1.1.11]","map00410,map00770,map01100,map01110,map01240","4.1.1.11","M00119","http://www.genome.jp/dbget-bin/www_bget?ko:K01579"
"comp22321_c0_seq1.3461.5167.plus.Z3_1",7.5284691673798,3.08808711608991,1.31469616252424,0.936967957252165,1.31811761365895,-0.845223170679533,-1.0969136697767,-0.687537041508547,"Blue_vs_White","Y","N",1,0,"Cluster 5","comp22321_c0_seq1.3461.5167.plus.Z3_1_1","ppan:ESD82_17420","K01874","methionyl-tRNA synthetase [EC:6.1.1.10]","map00450,map00970,map01100","6.1.1.10","M00360,M00359","http://www.genome.jp/dbget-bin/www_bget?ko:K01874"
"comp22368_c17_seq3.91.639.plus.Z3_1",8.46923718723918,2.54050291872776,1.60927058947722,1.44928864494758,1.61051307118373,-0.988361064679571,-1.15957504383602,-0.941146759832364,"Blue_vs_White","N","Y",0,1,"Cluster 5","comp22368_c17_seq3.91.639.plus.Z3_1_1","pde:Pden_0717","K02029","polar amino acid transport system permease protein","-","-","M00236","http://www.genome.jp/dbget-bin/www_bget?ko:K02029"
"comp22368_c50_seq3.176.1759.plus.Z3_1",8.8228897808896,2.77819768306438,1.49331546932552,1.65296032560297,1.19415610642383,-1.07637958154314,-1.07637958154314,-1.07637958154314,"Blue_vs_White","N","N",0,0,"Cluster 5","comp22368_c50_seq3.176.1759.plus.Z3_1_1","pde:Pden_0800","K02032","peptide/nickel transport system ATP-binding protein","map02024","-","M00239","http://www.genome.jp/dbget-bin/www_bget?ko:K02032"
"comp22581_c0_seq1.21.542.minus.Z1_1",7.86538585854689,3.24933216299112,1.29819446080249,1.25058804672938,0.920070708301123,-1.01066416866487,-0.960917668987769,-1.01066416866487,"Blue_vs_White","N","N",0,0,"Cluster 5","comp22581_c0_seq1.21.542.minus.Z1_1_1","cbol:CGC65_05795","K02217","ferritin [EC:1.16.3.2]","-","1.16.3.2","-","http://www.genome.jp/dbget-bin/www_bget?ko:K02217"
"comp22591_c0_seq1.39.1136.plus.Z3_2",9.35555005122669,3.32349907518773,0.819449232465323,1.62299424124147,1.46025980370275,-1.13053240547307,-1.08649250241755,-1.14998724918292,"Blue_vs_White","N","N",0,0,"Cluster 5","comp22591_c0_seq1.39.1136.plus.Z3_2_1","wsu:WS1390","K02587","nitrogenase molybdenum-cofactor synthesis protein NifE","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K02587"
"comp23238_c1_seq1.207.602.minus.Y_1",8.30316166626318,2.48668860989439,1.44520774674127,1.58053440426408,1.03456133770654,-0.904767235539613,-0.904767235539613,-0.904767235539613,"Blue_vs_White","N","N",0,0,"Cluster 5","comp23238_c1_seq1.207.602.minus.Y_1_1","ppn:Palpr_0425","K00950","2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3]","map00790,map01100,map01240","2.7.6.3","M00126","http://www.genome.jp/dbget-bin/www_bget?ko:K00950"
"comp23997_c0_seq1.1.481.minus.Y_3",9.27992905324867,1.76279380298426,0.905299006645801,2.14528114764143,1.37232191502217,-0.564562662901044,-0.741173948776827,-1.19523586762521,"Blue_vs_White","N","Y",0,1,"Cluster 5","comp23997_c0_seq1.1.481.minus.Y_3_1","ppan:ESD82_10650","K02421","flagellar biosynthesis protein FliR","map02040","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K02421"
"comp24002_c0_seq1.370.687.plus.B_2",8.49403277877476,0.791171246081452,1.01200748415518,1.28894443921934,1.52181525162413,-0.451258005668638,0.637562468738326,-0.530248910329344,"Blue_vs_White","N","N",0,0,"Cluster 5","comp24002_c0_seq1.370.687.plus.B_2_1","ctai:NCTC12078_01040","K06975","uncharacterized protein","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K06975"
"comp24265_c0_seq1.5034.6224.plus.Z4_2",8.24900507918391,3.14438643518655,1.15670301829544,1.44949294079563,1.23863544341691,-0.724627973088757,-1.56426604871372,-0.853823896338147,"Blue_vs_White","N","N",0,0,"Cluster 5","comp24265_c0_seq1.5034.6224.plus.Z4_2_1","ppan:ESD82_00115","K00626","acetyl-CoA C-acetyltransferase [EC:2.3.1.9]","map00071,map00280,map00310,map00362,map00380,map00620,map00630,map00650,map00720,map00900,map01100,map01110,map01120,map01200,map01212,map02020,map04975","2.3.1.9","M00375,M00374,M00373,M00088,M00095","http://www.genome.jp/dbget-bin/www_bget?ko:K00626"
"comp24402_c0_seq1.1108.1710.plus.R_2",9.31400670071799,3.42379516141812,1.04991424364179,1.5882376535663,1.48439101980516,-1.26535233820994,-1.20818856298303,-1.26535233820994,"Blue_vs_White","N","N",0,0,"Cluster 5","comp24402_c0_seq1.1108.1710.plus.R_2_1","efal:FH779_02295","K02986","small subunit ribosomal protein S4","map03010","-","M00178,M00179","http://www.genome.jp/dbget-bin/www_bget?ko:K02986"
"comp24525_c0_seq1.687.1478.minus.Z4_2",9.55340942267559,1.92576976891445,1.3702508275013,2.20867758759528,0.69885495428163,-1.31376764003188,-0.555868547715458,-1.05881078374672,"Blue_vs_White","N","N",0,0,"Cluster 5","comp24525_c0_seq1.687.1478.minus.Z4_2_1","ppan:ESD82_20395","K22131","2-dehydrotetronate isomerase [EC:5.3.1.35]","-","5.3.1.35","-","http://www.genome.jp/dbget-bin/www_bget?ko:K22131"
"comp24745_c0_seq1.9.418.minus.R_3",5.78911459442057,-0.632931727047766,1.12518983991866,2.20310948608616,1.27428221878545,-0.141493418512977,0.136496487172995,-0.254817607503151,"Blue_vs_White","Y","Y",1,1,"Cluster 5","comp24745_c0_seq1.9.418.minus.R_3_1","foe:JJC03_14560","K02305","nitric oxide reductase subunit C","map00910,map01100,map01120","-","M00529","http://www.genome.jp/dbget-bin/www_bget?ko:K02305"
"comp25264_c0_seq1.144.1721.plus.R_1",8.77101701149567,3.0629678597656,1.04454015015607,1.36933629475381,1.62354822165476,-1.08015354570967,-1.13704600689244,-1.09957903419345,"Blue_vs_White","N","N",0,0,"Cluster 5","comp25264_c0_seq1.144.1721.plus.R_1_1","efal:FH779_14990","K02111","F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1]","map00190,map00195,map01100","7.1.2.2,7.2.2.1","M00157","http://www.genome.jp/dbget-bin/www_bget?ko:K02111"
"comp25309_c0_seq1.1.396.minus.Z4_3",5.74675792565665,2.72886344200698,1.67763043319309,0.434162685412561,0.947004312247189,0.716607502408425,-0.697392965067721,-0.559190406814399,"Blue_vs_White","Y","N",1,0,"Cluster 5","comp25309_c0_seq1.1.396.minus.Z4_3_1","sacz:AOT14_09040","K03286","OmpA-OmpF porin, OOP family","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K03286"
"comp25691_c1_seq1.39.2174.minus.W_1",8.92145092450556,2.35086766002893,1.38189211659985,1.7984835461066,1.45324800918423,-1.01340037875767,-0.898682614137697,-1.02783028625704,"Blue_vs_White","N","N",0,0,"Cluster 5","comp25691_c1_seq1.39.2174.minus.W_1_1","wvi:Weevi_1802","K00962","polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]","map03018","2.7.7.8","M00394","http://www.genome.jp/dbget-bin/www_bget?ko:K00962"
"comp25807_c0_seq1.71.506.minus.Y_1",7.93580739719017,2.47992406304926,1.67899583066395,1.04137904436833,1.76656551805219,-0.980933423753835,-0.980933423753835,-0.980933423753835,"Blue_vs_White","N","Y",0,1,"Cluster 5","comp25807_c0_seq1.71.506.minus.Y_1_1","cbp:EB354_10480","K02305","nitric oxide reductase subunit C","map00910,map01100,map01120","-","M00529","http://www.genome.jp/dbget-bin/www_bget?ko:K02305"
