"id","umap1","umap2","W_1","W_2","W_3","B_1","B_2","B_3","degs","X.","Topology","Signalp","tmhmm","Cluster","id_raw","Gene","KO","Definition","Pathway","Enzyme","Modules","Hyperlink"
"comp15608_c0_seq1.1.401.minus.W_2",-1.88380292058705,-9.78309971946542,-0.512578769303201,-0.47317740299395,-0.534032916403526,1.8238087934036,2.06862330370467,0.909532063128207,"Blue_vs_White","N","N",0,0,"Cluster 7","comp15608_c0_seq1.1.401.minus.W_2_1","aoz:HUE56_01800","K11913","type VI secretion system protein","map02025,map03070","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K11913"
"comp156429_c0_seq1.1.213.minus.Z2_2",-7.26185701309975,-7.24924229717713,-0.49797640042191,-0.516993050432772,-0.516993050432772,1.58304360432001,2.37802645287054,0.672850746693537,"Blue_vs_White","N","N",0,0,"Cluster 7","comp156429_c0_seq1.1.213.minus.Z2_2_1","aoz:HUE56_15905","K06878","tRNA-binding protein","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K06878"
"comp15651_c0_seq1.1.333.minus.R_2",-1.25041307587431,-10.4852763447625,-0.565986581932175,-0.550104847478911,-0.556590581967679,1.7386387898906,2.0335734082452,1.09535925249827,"Blue_vs_White","Y","N",1,0,"Cluster 7","comp15651_c0_seq1.1.333.minus.R_2_1","gfu:KM031_21505","K12064","conjugal transfer pilus assembly protein TraV","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K12064"
"comp158531_c0_seq1.16.432.minus.W_3",0.620800916559159,-6.46918891592759,-0.504753502171387,-0.475993884189057,-0.490876483704389,0.759538410371787,2.48742832572279,1.36675852640781,"Blue_vs_White","N","N",0,0,"Cluster 7","comp158531_c0_seq1.16.432.minus.W_3_1","cet:B8281_11675","K07062","toxin FitB [EC:3.1.-.-]","-","3.1.-.-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K07062"
"comp15876_c0_seq1.340.1341.minus.W_3",6.83265371833634,-5.28528471957165,-0.51281729255061,-0.276206981710996,-0.51433510637638,2.09217284742379,1.32365311364181,1.45351051873554,"Blue_vs_White","Y","N",1,0,"Cluster 7","comp15876_c0_seq1.340.1341.minus.W_3_1","kda:EIB71_10945","K01993","HlyD family secretion protein","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K01993"
"comp15921_c0_seq1.135.1038.minus.Z2_2",2.93268302261389,-8.07842749176463,-0.509058803374312,-0.551865587240912,-0.551865587240912,1.22059696569842,2.05948842551212,1.614129637031,"Blue_vs_White","N","Y",0,1,"Cluster 7","comp15921_c0_seq1.135.1038.minus.Z2_2_1","hml:HmaOT1_01290","K25223","MFS transporter, APGE family, 1-arseno-3-phosphoglycerate exporter","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K25223"
"comp15944_c0_seq1.539.1777.minus.B_3",0.11932589487381,-8.31318850223486,-0.511909048991681,-0.511909048991681,-0.500435925176219,2.3460543474858,1.68102586848452,0.568628101139342,"Blue_vs_White","N","N",0,0,"Cluster 7","comp15944_c0_seq1.539.1777.minus.B_3_1","pud:G9Q38_04530","K05825","2-aminoadipate transaminase [EC:2.6.1.-]","map00300,map01100,map01110,map01210","2.6.1.-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K05825"
"comp159870_c0_seq1.1.293.minus.W_2",-5.49932314993909,-8.59637327587053,-0.528250695697649,-0.51528393107466,-0.530345258634696,1.38832764330026,2.33718240431582,1.04157097401883,"Blue_vs_White","N","Y",0,1,"Cluster 7","comp159870_c0_seq1.1.293.minus.W_2_1","ali:AZOLI_p40415","K06954","uncharacterized protein","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K06954"
"comp15992_c0_seq1.45.484.minus.Z2_3",-2.11983716096259,-10.5952979748965,-0.545719723658537,-0.512860890775363,-0.504570470958065,1.73024657887852,2.0905202108476,1.01670263761707,"Blue_vs_White","N","N",0,0,"Cluster 7","comp15992_c0_seq1.45.484.minus.Z2_3_1","azm:DM194_06720","K06940","uncharacterized protein","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K06940"
"comp15998_c0_seq1.8.571.minus.Z4_3",-4.88680553196973,-9.91223149252771,-0.536303897224696,-0.535102336776186,-0.543824775587591,1.49758192419179,2.24369533491785,1.07158424295622,"Blue_vs_White","N","N",0,0,"Cluster 7","comp15998_c0_seq1.8.571.minus.Z4_3_1","hml:HmaOT1_15425","K15634","2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]","map00010,map00260,map00680,map01100,map01110,map01120,map01200,map01230","5.4.2.11","M00001,M00002,M00003","http://www.genome.jp/dbget-bin/www_bget?ko:K15634"
"comp160470_c0_seq1.1.354.minus.Z1_1",-6.36799274006062,-9.11668482942669,-0.524738515855855,-0.484147025854356,-0.527896313038751,1.4690373967379,2.31886295704622,0.972047129428513,"Blue_vs_White","N","N",0,0,"Cluster 7","comp160470_c0_seq1.1.354.minus.Z1_1_1","ali:AZOLI_2412","K00931","glutamate 5-kinase [EC:2.7.2.11]","map00330,map00332,map01100,map01110,map01230","2.7.2.11","M00015","http://www.genome.jp/dbget-bin/www_bget?ko:K00931"
"comp161734_c0_seq1.1.310.minus.W_3",2.06338517289326,-7.8757862795544,-0.543630552347937,-0.532674377253649,-0.510984864524618,1.14328615598311,2.17914608667731,1.52664086555342,"Blue_vs_White","N","N",0,0,"Cluster 7","comp161734_c0_seq1.1.310.minus.W_3_1","aoz:HUE56_00575","K03271","D-sedoheptulose 7-phosphate isomerase [EC:5.3.1.28]","map00540,map01100,map01250","5.3.1.28","M00064","http://www.genome.jp/dbget-bin/www_bget?ko:K03271"
