"id","tSNE1","tSNE2","Nitritation_3","Nitritation_2","Nitritation_1","Denitrification_3","Denitrification_2","Denitrification_1","degs","Cluster","KEGG_Gene","ko","ko_name","ko_des","KEGG_ec","KEGG_En_description","KEGG_Modules","KEGG_Mo_description","level1_pathway_name","level2_pathway_name","level3_pathway_id","level3_pathway_name"
"Nitritation_2_k97_139664_2",6.28401937708199,-1.60404483572984,-0.484713438226219,-0.466405355783762,-0.543523806658643,-0.522813303322386,-0.50513084400579,-0.567386961671613,"Denitrification_vs_Nitritation","Cluster 1","neu:NE1980","K00891","aroK, aroL","shikimate kinase [EC:2.7.1.71]","2.7.1.71","Transferases;Transferring phosphorus-containing groups;Phosphotransferases with an alcohol group as acceptor;ATP:shikimate 3-phosphotransferase","M00022","Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate","Metabolism;Metabolism;Metabolism;Metabolism","Global and overview maps;Global and overview maps;Amino acid metabolism;Global and overview maps","ko01100;ko01110;ko00400;ko01230","Metabolic pathways;Biosynthesis of secondary metabolites;Phenylalanine, tyrosine and tryptophan biosynthesis;Biosynthesis of amino acids"
"Nitritation_2_k97_139735_2",16.9099457609007,-7.80409116571657,-0.372347071675609,-0.355429232605479,-0.492693334462342,-0.470050914480328,-0.517666097823353,-0.461884644789718,"Denitrification_vs_Nitritation","Cluster 1","pfib:PI93_016820","K03635","MOCS2B, moaE","molybdopterin synthase catalytic subunit [EC:2.8.1.12]","2.8.1.12","Transferases;Transferring sulfur-containing groups;Sulfurtransferases;thiocarboxylated molybdopterin synthase:cyclic pyranopterin phosphate sulfurtransferase","M00880","Molybdenum cofactor biosynthesis, GTP => molybdenum cofactor","Metabolism;Metabolism;Genetic Information Processing;Metabolism","Global and overview maps;Global and overview maps;Folding, sorting and degradation;Metabolism of cofactors and vitamins","ko01240;ko01100;ko04122;ko00790","Biosynthesis of cofactors;Metabolic pathways;Sulfur relay system;Folate biosynthesis"
"Nitritation_2_k97_139735_8",8.40657759892869,-9.15114258267847,-0.451881903580902,-0.504671147399779,-0.524973726848164,-0.369425202983473,-0.514293177935592,-0.491508328183491,"Denitrification_vs_Nitritation","Cluster 1","ccam:M5D45_09205","K01733","thrC","threonine synthase [EC:4.2.3.1]","4.2.3.1","Lyases;Carbon-oxygen lyases;Acting on phosphates;O-phospho-L-homoserine phosphate-lyase (adding water L-threonine-forming)","M00018","Threonine biosynthesis, aspartate => homoserine => threonine","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Global and overview maps;Metabolism of cofactors and vitamins;Global and overview maps;Amino acid metabolism;Global and overview maps;Global and overview maps","ko01110;ko00750;ko01100;ko00260;ko01120;ko01230","Biosynthesis of secondary metabolites;Vitamin B6 metabolism;Metabolic pathways;Glycine, serine and threonine metabolism;Microbial metabolism in diverse environments;Biosynthesis of amino acids"
"Nitritation_2_k97_146758_26",14.1946864597593,-9.73691491670951,-0.337904047815213,-0.439431051694216,-0.374227703403643,-0.415702618715412,-0.490835333382062,-0.509653131872934,"Denitrification_vs_Nitritation","Cluster 1","pacr:FXN63_23480","K07516","fadN","3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]","1.1.1.35","Oxidoreductases;Acting on the CH-OH group of donors;With NAD+ or NADP+ as acceptor;(S)-3-hydroxyacyl-CoA:NAD+ oxidoreductase","M00087","beta-Oxidation","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Xenobiotics biodegradation and metabolism;Global and overview maps;Global and overview maps;Global and overview maps;Carbohydrate metabolism;Global and overview maps;Lipid metabolism","ko00362;ko01100;ko01120;ko01212;ko00650;ko01200;ko00071","Benzoate degradation;Metabolic pathways;Microbial metabolism in diverse environments;Fatty acid metabolism;Butanoate metabolism;Carbon metabolism;Fatty acid degradation"
"Nitritation_2_k97_150118_5",12.668420245374,-2.55071991558259,-0.450526242603067,-0.407785178619987,-0.52805403042525,-0.477943770166977,-0.536785918874974,-0.543867561637309,"Denitrification_vs_Nitritation","Cluster 1","tau:Tola_1246","K02003","ABC.CD.A","putative ABC transport system ATP-binding protein","-","-","-","-","-","-","-","-"
"Nitritation_2_k97_160662_42",4.85081226344557,-7.06713176116377,-0.456832853112189,-0.57253653022473,-0.53683352201472,-0.54325533294611,-0.49266247699734,-0.418316447312059,"Denitrification_vs_Nitritation","Cluster 1","mro:MROS_1845","K03593","mrp, NUBPL","ATP-binding protein involved in chromosome partitioning","-","-","-","-","-","-","-","-"
"Nitritation_2_k97_160662_6",5.11924444231714,-7.11458504438964,-0.511041513250781,-0.555483581627461,-0.561472844863722,-0.486998955001509,-0.525421319040758,-0.447019654456027,"Denitrification_vs_Nitritation","Cluster 1","fbt:D770_10645","K05516","cbpA","curved DNA-binding protein","-","-","-","-","-","-","-","-"
"Nitritation_2_k97_161349_8",8.19519148957073,-9.85959001575653,-0.479462537899104,-0.509935522906479,-0.429582730505257,-0.343055167605507,-0.430883446686677,-0.468177267559742,"Denitrification_vs_Nitritation","Cluster 1","sok:D0B54_23685","K00817","hisC","histidinol-phosphate aminotransferase [EC:2.6.1.9]","2.6.1.9","Transferases;Transferring nitrogenous groups;Transaminases;L-histidinol-phosphate:2-oxoglutarate aminotransferase","M00026","Histidine biosynthesis, PRPP => histidine","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Amino acid metabolism;Global and overview maps;Global and overview maps;Biosynthesis of other secondary metabolites;Amino acid metabolism;Amino acid metabolism;Global and overview maps;Biosynthesis of other secondary metabolites;Amino acid metabolism","ko00340;ko01230;ko01100;ko00960;ko00350;ko00400;ko01110;ko00401;ko00360","Histidine metabolism;Biosynthesis of amino acids;Metabolic pathways;Tropane, piperidine and pyridine alkaloid biosynthesis;Tyrosine metabolism;Phenylalanine, tyrosine and tryptophan biosynthesis;Biosynthesis of secondary metabolites;Novobiocin biosynthesis;Phenylalanine metabolism"
"Nitritation_2_k97_162749_6",14.7205225088372,-9.06409185865474,-0.37074443590508,-0.427197912993063,-0.364566097717033,-0.380132733658174,-0.515563364246199,-0.41797293095024,"Denitrification_vs_Nitritation","Cluster 1","mms:mma_2648","K11931","pgaB","poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase [EC:3.5.1.-]","-","-","-","-","Cellular Processes","Cellular community - prokaryotes","ko02026","Biofilm formation - Escherichia coli"
"Nitritation_2_k97_163503_14",8.33400683921897,-2.85297090513021,-0.46985734664351,-0.457710335544604,-0.589295363880518,-0.527708871806056,-0.499305576308516,-0.456100234788784,"Denitrification_vs_Nitritation","Cluster 1","mox:DAMO_0802","K02275","coxB, ctaC","cytochrome c oxidase subunit II [EC:7.1.1.9]","7.1.1.9","Translocases;Catalysing the translocation of hydrons;Linked to oxidoreductase reactions;ferrocytochrome-c:oxygen oxidoreductase","M00155","Cytochrome c oxidase, prokaryotes","Metabolism;Metabolism","Global and overview maps;Energy metabolism","ko01100;ko00190","Metabolic pathways;Oxidative phosphorylation"
"Nitritation_2_k97_163503_33",5.41765418088595,-4.15863483850496,-0.433119265432477,-0.607774081361902,-0.552248497369063,-0.515839758652586,-0.48586100038446,-0.507654545121579,"Denitrification_vs_Nitritation","Cluster 1","nio:NITINOP_0973","K01055","pcaD","3-oxoadipate enol-lactonase [EC:3.1.1.24]","3.1.1.24","Hydrolases;Acting on ester bonds;Carboxylic-ester hydrolases;4-carboxymethylbut-3-en-4-olide enol-lactonohydrolase","M00568","Catechol ortho-cleavage, catechol => 3-oxoadipate","Metabolism;Metabolism;Metabolism;Metabolism","Global and overview maps;Global and overview maps;Xenobiotics biodegradation and metabolism;Global and overview maps","ko01120;ko01220;ko00362;ko01100","Microbial metabolism in diverse environments;Degradation of aromatic compounds;Benzoate degradation;Metabolic pathways"
"Nitritation_2_k97_163503_40",4.67532772689077,-3.59320295013951,-0.518280406237164,-0.514188095829116,-0.548136232256501,-0.457775876326673,-0.477013733329191,-0.531904252620533,"Denitrification_vs_Nitritation","Cluster 1","mro:MROS_2281","K02005","ABC.CD.TX","HlyD family secretion protein","-","-","-","-","-","-","-","-"
"Nitritation_2_k97_164855_8",14.436706201864,-4.17500921123964,-0.493168072659647,-0.402946922715596,-0.413530464465344,-0.502933196172483,-0.407120349923751,-0.47880653758577,"Denitrification_vs_Nitritation","Cluster 1","sva:SVA_1501","K00705","malQ","4-alpha-glucanotransferase [EC:2.4.1.25]","2.4.1.25","Transferases;Glycosyltransferases;Hexosyltransferases;(1->4)-alpha-D-glucan:(1->4)-alpha-D-glucan 4-alpha-D-glycosyltransferase","M00855","Glycogen degradation, glycogen => glucose-6P","Metabolism;Metabolism;Metabolism","Global and overview maps;Global and overview maps;Carbohydrate metabolism","ko01100;ko01110;ko00500","Metabolic pathways;Biosynthesis of secondary metabolites;Starch and sucrose metabolism"
"Nitritation_2_k97_165958_14",13.2610179477874,-8.71177308955788,-0.379925341255532,-0.46858938860674,-0.428179211369208,-0.442535388781747,-0.487501875321938,-0.493158780683171,"Denitrification_vs_Nitritation","Cluster 1","fer:FNB15_01135","K01897","ACSL, fadD","long-chain acyl-CoA synthetase [EC:6.2.1.3]","6.2.1.3","Ligases;Forming carbon-sulfur bonds;Acid-thiol ligases;long-chain fatty acid:CoA ligase (AMP-forming)","M00086","beta-Oxidation, acyl-CoA synthesis","Cellular Processes;Organismal Systems;Organismal Systems;Metabolism;Cellular Processes;Metabolism;Metabolism;Organismal Systems;Cellular Processes;Metabolism","Cellular community - prokaryotes;Endocrine system;Endocrine system;Global and overview maps;Transport and catabolism;Lipid metabolism;Lipid metabolism;Environmental adaptation;Cell growth and death;Global and overview maps","ko02024;ko03320;ko04920;ko01212;ko04146;ko00061;ko00071;ko04714;ko04216;ko01100","Quorum sensing;PPAR signaling pathway;Adipocytokine signaling pathway;Fatty acid metabolism;Peroxisome;Fatty acid biosynthesis;Fatty acid degradation;Thermogenesis;Ferroptosis;Metabolic pathways"
"Nitritation_2_k97_168003_6",14.3034593649594,-6.03330987169329,-0.400123943268494,-0.405278365569557,-0.420456466280066,-0.475057476115385,-0.435377313756863,-0.540501344743831,"Denitrification_vs_Nitritation","Cluster 1","rsc:RCFBP_20271","K00640","cysE","serine O-acetyltransferase [EC:2.3.1.30]","2.3.1.30","Transferases;Acyltransferases;Transferring groups other than aminoacyl groups;acetyl-CoA:L-serine O-acetyltransferase","M00021","Cysteine biosynthesis, serine => cysteine","Cellular Processes;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Cellular community - prokaryotes;Global and overview maps;Energy metabolism;Global and overview maps;Amino acid metabolism;Global and overview maps;Global and overview maps;Global and overview maps;Glycan biosynthesis and metabolism","ko05111;ko01230;ko00920;ko01100;ko00270;ko01120;ko01200;ko01110;ko00543","Biofilm formation - Vibrio cholerae;Biosynthesis of amino acids;Sulfur metabolism;Metabolic pathways;Cysteine and methionine metabolism;Microbial metabolism in diverse environments;Carbon metabolism;Biosynthesis of secondary metabolites;Exopolysaccharide biosynthesis"
"Nitritation_2_k97_17285_14",13.3714487088242,-6.43837429355487,-0.413740726690123,-0.449992267968085,-0.413883710993497,-0.507740274821821,-0.489938003365226,-0.490882691639857,"Denitrification_vs_Nitritation","Cluster 1","-","-","-","-","-","-","-","-","-","-","-","-"
"Nitritation_2_k97_17285_70",14.4046119932508,-11.4197332293242,-0.377274223273951,-0.436428644855663,-0.322413771788195,-0.556181209990173,-0.43944332205499,-0.569021734267904,"Denitrification_vs_Nitritation","Cluster 1","hyr:BSY239_2578","K00627","DLAT, aceF, pdhC","pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12]","2.3.1.12","Transferases;Acyltransferases;Transferring groups other than aminoacyl groups;acetyl-CoA:enzyme N6-(dihydrolipoyl)lysine S-acetyltransferase","M00307","Pyruvate oxidation, pyruvate => acetyl-CoA","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Carbohydrate metabolism;Carbohydrate metabolism;Carbohydrate metabolism;Global and overview maps;Global and overview maps;Global and overview maps;Global and overview maps","ko00020;ko00620;ko00010;ko01200;ko01100;ko01110;ko01120","Citrate cycle (TCA cycle);Pyruvate metabolism;Glycolysis / Gluconeogenesis;Carbon metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments"
"Nitritation_2_k97_17285_73",15.5655466616056,-7.60477080895192,-0.402186000560262,-0.410123478650749,-0.437051509749281,-0.447590896843742,-0.542875964302513,-0.495614931409969,"Denitrification_vs_Nitritation","Cluster 1","hsi:BOX17_10775","K01895","ACSS1_2, acs","acetyl-CoA synthetase [EC:6.2.1.1]","6.2.1.1","Ligases;Forming carbon-sulfur bonds;Acid-thiol ligases;acetate:CoA ligase (AMP-forming)","M00357","Methanogenesis, acetate => methane","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Global and overview maps;Global and overview maps;Carbohydrate metabolism;Carbohydrate metabolism;Global and overview maps;Carbohydrate metabolism;Global and overview maps;Carbohydrate metabolism;Energy metabolism;Energy metabolism","ko01110;ko01200;ko00620;ko00010;ko01100;ko00640;ko01120;ko00630;ko00720;ko00680","Biosynthesis of secondary metabolites;Carbon metabolism;Pyruvate metabolism;Glycolysis / Gluconeogenesis;Metabolic pathways;Propanoate metabolism;Microbial metabolism in diverse environments;Glyoxylate and dicarboxylate metabolism;Carbon fixation pathways in prokaryotes;Methane metabolism"
"Nitritation_2_k97_185423_3",14.1541223090473,-5.87959938081805,-0.400852982133076,-0.401248657742952,-0.419659781646135,-0.542030554982671,-0.468426105678146,-0.535114795679754,"Denitrification_vs_Nitritation","Cluster 1","lmir:NCTC12852_02236","K03527","ispH, lytB","4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase [EC:1.17.7.4]","1.17.7.4","Oxidoreductases;Acting on CH or CH2 groups;With an iron-sulfur protein as acceptor;3-methylbut-3-en-1-yl-diphosphate:ferredoxin oxidoreductase","M00096","C5 isoprenoid biosynthesis, non-mevalonate pathway","Metabolism;Metabolism;Metabolism","Metabolism of terpenoids and polyketides;Global and overview maps;Global and overview maps","ko00900;ko01110;ko01100","Terpenoid backbone biosynthesis;Biosynthesis of secondary metabolites;Metabolic pathways"
"Nitritation_2_k97_193241_3",17.781848559057,-5.9847009004365,-0.405479933269092,-0.350195859696188,-0.504488869037671,-0.4181412774476,-0.516936582114903,-0.408925519546353,"Denitrification_vs_Nitritation","Cluster 1","acom:CEW83_08350","K16843","slcC","(S)-sulfolactate dehydrogenase [EC:1.1.1.310]","1.1.1.310","Oxidoreductases;Acting on the CH-OH group of donors;With NAD+ or NADP+ as acceptor;(2S)-sulfolactate:NAD+ oxidoreductase","-","-","Metabolism;Metabolism","Amino acid metabolism;Global and overview maps","ko00270;ko01100","Cysteine and methionine metabolism;Metabolic pathways"
"Nitritation_2_k97_198870_1",5.77333151826317,-3.56005589363259,-0.501727570334486,-0.526073973642904,-0.569986326720592,-0.496386086892684,-0.542315676764409,-0.494382323957308,"Denitrification_vs_Nitritation","Cluster 1","neu:NE0361","K00163","aceE","pyruvate dehydrogenase E1 component [EC:1.2.4.1]","1.2.4.1","Oxidoreductases;Acting on the aldehyde or oxo group of donors;With a disulfide as acceptor;pyruvate:[dihydrolipoyllysine-residue acetyltransferase]-lipoyllysine 2-oxidoreductase (decarboxylating, acceptor-acetylating)","M00307","Pyruvate oxidation, pyruvate => acetyl-CoA","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Global and overview maps;Global and overview maps;Global and overview maps;Global and overview maps;Carbohydrate metabolism;Carbohydrate metabolism;Carbohydrate metabolism","ko01110;ko01100;ko01120;ko01200;ko00620;ko00010;ko00020","Biosynthesis of secondary metabolites;Metabolic pathways;Microbial metabolism in diverse environments;Carbon metabolism;Pyruvate metabolism;Glycolysis / Gluconeogenesis;Citrate cycle (TCA cycle)"
"Nitritation_2_k97_200008_7",5.24820389839151,-5.13516834050735,-0.538167918875578,-0.506174838905939,-0.507737455388217,-0.548212289390343,-0.510378366493128,-0.464761147022478,"Denitrification_vs_Nitritation","Cluster 1","ial:IALB_1720","K01588","purE","5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]","5.4.99.18","Isomerases;Intramolecular transferases;Transferring other groups;5-carboxyamino-1-(5-phospho-D-ribosyl)imidazole carboxymutase","M00048","De novo purine biosynthesis, PRPP + glutamine => IMP","Metabolism;Metabolism;Metabolism","Global and overview maps;Global and overview maps;Nucleotide metabolism","ko01100;ko01110;ko00230","Metabolic pathways;Biosynthesis of secondary metabolites;Purine metabolism"
"Nitritation_2_k97_202356_29",4.13683307877467,-7.05725415273241,-0.468413936659474,-0.558968457723899,-0.532190016989396,-0.463745528211957,-0.44717087315035,-0.489393239165358,"Denitrification_vs_Nitritation","Cluster 1","mro:MROS_2033","K00337","nuoH","NADH-quinone oxidoreductase subunit H [EC:7.1.1.2]","7.1.1.2","Translocases;Catalysing the translocation of hydrons;Linked to oxidoreductase reactions;NADH:ubiquinone oxidoreductase","M00144","NADH:quinone oxidoreductase, prokaryotes","Metabolism;Metabolism","Energy metabolism;Global and overview maps","ko00190;ko01100","Oxidative phosphorylation;Metabolic pathways"
"Nitritation_2_k97_215864_8",13.8823198324155,-6.74518906326784,-0.418692530159217,-0.443260264600255,-0.403882331068412,-0.488651834128587,-0.495563197620747,-0.415510800085034,"Denitrification_vs_Nitritation","Cluster 1","slim:SCL_2736","K01178","SGA1","glucoamylase [EC:3.2.1.3]","3.2.1.3","Hydrolases;Glycosylases;Glycosidases, i.e. enzymes that hydrolyse O- and S-glycosyl compounds;4-alpha-D-glucan glucohydrolase","-","-","Metabolism;Metabolism","Global and overview maps;Carbohydrate metabolism","ko01100;ko00500","Metabolic pathways;Starch and sucrose metabolism"
"Nitritation_2_k97_215951_100",3.43171247777878,-5.68169746225905,-0.515946222385889,-0.517327388059858,-0.589425086898166,-0.55532273705727,-0.437709374784665,-0.442856521949326,"Denitrification_vs_Nitritation","Cluster 1","plit:K8354_09640","K02805","wecE, rffA","dTDP-4-amino-4,6-dideoxygalactose transaminase [EC:2.6.1.59]","2.6.1.59","Transferases;Transferring nitrogenous groups;Transaminases;dTDP-4-amino-4,6-dideoxy-alpha-D-galactose:2-oxoglutarate aminotransferase","-","-","Metabolism;Metabolism;Metabolism","Global and overview maps;Glycan biosynthesis and metabolism;Global and overview maps","ko01250;ko00541;ko01100","Biosynthesis of nucleotide sugars;O-Antigen nucleotide sugar biosynthesis;Metabolic pathways"
"Nitritation_2_k97_215951_104",4.01413778102669,-4.78448039054925,-0.45821928893101,-0.554261684388826,-0.50142550270963,-0.553715564726557,-0.43395124929434,-0.509959871159361,"Denitrification_vs_Nitritation","Cluster 1","agc:BSY240_4588","K00820","glmS, GFPT","glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16]","2.6.1.16","Transferases;Transferring nitrogenous groups;Transaminases;L-glutamine:D-fructose-6-phosphate isomerase (deaminating)","M00892;M00909","-","Metabolism;Human Diseases;Metabolism;Metabolism;Human Diseases;Metabolism","Carbohydrate metabolism;Cardiovascular disease;Amino acid metabolism;Global and overview maps;Endocrine and metabolic disease;Global and overview maps","ko00520;ko05415;ko00250;ko01100;ko04931;ko01250","Amino sugar and nucleotide sugar metabolism;Diabetic cardiomyopathy;Alanine, aspartate and glutamate metabolism;Metabolic pathways;Insulin resistance;Biosynthesis of nucleotide sugars"
"Nitritation_2_k97_215951_47",1.96299593026151,-5.2517054435561,-0.572073146031087,-0.526327982262444,-0.48990985479246,-0.486679452499883,-0.422532201177693,-0.497010865081984,"Denitrification_vs_Nitritation","Cluster 1","mcos:GM418_04815","K06158","ABCF3","ATP-binding cassette, subfamily F, member 3","-","-","-","-","-","-","-","-"
"Nitritation_2_k97_215951_58",4.9002767730571,-9.25891194370162,-0.547111163275644,-0.561071861056937,-0.486834090684999,-0.421979775001822,-0.551027467026956,-0.365141760296541,"Denitrification_vs_Nitritation","Cluster 1","ial:IALB_1708","K01358","clpP, CLPP","ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]","3.4.21.92","Hydrolases;Acting on peptide bonds (peptidases);Serine endopeptidases;endopeptidase Clp","-","-","Organismal Systems;Cellular Processes","Aging;Cell growth and death","ko04212;ko04112","Longevity regulating pathway - worm;Cell cycle - Caulobacter"
"Nitritation_2_k97_215951_72",6.05324420190945,-6.20272567517922,-0.481054200078312,-0.491460674436743,-0.502030503916455,-0.496173409987499,-0.473899867854166,-0.473525839171092,"Denitrification_vs_Nitritation","Cluster 1","ial:IALB_1680","K02355","fusA, GFM, EFG","elongation factor G","-","-","-","-","-","-","-","-"
"Nitritation_2_k97_215951_87",2.83780180824567,-8.25477968141797,-0.459245571205165,-0.594865039642578,-0.546496408883259,-0.537859874329293,-0.398775051892903,-0.365540262024065,"Denitrification_vs_Nitritation","Cluster 1","ial:IALB_1992","K00645","fabD, MCAT, MCT1","[acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]","2.3.1.39","Transferases;Acyltransferases;Transferring groups other than aminoacyl groups;malonyl-CoA:[acyl-carrier protein] S-malonyltransferase","M00082;M00874;M00873","-","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Global and overview maps;Global and overview maps;Global and overview maps;Biosynthesis of other secondary metabolites;Lipid metabolism","ko01212;ko01100;ko01110;ko00333;ko00061","Fatty acid metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Prodigiosin biosynthesis;Fatty acid biosynthesis"
